%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,-0.00018823,-0.00018823,5137.6,5723.5,0.003,0.003,0.02,0.020783,0.020783,49208,49208,0.0015,0.0015,0.01,-9.0826e-07,-9.0809e-07,70.05,573.97,0,0,0,-0.030971,-0.030971,-2867,4.5856,0.0005,0.0005,0.005,-0.0017812,-0.0017812,-106.41,106.41,0.0025,0.0025,0.015,0.0017594,0.0017594,2249,2867,0.0011197,0.0011197,0.0060643,0.0071934,0.0071934,12344,12083,1
336,20,0.0015,0.0015,0.01,-0.00031495,-0.00031495,5339.9,5928.1,0.003,0.003,0.02,0.13198,0.13198,40641,40641,0.0015,0.0015,0.01,-2.3822e-05,-2.3822e-05,122.02,871.94,0,0,0,-0.16649,-0.16649,-2773.9,15.488,0.0005,0.0005,0.005,-0.0044137,-0.0044138,-121.32,122.02,0.0025,0.0025,0.015,0.0045603,0.0045603,3492.7,3492.7,0.0011197,0.0011197,0.0060643,0.030703,0.030703,11277,10978,1
336,30,0.0015,0.0015,0.01,-0.00021554,-0.00021553,5526.6,6116.5,0.003,0.003,0.02,0.1008,0.1008,34413,34413,0.0015,0.0015,0.01,4.3285e-06,4.3226e-06,198.45,910.95,0,0,0,-0.097847,-0.097847,-2674.9,12.492,0.0005,0.0005,0.005,-0.0034016,-0.0034016,-136.26,198.45,0.0025,0.0025,0.015,0.0037042,0.0037042,5131.9,5131.9,0.0011197,0.0011197,0.0060643,0.023778,0.023778,10498,10165,1
336,40,0.0015,0.0015,0.01,-0.00018686,-0.00018686,5671.4,6262.2,0.003,0.003,0.02,0.13903,0.13903,30100,30100,0.0015,0.0015,0.01,-2.8673e-05,-2.8666e-05,303.41,1121.8,0,0,0,-0.14159,-0.14159,-2573.3,3.7874,0.0005,0.0005,0.005,-0.0069075,-0.0069075,-150.82,290.64,0.0025,0.0025,0.015,0.0069,0.0069,6998.6,6998.6,0.0011197,0.0011197,0.0060643,0.033147,0.033147,9895.5,9531.5,1
336,50,0.0015,0.0015,0.01,-0.00021353,-0.00021353,5781.4,6372.7,0.003,0.003,0.02,0.084936,0.084936,27008,27008,0.0015,0.0015,0.01,-1.2411e-05,-1.2411e-05,442.86,1590.2,0,0,0,-0.099496,-0.099496,-2472.1,10.341,0.0005,0.0005,0.005,-0.0052698,-0.0052698,-164.35,316.64,0.0025,0.0025,0.015,0.0054224,0.0054224,8876.2,8876.2,0.0011197,0.0011197,0.0060643,0.02017,0.02017,9395.6,9003.8,1
336,60,0.0015,0.0015,0.01,-0.00014029,-0.00014029,5866,6457.3,0.003,0.003,0.02,0.081621,0.081621,24690,24690,0.0015,0.0015,0.01,3.4188e-06,3.4188e-06,623.05,1626.1,0,0,0,-0.13586,-0.13586,-2373.8,31.152,0.0005,0.0005,0.005,-0.0096234,-0.0096235,-176.3,341.74,0.0025,0.0025,0.015,0.0087436,0.0087436,10538,10538,0.0011197,0.0011197,0.0060643,0.025566,0.025566,8965.1,8547.8,1
336,70,0.0015,0.0015,0.01,-0.00012206,-0.00012206,5932.7,6522.7,0.003,0.003,0.02,0.056689,0.056689,22879,22879,0.0015,0.0015,0.01,-4.9107e-05,-4.9107e-05,850.3,1616.5,0,0,0,-0.080405,-0.080405,-2279.9,57.085,0.0005,0.0005,0.005,-0.0082085,-0.0082085,-185.84,442.16,0.0025,0.0025,0.015,0.0078083,0.0078083,11841,11841,0.0011197,0.0011197,0.0060643,0.018877,0.018877,8586.3,8145.8,1
336,80,0.0015,0.0015,0.01,-9.7481e-05,-9.7485e-05,5986.6,6573.9,0.003,0.003,0.02,0.044859,0.044859,21415,21415,0.0015,0.0015,0.01,3.9729e-05,3.9692e-05,1130.4,2061.4,0,0,0,-0.046786,-0.046786,-2191.5,44.549,0.0005,0.0005,0.005,-0.0071919,-0.007192,-192.28,597.77,0.0025,0.0025,0.015,0.0064645,0.0064645,12751,12751,0.0011197,0.0011197,0.0060643,0.014388,0.014388,8248.2,7786.8,1
336,90,0.0015,0.0015,0.01,-8.0159e-05,-8.0167e-05,6031.3,6613.8,0.003,0.003,0.02,0.041426,0.041426,20200,20200,0.0015,0.0015,0.01,-2.7143e-05,-2.704e-05,1467.5,2108.8,0,0,0,-0.039774,-0.039774,-2108.8,25.201,0.0005,0.0005,0.005,-0.0058208,-0.005821,-194.77,696.89,0.0025,0.0025,0.015,0.0057081,0.005708,13311,13311,0.0011197,0.0011197,0.0060643,0.011956,0.011956,7942.8,7463.2,1
336,100,0.0015,0.0015,0.01,-0.00015215,-0.00015217,6069,6644.9,0.003,0.003,0.02,0.17909,0.17909,19171,19171,0.0015,0.0015,0.01,2.0258e-05,2.0259e-05,1863.3,2031.8,0,0,0,-0.18169,-0.18169,-2031.8,2.3414,0.0005,0.0005,0.005,-0.011542,-0.011542,-192.43,720.02,0.0025,0.0025,0.015,0.011926,0.011926,13596,13596,0.0011197,0.0011197,0.0060643,0.048044,0.048044,7664.4,7169.3,1
