%"Time","avg(Temp)"
610,810.89
611,811.04
612,811.19
613,811.33
614,811.48
615,811.62
616,811.77
617,811.91
618,812.05
619,812.2
620,812.34
621,812.48
622,812.62
623,812.75
624,812.89
625,813.03
626,813.16
627,813.3
628,813.43
629,813.57
630,813.7
631,813.83
632,813.96
633,814.09
634,814.22
635,814.35
636,814.47
637,814.6
638,814.73
639,814.85
640,814.98
641,815.1
642,815.22
643,815.34
644,815.47
645,815.59
646,815.71
647,815.82
648,815.94
649,816.06
650,816.18
651,816.29
652,816.41
653,816.52
654,816.64
655,816.75
656,816.86
657,816.97
658,817.08
659,817.2
660,817.3
661,817.41
662,817.52
663,817.63
664,817.74
665,817.84
666,817.95
667,818.05
668,818.16
669,818.26
670,818.36
671,818.47
672,818.57
673,818.67
674,818.77
675,818.87
676,818.97
677,819.07
678,819.16
679,819.26
680,819.36
681,819.45
682,819.55
683,819.64
684,819.74
685,819.83
686,819.92
687,820.02
688,820.11
689,820.2
690,820.29
691,820.38
692,820.47
693,820.56
694,820.65
695,820.73
696,820.82
697,820.91
698,820.99
699,821.08
700,821.16
701,821.25
702,821.33
703,821.42
704,821.5
705,821.58
706,821.66
707,821.75
708,821.83
709,821.91
710,821.99
711,822.07
712,822.14
713,822.22
714,822.3
715,822.38
716,822.45
717,822.53
718,822.61
719,822.68
720,822.76
721,822.83
722,822.91
723,822.98
724,823.05
725,823.12
726,823.2
727,823.27
728,823.34
729,823.41
730,823.48
731,823.55
732,823.62
733,823.69
734,823.76
735,823.82
736,823.89
737,823.96
738,824.03
739,824.09
740,824.16
741,824.22
742,824.29
743,824.35
744,824.42
745,824.48
746,824.54
747,824.61
748,824.67
749,824.73
750,824.79
751,824.86
752,824.92
753,824.98
754,825.04
755,825.1
756,825.16
757,825.22
758,825.27
759,825.33
760,825.39
761,825.45
762,825.51
763,825.56
764,825.62
765,825.67
766,825.73
767,825.79
768,825.84
769,825.9
770,825.95
771,826
772,826.06
773,826.11
774,826.16
775,826.22
776,826.27
777,826.32
778,826.37
779,826.42
780,826.47
781,826.52
782,826.57
783,826.62
784,826.67
785,826.72
786,826.77
787,826.82
788,826.87
789,826.92
790,826.97
791,827.01
792,827.06
793,827.11
794,827.15
795,827.2
796,827.25
797,827.29
798,827.34
799,827.38
800,827.43
801,827.47
802,827.52
803,827.56
804,827.6
805,827.65
806,827.69
807,827.73
808,827.77
809,827.82
810,827.86
811,827.9
812,827.94
813,827.98
814,828.02
815,828.06
816,828.11
817,828.15
818,828.19
819,828.23
820,828.26
821,828.3
822,828.34
823,828.38
824,828.42
825,828.46
826,828.5
827,828.53
828,828.57
829,828.61
830,828.64
831,828.68
832,828.72
833,828.75
834,828.79
835,828.83
836,828.86
837,828.9
838,828.93
839,828.97
840,829
841,829.03
842,829.07
843,829.1
844,829.14
845,829.17
846,829.2
847,829.24
848,829.27
849,829.3
850,829.33
851,829.37
852,829.4
853,829.43
854,829.46
855,829.49
856,829.52
857,829.55
858,829.59
859,829.62
860,829.65
861,829.68
862,829.71
863,829.74
864,829.77
865,829.8
866,829.82
867,829.85
868,829.88
869,829.91
870,829.94
871,829.97
872,830
873,830.02
874,830.05
875,830.08
876,830.11
877,830.13
878,830.16
879,830.19
880,830.21
881,830.24
882,830.27
883,830.29
884,830.32
885,830.34
886,830.37
887,830.4
888,830.42
889,830.45
890,830.47
891,830.5
892,830.52
893,830.55
894,830.57
895,830.59
896,830.62
897,830.64
898,830.67
899,830.69
900,830.71
901,830.74
902,830.76
903,830.78
904,830.8
905,830.83
906,830.85
907,830.87
908,830.89
909,830.92
910,830.94
911,830.96
912,830.98
913,831
914,831.03
915,831.05
916,831.07
917,831.09
918,831.11
919,831.13
920,831.15
921,831.17
922,831.19
923,831.21
924,831.23
925,831.25
926,831.27
927,831.29
928,831.31
929,831.33
930,831.35
931,831.37
932,831.39
933,831.41
934,831.42
935,831.44
936,831.46
937,831.48
938,831.5
939,831.52
940,831.53
941,831.55
942,831.57
943,831.59
944,831.61
945,831.62
946,831.64
947,831.66
948,831.68
949,831.69
950,831.71
951,831.73
952,831.74
953,831.76
954,831.78
955,831.79
956,831.81
957,831.82
958,831.84
959,831.86
960,831.87
961,831.89
962,831.9
963,831.92
964,831.93
965,831.95
966,831.97
967,831.98
968,832
969,832.01
970,832.02
971,832.04
972,832.05
973,832.07
974,832.08
975,832.1
976,832.11
977,832.13
978,832.14
979,832.15
980,832.17
981,832.18
982,832.2
983,832.21
984,832.22
985,832.24
986,832.25
987,832.26
988,832.28
989,832.29
990,832.3
991,832.32
992,832.33
993,832.34
994,832.35
995,832.37
996,832.38
997,832.39
998,832.4
999,832.42
1000,832.43
1001,832.44
1002,832.45
1003,832.46
1004,832.48
1005,832.49
1006,832.5
1007,832.51
1008,832.52
1009,832.53
1010,832.55
1011,832.56
1012,832.57
1013,832.58
1014,832.59
1015,832.6
1016,832.61
1017,832.62
1018,832.63
1019,832.65
1020,832.66
1021,832.67
1022,832.68
1023,832.69
1024,832.7
1025,832.71
1026,832.72
1027,832.73
1028,832.74
1029,832.75
1030,832.76
1031,832.77
1032,832.78
1033,832.79
1034,832.8
1035,832.81
1036,832.82
1037,832.83
1038,832.84
1039,832.85
1040,832.86
1041,832.87
1042,832.87
1043,832.88
1044,832.89
1045,832.9
1046,832.91
1047,832.92
1048,832.93
1049,832.94
1050,832.95
1051,832.96
1052,832.96
1053,832.97
1054,832.98
1055,832.99
1056,833
1057,833.01
1058,833.01
1059,833.02
1060,833.03
1061,833.04
1062,833.05
1063,833.06
1064,833.06
1065,833.07
1066,833.08
1067,833.09
1068,833.1
1069,833.1
1070,833.11
1071,833.12
1072,833.13
1073,833.13
1074,833.14
1075,833.15
1076,833.16
1077,833.16
1078,833.17
1079,833.18
1080,833.19
1081,833.19
1082,833.2
1083,833.21
1084,833.21
1085,833.22
1086,833.23
1087,833.23
1088,833.24
1089,833.25
1090,833.26
1091,833.26
1092,833.27
1093,833.28
1094,833.28
1095,833.29
1096,833.29
1097,833.3
1098,833.31
1099,833.31
1100,833.32
1101,833.33
1102,833.33
1103,833.34
1104,833.35
1105,833.35
1106,833.36
1107,833.36
1108,833.37
1109,833.38
1110,833.38
1111,833.39
1112,833.39
1113,833.4
1114,833.41
1115,833.41
1116,833.42
1117,833.42
1118,833.43
1119,833.43
1120,833.44
1121,833.44
1122,833.45
1123,833.46
1124,833.46
1125,833.47
1126,833.47
1127,833.48
1128,833.48
1129,833.49
1130,833.49
1131,833.5
1132,833.5
1133,833.51
1134,833.51
1135,833.52
1136,833.52
1137,833.53
1138,833.53
1139,833.54
1140,833.54
1141,833.55
1142,833.55
1143,833.56
1144,833.56
1145,833.57
1146,833.57
1147,833.58
1148,833.58
1149,833.58
1150,833.59
1151,833.59
1152,833.6
1153,833.6
1154,833.61
1155,833.61
1156,833.62
1157,833.62
1158,833.62
1159,833.63
1160,833.63
1161,833.64
1162,833.64
1163,833.65
1164,833.65
1165,833.65
1166,833.66
1167,833.66
1168,833.67
1169,833.67
1170,833.67
1171,833.68
1172,833.68
1173,833.69
1174,833.69
1175,833.69
1176,833.7
1177,833.7
1178,833.7
1179,833.71
1180,833.71
1181,833.72
1182,833.72
1183,833.72
1184,833.73
1185,833.73
1186,833.73
1187,833.74
1188,833.74
1189,833.74
1190,833.75
1191,833.75
1192,833.76
1193,833.76
1194,833.76
1195,833.77
1196,833.77
1197,833.77
1198,833.78
1199,833.78
1200,833.78
1201,833.78
1202,833.79
1203,833.79
1204,833.79
1205,833.8
1206,833.8
1207,833.8
1208,833.81
1209,833.81
1210,833.81
1211,833.82
1212,833.82
1213,833.82
1214,833.82
1215,833.83
1216,833.83
1217,833.83
1218,833.84
1219,833.84
1220,833.84
1221,833.85
1222,833.85
1223,833.85
1224,833.85
1225,833.86
1226,833.86
1227,833.86
1228,833.86
1229,833.87
1230,833.87
1231,833.87
1232,833.88
1233,833.88
1234,833.88
1235,833.88
1236,833.89
1237,833.89
1238,833.89
1239,833.89
1240,833.9
1241,833.9
1242,833.9
1243,833.9
1244,833.91
1245,833.91
1246,833.91
1247,833.91
1248,833.92
1249,833.92
1250,833.92
1251,833.92
1252,833.92
1253,833.93
1254,833.93
1255,833.93
1256,833.93
1257,833.93
1258,833.94
1259,833.94
1260,833.94
1261,833.94
1262,833.95
1263,833.95
1264,833.95
1265,833.95
1266,833.95
1267,833.95
1268,833.96
1269,833.96
1270,833.96
1271,833.96
1272,833.97
1273,833.97
1274,833.97
1275,833.97
1276,833.97
1277,833.97
1278,833.98
1279,833.98
1280,833.98
1281,833.98
1282,833.98
1283,833.99
1284,833.99
1285,833.99
1286,833.99
1287,833.99
1288,833.99
1289,834
1290,834
1291,834
1292,834
1293,834
1294,834
1295,834.01
1296,834.01
1297,834.01
1298,834.01
1299,834.01
1300,834.01
1301,834.02
1302,834.02
1303,834.02
1304,834.02
1305,834.02
1306,834.02
1307,834.03
1308,834.03
1309,834.03
1310,834.03
1311,834.03
1312,834.03
1313,834.03
1314,834.04
1315,834.04
1316,834.04
1317,834.04
1318,834.04
1319,834.04
1320,834.04
1321,834.05
1322,834.05
1323,834.05
1324,834.05
1325,834.05
1326,834.05
1327,834.05
1328,834.06
1329,834.06
1330,834.06
1331,834.06
1332,834.06
1333,834.06
1334,834.06
1335,834.06
1336,834.07
1337,834.07
1338,834.07
1339,834.07
1340,834.07
1341,834.07
1342,834.07
1343,834.07
1344,834.08
1345,834.08
1346,834.08
1347,834.08
1348,834.08
1349,834.08
1350,834.08
1351,834.08
1352,834.09
1353,834.09
1354,834.09
1355,834.09
1356,834.09
1357,834.09
1358,834.09
1359,834.09
1360,834.09
1361,834.1
1362,834.1
1363,834.1
1364,834.1
1365,834.1
1366,834.1
1367,834.1
1368,834.1
1369,834.1
1370,834.11
1371,834.11
1372,834.11
1373,834.11
1374,834.11
1375,834.11
1376,834.11
1377,834.11
1378,834.11
1379,834.11
1380,834.11
1381,834.11
1382,834.12
1383,834.12
1384,834.12
1385,834.12
1386,834.12
1387,834.12
1388,834.12
1389,834.12
1390,834.12
1391,834.12
1392,834.12
1393,834.12
1394,834.13
1395,834.13
1396,834.13
1397,834.13
1398,834.13
1399,834.13
1400,834.13
1401,834.13
1402,834.13
1403,834.13
1404,834.13
1405,834.13
1406,834.14
1407,834.14
1408,834.14
1409,834.14
1410,834.14
1411,834.14
1412,834.14
1413,834.14
1414,834.14
1415,834.14
1416,834.14
1417,834.14
1418,834.14
1419,834.14
1420,834.15
1421,834.15
1422,834.15
1423,834.15
1424,834.15
1425,834.15
1426,834.15
1427,834.15
1428,834.15
1429,834.15
1430,834.15
1431,834.15
1432,834.15
1433,834.15
1434,834.16
1435,834.16
1436,834.16
1437,834.16
1438,834.16
1439,834.16
1440,834.16
1441,834.16
1442,834.16
1443,834.16
1444,834.16
1445,834.16
1446,834.16
1447,834.16
1448,834.16
1449,834.16
1450,834.16
1451,834.16
1452,834.16
1453,834.17
1454,834.17
1455,834.17
1456,834.17
1457,834.17
1458,834.17
1459,834.17
1460,834.17
1461,834.17
1462,834.17
1463,834.17
1464,834.17
1465,834.17
1466,834.17
1467,834.17
1468,834.17
1469,834.17
1470,834.17
1471,834.17
1472,834.17
1473,834.17
1474,834.17
1475,834.18
1476,834.18
1477,834.18
1478,834.18
1479,834.18
1480,834.18
1481,834.18
1482,834.18
1483,834.18
1484,834.18
1485,834.18
1486,834.18
1487,834.18
1488,834.18
1489,834.18
1490,834.18
1491,834.18
1492,834.18
1493,834.18
1494,834.18
1495,834.18
1496,834.18
1497,834.18
1498,834.18
1499,834.19
1500,834.19
1501,834.19
1502,834.19
1503,834.19
1504,834.19
1505,834.19
1506,834.19
1507,834.19
1508,834.19
1509,834.19
1510,834.19
1511,834.19
1512,834.19
1513,834.19
1514,834.19
1515,834.19
1516,834.19
1517,834.19
1518,834.19
1519,834.19
1520,834.19
1521,834.19
1522,834.19
1523,834.19
1524,834.19
1525,834.19
1526,834.19
1527,834.19
1528,834.19
1529,834.2
1530,834.2
1531,834.2
1532,834.2
1533,834.2
1534,834.2
1535,834.2
1536,834.2
1537,834.2
1538,834.2
1539,834.2
1540,834.2
1541,834.2
1542,834.2
1543,834.2
1544,834.2
1545,834.2
1546,834.2
1547,834.2
1548,834.2
1549,834.2
1550,834.2
1551,834.2
1552,834.2
1553,834.2
1554,834.2
1555,834.2
1556,834.2
1557,834.2
1558,834.2
1559,834.2
1560,834.2
1561,834.2
1562,834.2
1563,834.2
1564,834.2
1565,834.2
1566,834.2
1567,834.2
1568,834.21
1569,834.21
1570,834.21
1571,834.21
1572,834.21
1573,834.21
1574,834.21
1575,834.21
1576,834.21
1577,834.21
1578,834.21
1579,834.21
1580,834.21
1581,834.21
1582,834.21
1583,834.21
1584,834.21
1585,834.21
1586,834.21
1587,834.21
1588,834.21
1589,834.21
1590,834.21
1591,834.21
1592,834.21
1593,834.21
1594,834.21
1595,834.21
1596,834.21
1597,834.21
1598,834.21
1599,834.21
1600,834.21
1601,834.21
1602,834.21
1603,834.21
1604,834.21
1605,834.21
1606,834.21
1607,834.21
1608,834.21
1609,834.21
1610,834.21
1611,834.21
1612,834.21
1613,834.21
1614,834.21
1615,834.21
1616,834.21
1617,834.21
1618,834.21
1619,834.21
1620,834.21
1621,834.21
1622,834.21
1623,834.21
1624,834.21
1625,834.21
1626,834.21
1627,834.21
1628,834.21
1629,834.21
1630,834.21
1631,834.21
1632,834.21
1633,834.21
1634,834.21
1635,834.21
1636,834.21
1637,834.21
1638,834.21
1639,834.21
1640,834.21
1641,834.21
1642,834.21
1643,834.21
1644,834.21
1645,834.21
1646,834.21
1647,834.21
1648,834.21
1649,834.21
1650,834.21
1651,834.21
1652,834.21
1653,834.21
1654,834.21
1655,834.21
1656,834.21
1657,834.21
1658,834.21
1659,834.21
1660,834.21
1661,834.21
1662,834.21
1663,834.21
1664,834.21
1665,834.21
1666,834.21
1667,834.21
1668,834.21
1669,834.21
1670,834.21
1671,834.21
1672,834.21
1673,834.21
1674,834.21
1675,834.21
1676,834.21
1677,834.21
1678,834.21
1679,834.21
1680,834.21
1681,834.21
1682,834.21
1683,834.21
1684,834.21
1685,834.21
1686,834.21
1687,834.21
1688,834.21
1689,834.21
1690,834.21
1691,834.21
1692,834.21
1693,834.21
1694,834.21
1695,834.21
1696,834.21
1697,834.21
1698,834.21
1699,834.21
1700,834.21
1701,834.21
1702,834.21
1703,834.21
1704,834.21
1705,834.21
1706,834.21
1707,834.21
1708,834.21
1709,834.21
1710,834.21
1711,834.21
1712,834.21
1713,834.21
1714,834.21
1715,834.21
1716,834.21
1717,834.21
1718,834.21
1719,834.21
1720,834.21
1721,834.21
1722,834.21
1723,834.21
1724,834.21
1725,834.21
1726,834.21
1727,834.21
1728,834.21
1729,834.21
1730,834.21
1731,834.21
1732,834.21
1733,834.21
1734,834.21
1735,834.21
1736,834.21
1737,834.21
1738,834.21
1739,834.21
1740,834.21
1741,834.21
1742,834.21
1743,834.21
1744,834.21
1745,834.21
1746,834.21
1747,834.21
1748,834.21
1749,834.21
1750,834.21
1751,834.21
1752,834.21
1753,834.21
1754,834.21
1755,834.21
1756,834.21
1757,834.21
1758,834.21
1759,834.21
1760,834.21
1761,834.21
1762,834.21
1763,834.21
1764,834.21
1765,834.21
1766,834.21
1767,834.21
1768,834.21
1769,834.21
1770,834.21
1771,834.21
1772,834.21
1773,834.21
1774,834.21
1775,834.21
1776,834.21
1777,834.21
1778,834.21
1779,834.21
1780,834.21
1781,834.21
1782,834.21
1783,834.21
1784,834.21
1785,834.21
1786,834.21
1787,834.21
1788,834.21
1789,834.21
1790,834.21
1791,834.21
1792,834.21
1793,834.21
1794,834.21
1795,834.21
1796,834.21
1797,834.21
1798,834.21
1799,834.21
1800,834.21
1801,834.21
1802,834.21
1803,834.21
1804,834.21
1805,834.21
1806,834.21
1807,834.21
1808,834.21
1809,834.21
1810,834.21
1811,834.21
1812,834.21
1813,834.21
1814,834.21
1815,834.21
1816,834.21
1817,834.21
1818,834.21
1819,834.21
1820,834.21
1821,834.21
1822,834.21
1823,834.21
1824,834.21
1825,834.21
1826,834.21
1827,834.21
1828,834.21
1829,834.21
1830,834.21
1831,834.21
1832,834.21
1833,834.21
1834,834.21
1835,834.21
1836,834.21
1837,834.21
1838,834.21
1839,834.21
1840,834.21
1841,834.21
1842,834.21
1843,834.21
1844,834.21
1845,834.21
1846,834.21
1847,834.21
1848,834.21
1849,834.21
1850,834.21
1851,834.21
1852,834.21
1853,834.21
1854,834.21
1855,834.21
1856,834.21
1857,834.21
1858,834.21
1859,834.21
1860,834.21
1861,834.21
1862,834.21
1863,834.21
1864,834.21
1865,834.21
1866,834.21
1867,834.21
1868,834.21
1869,834.21
1870,834.21
1871,834.21
1872,834.21
1873,834.21
1874,834.21
1875,834.21
1876,834.21
1877,834.21
1878,834.21
1879,834.21
1880,834.21
1881,834.21
1882,834.21
1883,834.21
1884,834.21
1885,834.21
1886,834.21
1887,834.21
1888,834.21
1889,834.21
1890,834.21
1891,834.21
1892,834.21
1893,834.21
1894,834.21
1895,834.21
1896,834.21
1897,834.21
1898,834.21
1899,834.21
1900,834.21
1901,834.21
1902,834.21
1903,834.21
1904,834.21
1905,834.21
1906,834.21
1907,834.21
1908,834.21
1909,834.21
1910,834.21
1911,834.21
1912,834.21
1913,834.21
1914,834.21
1915,834.21
1916,834.21
1917,834.21
1918,834.21
1919,834.21
1920,834.21
1921,834.21
1922,834.21
1923,834.21
1924,834.21
1925,834.21
1926,834.21
1927,834.21
1928,834.21
1929,834.21
1930,834.21
1931,834.21
1932,834.21
1933,834.21
1934,834.21
1935,834.21
1936,834.21
1937,834.21
1938,834.21
1939,834.21
1940,834.21
1941,834.21
1942,834.21
1943,834.21
1944,834.21
1945,834.21
1946,834.21
1947,834.21
1948,834.21
1949,834.21
1950,834.21
1951,834.21
1952,834.21
1953,834.21
1954,834.21
1955,834.21
1956,834.21
1957,834.21
1958,834.21
1959,834.21
1960,834.21
1961,834.21
1962,834.21
1963,834.21
1964,834.21
1965,834.21
1966,834.21
1967,834.21
1968,834.21
1969,834.21
1970,834.21
1971,834.21
1972,834.21
1973,834.21
1974,834.21
1975,834.21
1976,834.21
1977,834.21
1978,834.21
1979,834.21
1980,834.21
1981,834.21
1982,834.21
1983,834.21
1984,834.21
1985,834.21
1986,834.21
1987,834.21
1988,834.21
1989,834.21
1990,834.21
1991,834.21
1992,834.21
1993,834.21
1994,834.21
1995,834.21
1996,834.21
1997,834.21
1998,834.21
1999,834.21
2000,834.21
2001,834.21
2002,834.21
2003,834.21
2004,834.21
2005,834.21
2006,834.21
2007,834.21
2008,834.21
2009,834.21
2010,834.21
2011,834.21
2012,834.21
2013,834.21
2014,834.21
2015,834.21
2016,834.21
2017,834.21
2018,834.21
2019,834.21
2020,834.21
2021,834.21
2022,834.21
2023,834.21
2024,834.21
2025,834.21
2026,834.21
2027,834.21
2028,834.21
2029,834.21
2030,834.21
2031,834.21
2032,834.21
2033,834.21
2034,834.21
2035,834.21
2036,834.21
2037,834.21
2038,834.21
2039,834.21
2040,834.21
2041,834.21
2042,834.21
2043,834.21
2044,834.21
2045,834.21
2046,834.21
2047,834.21
2048,834.21
2049,834.21
2050,834.21
2051,834.21
2052,834.21
2053,834.21
2054,834.21
2055,834.21
2056,834.21
2057,834.21
2058,834.21
2059,834.21
2060,834.21
2061,834.21
2062,834.21
2063,834.21
2064,834.21
2065,834.21
2066,834.21
2067,834.21
2068,834.21
2069,834.21
2070,834.21
2071,834.21
2072,834.21
2073,834.21
2074,834.21
2075,834.21
2076,834.21
2077,834.21
2078,834.21
2079,834.21
2080,834.21
2081,834.21
2082,834.21
2083,834.21
2084,834.21
2085,834.21
2086,834.21
2087,834.21
2088,834.21
2089,834.21
2090,834.21
2091,834.21
2092,834.21
2093,834.21
2094,834.21
2095,834.21
2096,834.21
2097,834.21
2098,834.21
2099,834.21
2100,834.21
2101,834.21
2102,834.21
2103,834.21
2104,834.21
2105,834.21
2106,834.21
2107,834.21
2108,834.21
2109,834.21
2110,834.21
2111,834.21
2112,834.21
2113,834.21
2114,834.21
2115,834.21
2116,834.21
2117,834.21
2118,834.21
2119,834.21
2120,834.21
2121,834.21
2122,834.21
2123,834.21
2124,834.21
2125,834.21
2126,834.21
2127,834.21
2128,834.21
2129,834.21
2130,834.21
2131,834.21
2132,834.21
2133,834.21
2134,834.21
2135,834.21
2136,834.21
2137,834.21
2138,834.21
2139,834.21
2140,834.21
2141,834.21
2142,834.21
2143,834.21
