%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,500,409.92,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,646.7,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,379.35,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,314.6,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,331.33,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,458.46,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,92.605,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,1000,503.29,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,728.23,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,464.98,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,376.98,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,414.34,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,594.66,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.15,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,1500,591.04,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,787.11,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,565.85,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,473.88,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,488.38,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,687.64,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.78,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,2000,666.15,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,837.28,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,663.54,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,513.95,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,573.31,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,757.3,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,100.16,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,2500,721.37,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,878.78,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,728.31,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,539.01,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,638.18,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,810.16,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,99.598,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,3000,757.99,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,909.42,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,770.31,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,557,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,678.21,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,847.09,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,101.09,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,3500,781.02,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,929.83,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,796.27,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,568.61,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,702.43,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,870.98,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,102.67,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,4000,795.02,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,942.59,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,811.9,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,575.78,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,716.9,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,885.68,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.81,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,4500,803.35,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,950.29,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,821.16,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,580.09,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,725.43,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,894.48,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.53,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,5000,808.23,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,954.84,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,826.59,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,582.63,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,730.42,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,899.66,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,104.97,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
