%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
1616,500,0.0015,0.0015,0.01,2.6924e+07,-8.5679e+07,9.6412e+09,1.3743e+10,0.003,0.003,0.02,2.1584e+10,1.7393e+10,1.8334e+11,1.8379e+11,0.0015,0.0015,0.01,-23.392,2.667,8.0978e+08,5.0636e+09,0,0,0,-1.6983e+10,-1.9836e+10,-4.4432e+10,199.42,0.0005,0.0005,0.005,-2.8931e+08,-1.1185e+08,-1.641e+09,1.7016e+09,0.0025,0.0025,0.015,1.5285e+08,9.5792e+07,1.2501e+10,1.6334e+10,0.0011184,0.0011184,0.0058328,2.3261e+09,2.2422e+09,2.4133e+10,2.2291e+10,1
1616,1000,0.0015,0.0015,0.01,8.349e+06,-8.4333e+07,1.5712e+10,1.8775e+10,0.003,0.003,0.02,2.3531e+10,1.8102e+10,2.0886e+11,2.093e+11,0.0015,0.0015,0.01,-12.208,1.1293,6.0281e+09,9.1423e+09,0,0,0,-1.8086e+10,-2.0637e+10,-3.0187e+10,306.48,0.0005,0.0005,0.005,-3.8348e+08,-2.228e+08,-5.1409e+08,2.4534e+09,0.0025,0.0025,0.015,2.2804e+08,2.5224e+08,2.516e+10,2.5519e+10,0.0011184,0.0011184,0.0058328,2.8602e+09,2.5287e+09,2.7439e+10,2.5725e+10,1
1616,1500,0.0015,0.0015,0.01,2.5951e+07,-4.6474e+07,2.1149e+10,2.2021e+10,0.003,0.003,0.02,2.4033e+10,1.829e+10,2.151e+11,2.1554e+11,0.0015,0.0015,0.01,-12.842,13.249,1.3215e+10,1.372e+10,0,0,0,-2.0624e+10,-2.104e+10,-8.6706e+09,137.76,0.0005,0.0005,0.005,-4.5442e+08,-1.2226e+08,9.5626e+07,1.8477e+09,0.0025,0.0025,0.015,3.3874e+08,2.6337e+08,3.1049e+10,3.1632e+10,0.0011184,0.0011184,0.0058328,3.1504e+09,2.6972e+09,2.7746e+10,2.7375e+10,1
1616,2000,0.0015,0.0015,0.01,6.7722e+07,-1.7803e+07,2.6309e+10,2.6967e+10,0.003,0.003,0.02,2.4323e+10,1.8402e+10,2.1867e+11,2.1911e+11,0.0015,0.0015,0.01,13.659,6.0437,1.9245e+10,1.9662e+10,0,0,0,-2.1971e+10,-2.1276e+10,-1.6894e+09,1345.6,0.0005,0.0005,0.005,-8.4823e+08,-4.9719e+08,7.1608e+09,8.0357e+09,0.0025,0.0025,0.015,8.5778e+08,5.6013e+08,3.6473e+10,3.725e+10,0.0011184,0.0011184,0.0058328,3.4431e+09,2.933e+09,2.7652e+10,2.7387e+10,1
1616,2500,0.0015,0.0015,0.01,1.1222e+08,2.4556e+06,3.1221e+10,3.205e+10,0.003,0.003,0.02,2.4694e+10,1.8551e+10,2.2311e+11,2.2356e+11,0.0015,0.0015,0.01,24.689,4.2444,2.5342e+10,2.5718e+10,0,0,0,-2.342e+10,-2.1578e+10,-1.6349e+09,2695,0.0005,0.0005,0.005,-1.1559e+09,-7.2377e+08,1.1437e+10,1.2336e+10,0.0025,0.0025,0.015,1.2057e+09,8.2775e+08,4.1931e+10,4.2396e+10,0.0011184,0.0011184,0.0058328,3.8452e+09,3.2945e+09,2.8869e+10,2.8401e+10,1
1616,3000,0.0015,0.0015,0.01,1.4673e+08,1.914e+07,3.5368e+10,3.6338e+10,0.003,0.003,0.02,2.5101e+10,1.8715e+10,2.2792e+11,2.2837e+11,0.0015,0.0015,0.01,28.42,3.6439,3.0159e+10,3.0633e+10,0,0,0,-2.4872e+10,-2.1911e+10,-1.5784e+09,3617.7,0.0005,0.0005,0.005,-1.3074e+09,-8.5762e+08,1.4207e+10,1.4804e+10,0.0025,0.0025,0.015,1.4322e+09,9.7919e+08,4.8461e+10,4.8478e+10,0.0011184,0.0011184,0.0058328,4.26e+09,3.6722e+09,3.0883e+10,3.0262e+10,1
1616,3500,0.0015,0.0015,0.01,1.7051e+08,3.1414e+07,3.8398e+10,3.9471e+10,0.003,0.003,0.02,2.7976e+10,1.9762e+10,2.3183e+11,2.3227e+11,0.0015,0.0015,0.01,38.565,4.2125,3.2795e+10,3.3084e+10,0,0,0,-2.6018e+10,-2.2183e+10,-1.5328e+09,3912.2,0.0005,0.0005,0.005,-1.4188e+09,-9.6731e+08,1.5921e+10,1.6644e+10,0.0025,0.0025,0.015,1.6121e+09,1.0992e+09,5.2549e+10,5.2834e+10,0.0011184,0.0011184,0.0058328,4.5898e+09,3.9735e+09,3.275e+10,3.2029e+10,1
1616,4000,0.0015,0.0015,0.01,1.8588e+08,3.9563e+07,4.0405e+10,4.1545e+10,0.003,0.003,0.02,3.135e+10,2.1537e+10,2.3456e+11,2.3501e+11,0.0015,0.0015,0.01,39.95,6.9344,3.4475e+10,3.5175e+10,0,0,0,-2.6802e+10,-2.2372e+10,-1.5016e+09,3968.5,0.0005,0.0005,0.005,-1.476e+09,-1.0337e+09,1.7193e+10,1.768e+10,0.0025,0.0025,0.015,1.6876e+09,1.1649e+09,5.5904e+10,5.6114e+10,0.0011184,0.0011184,0.0058328,4.817e+09,4.1813e+09,3.4124e+10,3.3342e+10,1
1616,4500,0.0015,0.0015,0.01,1.9536e+08,4.4645e+07,4.1658e+10,4.2839e+10,0.003,0.003,0.02,3.3437e+10,2.264e+10,2.3629e+11,2.3674e+11,0.0015,0.0015,0.01,40.828,7.4732,3.5487e+10,3.6332e+10,0,0,0,-2.73e+10,-2.2493e+10,-1.4818e+09,4004.7,0.0005,0.0005,0.005,-1.5072e+09,-1.0672e+09,1.7624e+10,1.8434e+10,0.0025,0.0025,0.015,1.7281e+09,1.2032e+09,5.7238e+10,5.7683e+10,0.0011184,0.0011184,0.0058328,4.9617e+09,4.3139e+09,3.5027e+10,3.4209e+10,1
1616,5000,0.0015,0.0015,0.01,2.0105e+08,4.7712e+07,4.2412e+10,4.3619e+10,0.003,0.003,0.02,3.4691e+10,2.3303e+10,2.3887e+11,2.3887e+11,0.0015,0.0015,0.01,41.396,7.793,3.621e+10,3.716e+10,0,0,0,-2.7602e+10,-2.2565e+10,-1.4697e+09,4026.6,0.0005,0.0005,0.005,-1.5205e+09,-1.0928e+09,1.8049e+10,1.8821e+10,0.0025,0.0025,0.015,1.7597e+09,1.2264e+09,5.8547e+10,5.8788e+10,0.0011184,0.0011184,0.0058328,5.0498e+09,4.3946e+09,3.5586e+10,3.4747e+10,1
