%"Time","avg(Temp)"
10,329.56
20,361.07
30,386.7
40,408.3
50,427.33
60,444.57
70,460.47
80,475.29
90,489.23
100,502.42
110,514.98
120,526.97
130,538.47
140,549.53
150,560.18
160,570.48
170,580.44
180,590.1
190,599.46
200,608.56
210,617.4
220,626.01
230,634.38
240,642.52
250,650.45
260,658.17
270,665.69
280,673
290,680.11
300,687.03
310,693.75
320,700.28
330,706.62
340,712.77
350,718.72
360,724.48
370,730.05
380,735.42
390,740.61
400,745.59
410,750.39
420,754.99
430,759.4
440,763.62
450,767.65
460,771.49
470,775.15
480,778.63
490,781.93
500,785.07
510,788.04
520,790.85
530,793.5
540,796.01
550,798.38
560,800.61
570,802.71
580,804.69
590,806.55
600,808.31
610,809.95
620,811.5
630,812.95
640,814.32
650,815.59
660,816.79
670,817.92
680,818.98
690,819.96
700,820.89
710,821.76
720,822.57
730,823.33
740,824.05
750,824.71
760,825.34
770,825.92
780,826.47
790,826.98
800,827.46
810,827.9
820,828.32
830,828.71
840,829.08
850,829.42
860,829.74
870,830.04
880,830.32
890,830.58
900,830.82
910,831.05
920,831.27
930,831.46
940,831.65
950,831.82
960,831.99
970,832.14
980,832.28
990,832.41
1000,832.54
1010,832.65
1020,832.76
1030,832.86
1040,832.95
1050,833.04
1060,833.12
1070,833.2
1080,833.27
1090,833.34
1100,833.4
1110,833.46
1120,833.51
1130,833.57
1140,833.61
1150,833.66
1160,833.7
1170,833.74
1180,833.77
1190,833.81
1200,833.84
1210,833.87
1220,833.89
1230,833.92
1240,833.94
1250,833.96
1260,833.98
1270,834
1280,834.02
1290,834.04
1300,834.05
1310,834.07
1320,834.08
1330,834.09
1340,834.11
1350,834.12
1360,834.13
1370,834.14
1380,834.14
1390,834.15
1400,834.16
1410,834.17
1420,834.17
1430,834.18
1440,834.18
1450,834.19
1460,834.19
1470,834.2
1480,834.2
1490,834.21
1500,834.21
1510,834.21
1520,834.22
1530,834.22
1540,834.22
1550,834.23
1560,834.23
1570,834.23
1580,834.23
1590,834.23
1600,834.23
1610,834.24
1620,834.24
1630,834.24
1640,834.24
1650,834.24
1660,834.24
1670,834.24
1680,834.24
1690,834.24
1700,834.24
1710,834.24
1720,834.24
1730,834.24
1740,834.24
1750,834.24
1760,834.24
1770,834.24
1780,834.24
1790,834.24
1800,834.24
1810,834.24
1820,834.24
1830,834.24
1840,834.24
1850,834.24
1860,834.24
1870,834.24
1880,834.24
1890,834.24
1900,834.24
1910,834.24
1920,834.24
1930,834.24
1940,834.24
1950,834.24
1960,834.24
1970,834.24
1980,834.24
1990,834.24
2000,834.24
2010,834.24
2020,834.24
2030,834.24
2040,834.24
2050,834.24
2060,834.24
2070,834.24
2080,834.24
2090,834.24
2100,834.24
2110,834.24
2120,834.24
2130,834.24
2140,834.24
2150,834.24
2160,834.24
2170,834.24
2180,834.24
2190,834.24
2200,834.24
2210,834.24
2220,834.24
2230,834.24
2240,834.24
2250,834.24
2260,834.24
2270,834.24
2280,834.24
2290,834.24
2300,834.24
2310,834.24
2320,834.24
2330,834.24
2340,834.24
2350,834.24
2360,834.24
2370,834.24
2380,834.24
2390,834.24
2400,834.24
2410,834.24
2420,834.24
2430,834.24
2440,834.24
2450,834.24
2460,834.24
2470,834.24
2480,834.24
2490,834.24
2500,834.24
2510,834.24
2520,834.24
2530,834.24
2540,834.24
2550,834.24
2560,834.24
2570,834.24
2580,834.24
2590,834.24
2600,834.24
2610,834.24
2620,834.24
2630,834.24
2640,834.24
2650,834.24
2660,834.24
2670,834.24
2680,834.24
2690,834.24
2700,834.24
2710,834.24
2720,834.24
2730,834.24
2740,834.24
2750,834.24
2760,834.24
2770,834.24
2780,834.24
2790,834.24
2800,834.24
2810,834.24
2820,834.24
2830,834.24
2840,834.24
2850,834.24
2860,834.24
2870,834.24
2880,834.24
2890,834.24
2900,834.24
2910,834.24
2920,834.24
2930,834.24
2940,834.24
2950,834.24
2960,834.24
2970,834.24
2980,834.24
2990,834.24
3000,834.24
3010,834.24
3020,834.24
3030,834.24
3040,834.24
3050,834.24
3060,834.24
3070,834.24
3080,834.24
3090,834.24
3100,834.24
3110,834.24
3120,834.24
3130,834.24
3140,834.24
3150,834.24
3160,834.24
3170,834.24
3180,834.24
3190,834.24
3200,834.24
3210,834.24
3220,834.24
3230,834.24
3240,834.24
3250,834.24
3260,834.24
3270,834.24
3280,834.24
3290,834.24
3300,834.24
3310,834.24
3320,834.24
3330,834.24
3340,834.24
3350,834.24
3360,834.24
3370,834.24
3380,834.24
3390,834.24
3400,834.24
3410,834.24
3420,834.24
3430,834.24
3440,834.24
3450,834.24
3460,834.24
3470,834.24
3480,834.24
3490,834.24
3500,834.24
3510,834.24
3520,834.24
3530,834.24
3540,834.24
3550,834.24
3560,834.24
3570,834.24
3580,834.24
3590,834.24
3600,834.24
3610,834.24
3620,834.24
3630,834.24
3640,834.24
3650,834.24
3660,834.24
3670,834.24
3680,834.24
3690,834.24
3700,834.24
3710,834.24
3720,834.24
3730,834.24
3740,834.24
3750,834.24
3760,834.24
3770,834.24
3780,834.24
3790,834.24
3800,834.24
3810,834.24
3820,834.24
3830,834.24
3840,834.24
3850,834.24
3860,834.24
3870,834.24
3880,834.24
3890,834.24
3900,834.24
3910,834.24
3920,834.24
3930,834.24
3940,834.24
3950,834.24
3960,834.24
3970,834.24
3980,834.24
3990,834.24
4000,834.24
4010,834.24
4020,834.24
4030,834.24
4040,834.24
4050,834.24
4060,834.24
4070,834.24
4080,834.24
4090,834.24
4100,834.24
4110,834.24
4120,834.24
4130,834.24
4140,834.24
4150,834.24
4160,834.24
4170,834.24
4180,834.24
4190,834.24
4200,834.24
4210,834.24
4220,834.24
4230,834.24
4240,834.24
4250,834.24
4260,834.24
4270,834.24
4280,834.24
4290,834.24
4300,834.24
4310,834.24
4320,834.24
4330,834.24
4340,834.24
4350,834.24
4360,834.24
4370,834.24
4380,834.24
4390,834.24
4400,834.24
4410,834.24
4420,834.24
4430,834.24
4440,834.24
4450,834.24
4460,834.24
4470,834.24
4480,834.24
4490,834.24
4500,834.24
4510,834.24
4520,834.24
4530,834.24
4540,834.24
4550,834.24
4560,834.24
4570,834.24
4580,834.24
4590,834.24
4600,834.24
4610,834.24
4620,834.24
4630,834.24
4640,834.24
4650,834.24
4660,834.24
4670,834.24
4680,834.24
4690,834.24
4700,834.24
4710,834.24
4720,834.24
4730,834.24
4740,834.24
4750,834.24
4760,834.24
4770,834.24
4780,834.24
