%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,-3.8582e-05,-3.8582e-05,5708,6063.6,0.003,0.003,0.02,0.031937,0.031937,29686,29686,0.0015,0.0015,0.01,-1.4074e-05,-1.4074e-05,1908.1,1908.1,0,0,0,-0.061951,-0.061951,-1438.6,106.91,0.0005,0.0005,0.005,-0.0024974,-0.0024974,106.92,699.69,0.0025,0.0025,0.015,0.0024171,0.0024171,7788.3,7788.3,0.0011197,0.0011197,0.0060643,0.0070084,0.0070084,8376.3,8121.7,1
336,20,0.0015,0.0015,0.01,-0.00014539,-0.00014539,5719.7,6067.9,0.003,0.003,0.02,0.060642,0.060642,29291,29291,0.0015,0.0015,0.01,6.5158e-06,6.5152e-06,1958.7,1958.7,0,0,0,-0.060051,-0.060051,-1419.1,125.09,0.0005,0.0005,0.005,-0.0033179,-0.0033179,125.09,685.8,0.0025,0.0025,0.015,0.0035545,0.0035545,7881.7,7881.7,0.0011197,0.0011197,0.0060643,0.0096167,0.0096167,8301.4,8049.7,1
336,30,0.0015,0.0015,0.01,0.00025632,0.00025632,5738.2,6077.2,0.003,0.003,0.02,0.055798,0.055798,28665,28665,0.0015,0.0015,0.01,1.8759e-06,1.8761e-06,2030.3,2030.3,0,0,0,-0.042834,-0.042834,-1396.8,109.3,0.0005,0.0005,0.005,-0.0028805,-0.0028805,149.28,718.06,0.0025,0.0025,0.015,0.0029336,0.0029336,8033.8,8033.8,0.0011197,0.0011197,0.0060643,0.0080489,0.0080489,8192.2,7943.3,1
336,40,0.0015,0.0015,0.01,-1.3077e-05,-1.3077e-05,5764.3,6092.3,0.003,0.003,0.02,0.068606,0.068606,27790,27790,0.0015,0.0015,0.01,-6.981e-07,-6.9879e-07,2125.9,2125.9,0,0,0,-0.04508,-0.04508,-1371.4,83.769,0.0005,0.0005,0.005,-0.0021516,-0.0021516,180.39,766.94,0.0025,0.0025,0.015,0.0022272,0.0022272,8251.6,8251.6,0.0011197,0.0011197,0.0060643,0.0093478,0.0093478,8047,7800.8,1
336,50,0.0015,0.0015,0.01,1.1876e-06,1.1879e-06,5797.1,6112.1,0.003,0.003,0.02,0.081859,0.081859,26697,26697,0.0015,0.0015,0.01,4.3213e-06,4.3213e-06,2246.1,2246.1,0,0,0,-0.05262,-0.05262,-1342.8,52.488,0.0005,0.0005,0.005,-0.0026305,-0.0026305,218.74,827.53,0.0025,0.0025,0.015,0.0026968,0.0026968,8531.5,8531.5,0.0011197,0.0011197,0.0060643,0.01099,0.01099,7870.5,7627.7,1
336,60,0.0015,0.0015,0.01,3.2542e-05,3.2541e-05,5834.8,6134.9,0.003,0.003,0.02,0.089132,0.089132,25465,25465,0.0015,0.0015,0.01,-4.5308e-06,-4.5312e-06,2388.5,2388.5,0,0,0,-0.055328,-0.055328,-1311.2,15.774,0.0005,0.0005,0.005,-0.0029189,-0.0029189,263.91,899.13,0.0025,0.0025,0.015,0.0030098,0.0030098,8859,8859,0.0011197,0.0011197,0.0060643,0.011722,0.011722,7672.8,7434.3,1
336,70,0.0015,0.0015,0.01,7.2807e-05,7.2808e-05,5874.8,6160.7,0.003,0.003,0.02,0.090381,0.090381,24188,24188,0.0015,0.0015,0.01,4.9371e-06,4.938e-06,2549.8,2549.8,0,0,0,-0.053775,-0.053775,-1276.6,25.814,0.0005,0.0005,0.005,-0.003288,-0.003288,315.17,901.6,0.0025,0.0025,0.015,0.003231,0.003231,9213.7,9213.7,0.0011197,0.0011197,0.0060643,0.01172,0.01172,7465,7230.1,1
336,80,0.0015,0.0015,0.01,-0.00010255,-0.00010254,5914.7,6186.9,0.003,0.003,0.02,0.024989,0.024989,22943,22943,0.0015,0.0015,0.01,6.9799e-07,6.9805e-07,2726,2726,0,0,0,-0.032184,-0.032184,-1239.5,71.73,0.0005,0.0005,0.005,-0.0028548,-0.0028548,371.72,867.18,0.0025,0.0025,0.015,0.0028966,0.0028966,9574.2,9574.2,0.0011197,0.0011197,0.0060643,0.0075594,0.0075594,7255.6,7024.3,1
336,90,0.0015,0.0015,0.01,-9.406e-05,-9.4061e-05,5953,6210.3,0.003,0.003,0.02,0.023207,0.023207,21777,21777,0.0015,0.0015,0.01,-3.315e-06,-3.3157e-06,2913.7,2913.7,0,0,0,-0.028576,-0.028576,-1199.9,121.38,0.0005,0.0005,0.005,-0.0025303,-0.0025303,432.84,830.18,0.0025,0.0025,0.015,0.0031016,0.0031016,9922,9922,0.0011197,0.0011197,0.0060643,0.0066024,0.0066024,7049.9,6823.7,1
336,100,0.0015,0.0015,0.01,0.00018242,0.00018242,5988.6,6230.1,0.003,0.003,0.02,0.054457,0.054457,20712,20712,0.0015,0.0015,0.01,1.1385e-06,1.1418e-06,3110.3,3110.3,0,0,0,-0.027229,-0.027229,-1157.9,135.56,0.0005,0.0005,0.005,-0.0038879,-0.0038879,498.08,855.3,0.0025,0.0025,0.015,0.004223,0.004223,10243,10243,0.0011197,0.0011197,0.0060643,0.0092518,0.0092518,6850.6,6631.1,1
