%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
1616,500,0.0015,0.0015,0.01,2.7246,1.7145,1154.6,1721.7,0.003,0.003,0.02,570.34,611.82,7004.8,7008.1,0.0015,0.0015,0.01,-0.0078979,0.005609,256.25,1034,0,0,0,-350.26,-864.76,-1713.7,7.7296,0.0005,0.0005,0.005,-13.281,-12.959,-469,362.48,0.0025,0.0025,0.015,15.508,12.859,2549.4,2549.4,0.0011184,0.0011184,0.0058328,64.215,122.28,2200.2,1796.6,1
1616,1000,0.0015,0.0015,0.01,6.7796,4.0411,1979.3,2415,0.003,0.003,0.02,904.43,1218.1,8080.8,8089.2,0.0015,0.0015,0.01,-0.079427,0.081265,1456.8,1458.5,0,0,0,-647.35,-1457.1,-1262.6,12.836,0.0005,0.0005,0.005,-32.994,-30.293,-477.17,694.32,0.0025,0.0025,0.015,37.513,32.504,4298.2,4302.8,0.0011184,0.0011184,0.0058328,125.96,237.74,2438.6,2025.7,1
1616,1500,0.0015,0.0015,0.01,12.365,6.5498,2751.5,2851.3,0.003,0.003,0.02,1228.2,1826,8981.2,8995.8,0.0015,0.0015,0.01,0.063118,-0.059181,2779.1,2779.9,0,0,0,-926.15,-2022.2,-720.76,20.266,0.0005,0.0005,0.005,-69.928,-65.978,329.44,439.63,0.0025,0.0025,0.015,72.216,67.448,4749.1,4772.1,0.0011184,0.0011184,0.0058328,197.26,353.65,2256.5,2167.2,1
1616,2000,0.0015,0.0015,0.01,19.246,9.7751,3539.6,3572.5,0.003,0.003,0.02,1572.8,2473.8,9910.6,9933,0.0015,0.0015,0.01,-0.12663,-0.053742,3451.8,3465.9,0,0,0,-1223.8,-2623.6,495.54,521.25,0.0005,0.0005,0.005,-123.2,-129.79,1821,1827,0.0025,0.0025,0.015,128.07,128.57,4901.9,4979.5,0.0011184,0.0011184,0.0058328,286.28,485.11,1811.7,1834.6,1
1616,2500,0.0015,0.0015,0.01,26.504,13.464,4353,4408.5,0.003,0.003,0.02,1940,3163.1,10904,10936,0.0015,0.0015,0.01,0.021138,0.048261,4053.3,4103.5,0,0,0,-1552,-3264.3,273.7,1531.4,0.0005,0.0005,0.005,-183.41,-198.48,3193.5,3216.2,0.0025,0.0025,0.015,188.82,205.8,5256.6,5331,0.0011184,0.0011184,0.0058328,387.25,629.3,1466.4,1486.9,1
1616,3000,0.0015,0.0015,0.01,33.227,16.915,5123.6,5206.2,0.003,0.003,0.02,2287.9,3815,11856,11897,0.0015,0.0015,0.01,-0.20672,-0.069452,4869.3,4931.8,0,0,0,-1938.4,-3871.3,-790,1338.4,0.0005,0.0005,0.005,-240.65,-260.5,4273.7,4314.9,0.0025,0.0025,0.015,238.99,275.17,5898.4,5947.7,0.0011184,0.0011184,0.0058328,482.92,766.21,1439,1427.8,1
1616,3500,0.0015,0.0015,0.01,38.682,19.698,5760.5,5869.3,0.003,0.003,0.02,2574.1,4350.6,12645,12694,0.0015,0.0015,0.01,-0.4956,0.23424,5744.2,5820.5,0,0,0,-2253.8,-4375.9,-1661.4,1128.9,0.0005,0.0005,0.005,-286.62,-308,4843.5,4959.5,0.0025,0.0025,0.015,284.46,325.42,6601.2,6665.7,0.0011184,0.0011184,0.0058328,560.92,878.51,1612.9,1556.7,1
1616,4000,0.0015,0.0015,0.01,42.691,21.735,6232.4,6362.9,0.003,0.003,0.02,2785.9,4746.4,13231,13286,0.0015,0.0015,0.01,-0.65332,0.22926,6365.5,6458.4,0,0,0,-2485.8,-4749.6,-2304.5,1041.1,0.0005,0.0005,0.005,-317.59,-343.12,5180.8,5309.7,0.0025,0.0025,0.015,316.89,361.79,7307.6,7353.6,0.0011184,0.0011184,0.0058328,618.29,961.43,1816.2,1721.3,1
1616,4500,0.0015,0.0015,0.01,45.445,23.132,6557.8,6704.4,0.003,0.003,0.02,2945.6,5019,13635,13694,0.0015,0.0015,0.01,-0.6954,0.36011,6739.8,6817.5,0,0,0,-2645.4,-5007.1,-2747.1,1050.2,0.0005,0.0005,0.005,-338.88,-367.7,5449.3,5568,0.0025,0.0025,0.015,340.09,388.95,7828.1,7870.8,0.0011184,0.0011184,0.0058328,657.73,1018.5,1980.6,1857.4,1
1616,5000,0.0015,0.0015,0.01,47.257,24.052,6772.2,6929.9,0.003,0.003,0.02,3057.6,5198.6,13902,13964,0.0015,0.0015,0.01,-0.72177,0.45631,6974.1,7083.9,0,0,0,-2750.3,-5176.8,-3038.5,1040.3,0.0005,0.0005,0.005,-354.02,-383.21,5585.9,5730.1,0.0025,0.0025,0.015,355.37,406.07,8171.2,8224.6,0.0011184,0.0011184,0.0058328,683.69,1056.1,2096.8,1954.5,1
