%"Time","avg(Temp)"
10,304.28
20,309.6
30,314.92
40,320.23
50,325.53
60,330.81
70,336.08
80,341.34
90,346.58
100,351.81
110,357.02
120,362.21
130,367.37
140,372.51
150,377.63
160,382.72
170,387.78
180,392.82
190,397.82
200,402.78
210,407.71
220,412.61
230,417.47
240,422.28
250,427.06
260,431.79
270,436.48
280,441.13
290,445.72
300,450.28
310,454.78
320,459.24
330,463.64
340,468
350,472.31
360,476.57
370,480.77
380,484.93
390,489.04
400,493.1
410,497.11
420,501.07
430,504.98
440,508.84
450,512.65
460,516.42
470,520.14
480,523.81
490,527.44
500,531.02
510,534.56
520,538.05
530,541.51
540,544.92
550,548.28
560,551.61
570,554.9
580,558.15
590,561.36
600,564.53
610,567.66
620,570.76
630,573.82
640,576.84
650,579.84
660,582.79
670,585.72
680,588.61
690,591.46
700,594.29
710,597.09
720,599.85
730,602.59
740,605.29
750,607.97
760,610.61
770,613.23
780,615.82
790,618.39
800,620.92
810,623.43
820,625.92
830,628.37
840,630.81
850,633.21
860,635.6
870,637.95
880,640.29
890,642.6
900,644.88
910,647.15
920,649.39
930,651.61
940,653.8
950,655.98
960,658.13
970,660.26
980,662.37
990,664.46
1000,666.52
1010,668.57
1020,670.6
1030,672.6
1040,674.59
1050,676.55
1060,678.5
1070,680.43
1080,682.33
1090,684.22
1100,686.09
1110,687.94
1120,689.78
1130,691.59
1140,693.38
1150,695.16
1160,696.92
1170,698.66
1180,700.39
1190,702.09
1200,703.78
1210,705.45
1220,707.11
1230,708.75
1240,710.37
1250,711.97
1260,713.56
1270,715.13
1280,716.68
1290,718.22
1300,719.75
1310,721.25
1320,722.74
1330,724.22
1340,725.68
1350,727.12
1360,728.55
1370,729.96
1380,731.36
1390,732.74
1400,734.11
1410,735.46
1420,736.8
1430,738.12
1440,739.43
1450,740.73
1460,742.01
1470,743.27
1480,744.53
1490,745.76
1500,746.99
1510,748.2
1520,749.39
1530,750.58
1540,751.75
1550,752.9
1560,754.05
1570,755.17
1580,756.29
1590,757.39
1600,758.48
1610,759.56
1620,760.63
1630,761.68
1640,762.72
1650,763.74
1660,764.76
1670,765.76
1680,766.75
1690,767.73
1700,768.7
1710,769.65
1720,770.6
1730,771.53
1740,772.45
1750,773.35
1760,774.25
1770,775.14
1780,776.01
1790,776.88
1800,777.73
1810,778.57
1820,779.4
1830,780.22
1840,781.03
1850,781.83
1860,782.62
1870,783.4
1880,784.17
1890,784.92
1900,785.67
1910,786.41
1920,787.14
1930,787.86
1940,788.57
1950,789.27
1960,789.96
1970,790.64
1980,791.31
1990,791.97
2000,792.63
2010,793.27
2020,793.91
2030,794.53
2040,795.15
2050,795.76
2060,796.36
2070,796.96
2080,797.54
2090,798.12
2100,798.68
2110,799.24
2120,799.8
2130,800.34
2140,800.88
2150,801.41
2160,801.93
2170,802.44
2180,802.95
2190,803.45
2200,803.94
2210,804.42
2220,804.9
2230,805.37
2240,805.84
2250,806.29
2260,806.74
2270,807.19
2280,807.62
2290,808.05
2300,808.48
2310,808.9
2320,809.31
2330,809.71
2340,810.11
2350,810.51
2360,810.89
2370,811.27
2380,811.65
2390,812.02
2400,812.38
2410,812.74
2420,813.1
2430,813.44
2440,813.79
2450,814.12
2460,814.46
2470,814.78
2480,815.1
2490,815.42
2500,815.73
2510,816.04
2520,816.34
2530,816.64
2540,816.93
2550,817.22
2560,817.5
2570,817.78
2580,818.06
2590,818.33
2600,818.59
2610,818.86
2620,819.11
2630,819.37
2640,819.62
2650,819.86
2660,820.11
2670,820.34
2680,820.58
2690,820.81
2700,821.03
2710,821.26
2720,821.48
2730,821.69
2740,821.9
2750,822.11
2760,822.32
2770,822.52
2780,822.72
2790,822.92
2800,823.11
2810,823.3
2820,823.48
2830,823.67
2840,823.85
2850,824.02
2860,824.2
2870,824.37
2880,824.54
2890,824.71
2900,824.87
2910,825.03
2920,825.19
2930,825.34
2940,825.49
2950,825.64
2960,825.79
2970,825.94
2980,826.08
2990,826.22
3000,826.36
3010,826.49
3020,826.63
3030,826.76
3040,826.89
3050,827.02
3060,827.14
3070,827.26
3080,827.38
3090,827.5
3100,827.62
3110,827.73
3120,827.85
3130,827.96
3140,828.07
3150,828.17
3160,828.28
3170,828.38
3180,828.48
3190,828.58
3200,828.68
3210,828.78
3220,828.87
3230,828.97
3240,829.06
3250,829.15
3260,829.24
3270,829.33
3280,829.41
3290,829.5
3300,829.58
3310,829.66
3320,829.74
3330,829.82
3340,829.9
3350,829.97
3360,830.05
3370,830.12
3380,830.19
3390,830.26
3400,830.33
3410,830.4
3420,830.47
3430,830.54
3440,830.6
3450,830.67
3460,830.73
3470,830.79
3480,830.85
3490,830.91
3500,830.97
3510,831.03
3520,831.08
3530,831.14
3540,831.19
3550,831.25
3560,831.3
3570,831.35
3580,831.4
3590,831.45
3600,831.5
3610,831.55
3620,831.6
3630,831.65
3640,831.69
3650,831.74
3660,831.78
3670,831.83
3680,831.87
3690,831.91
3700,831.95
3710,831.99
3720,832.03
3730,832.07
3740,832.11
3750,832.15
3760,832.19
3770,832.22
3780,832.26
3790,832.3
3800,832.33
3810,832.36
3820,832.4
3830,832.43
3840,832.46
3850,832.5
3860,832.53
3870,832.56
3880,832.59
3890,832.62
3900,832.65
3910,832.68
3920,832.7
3930,832.73
3940,832.76
3950,832.79
3960,832.81
3970,832.84
3980,832.86
3990,832.89
4000,832.91
4010,832.94
4020,832.96
4030,832.98
4040,833.01
4050,833.03
4060,833.05
4070,833.07
4080,833.09
4090,833.11
4100,833.14
4110,833.16
4120,833.18
4130,833.2
4140,833.21
4150,833.23
4160,833.25
4170,833.27
4180,833.29
4190,833.31
4200,833.32
4210,833.34
4220,833.36
4230,833.37
4240,833.39
4250,833.4
4260,833.42
4270,833.43
4280,833.45
4290,833.46
4300,833.48
4310,833.49
4320,833.51
4330,833.52
4340,833.53
4350,833.55
4360,833.56
4370,833.57
4380,833.59
4390,833.6
4400,833.61
4410,833.62
4420,833.63
4430,833.65
4440,833.66
4450,833.67
4460,833.68
4470,833.69
4480,833.7
4490,833.71
4500,833.72
4510,833.73
4520,833.74
4530,833.75
4540,833.76
4550,833.77
4560,833.78
4570,833.79
4580,833.8
4590,833.8
4600,833.81
4610,833.82
4620,833.83
4630,833.84
4640,833.85
4650,833.85
4660,833.86
4670,833.87
4680,833.88
4690,833.88
4700,833.89
4710,833.9
4720,833.9
4730,833.91
4740,833.92
4750,833.92
4760,833.93
4770,833.94
4780,833.94
4790,833.95
4800,833.96
4810,833.96
4820,833.97
4830,833.97
4840,833.98
4850,833.98
4860,833.99
4870,833.99
4880,834
4890,834
4900,834.01
4910,834.01
4920,834.02
4930,834.02
4940,834.03
4950,834.03
4960,834.04
4970,834.04
4980,834.05
4990,834.05
5000,834.05
