%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,-2.1584e-05,-2.1584e-05,5904.3,5972.2,0.003,0.003,0.02,0.044748,0.044748,22945,22945,0.0015,0.0015,0.01,2.2556e-05,2.2556e-05,3218,3218,0,0,0,-0.048427,-0.048427,-492.35,47.955,0.0005,0.0005,0.005,-0.0040873,-0.0040873,904.73,904.73,0.0025,0.0025,0.015,0.0039337,0.0039337,8771.7,8771.7,0.0011197,0.0011197,0.0060643,0.010713,0.010713,6619.8,6558.4,1
336,20,0.0015,0.0015,0.01,-3.5973e-05,-3.5973e-05,5905.2,5972.1,0.003,0.003,0.02,0.029562,0.029562,22915,22915,0.0015,0.0015,0.01,8.3027e-06,8.3028e-06,3224,3224,0,0,0,-0.037021,-0.037021,-487.22,52.506,0.0005,0.0005,0.005,-0.0022226,-0.0022226,909.49,909.49,0.0025,0.0025,0.015,0.002092,0.002092,8774.7,8774.7,0.0011197,0.0011197,0.0060643,0.0052737,0.0052737,6611.4,6550.9,1
336,30,0.0015,0.0015,0.01,-3.8655e-06,-3.8655e-06,5906.1,5972.1,0.003,0.003,0.02,0.038456,0.038456,22881,22881,0.0015,0.0015,0.01,-9.9818e-06,-9.9818e-06,3230.7,3230.7,0,0,0,-0.034889,-0.034889,-481.92,57.247,0.0005,0.0005,0.005,-0.0027762,-0.0027762,914.48,914.48,0.0025,0.0025,0.015,0.0025622,0.0025622,8778.3,8778.3,0.0011197,0.0011197,0.0060643,0.0059861,0.0059861,6602.3,6542.6,1
336,40,0.0015,0.0015,0.01,4.9909e-06,4.9909e-06,5907.2,5972.2,0.003,0.003,0.02,0.04592,0.04592,22842,22842,0.0015,0.0015,0.01,-1.8971e-05,-1.8971e-05,3238.1,3238.1,0,0,0,-0.037504,-0.037504,-476.38,62.224,0.0005,0.0005,0.005,-0.0029299,-0.0029299,919.82,919.82,0.0025,0.0025,0.015,0.0030139,0.0030139,8782.9,8782.9,0.0011197,0.0011197,0.0060643,0.0067421,0.0067421,6592.4,6533.4,1
336,50,0.0015,0.0015,0.01,6.9242e-06,6.9242e-06,5908.5,5972.3,0.003,0.003,0.02,0.051158,0.051158,22800,22800,0.0015,0.0015,0.01,-5.0628e-06,-5.0628e-06,3246.2,3246.2,0,0,0,-0.041132,-0.041132,-470.61,67.455,0.0005,0.0005,0.005,-0.0031025,-0.0031025,925.52,925.52,0.0025,0.0025,0.015,0.0033805,0.0033805,8788.5,8788.5,0.0011197,0.0011197,0.0060643,0.0075832,0.0075832,6581.5,6523.5,1
336,60,0.0015,0.0015,0.01,1.2566e-05,1.2566e-05,5909.9,5972.6,0.003,0.003,0.02,0.02935,0.02935,22752,22752,0.0015,0.0015,0.01,3.8285e-06,3.8285e-06,3255,3255,0,0,0,-0.042999,-0.042999,-464.57,73.003,0.0005,0.0005,0.005,-0.0026456,-0.0026456,931.65,931.65,0.0025,0.0025,0.015,0.0027001,0.0027001,8795,8795,0.0011197,0.0011197,0.0060643,0.0063609,0.0063609,6569.7,6512.6,1
336,70,0.0015,0.0015,0.01,-2.8882e-05,-2.8882e-05,5911.4,5973,0.003,0.003,0.02,0.032035,0.032035,22699,22699,0.0015,0.0015,0.01,7.6416e-06,7.6416e-06,3264.7,3264.7,0,0,0,-0.049,-0.049,-458.32,78.786,0.0005,0.0005,0.005,-0.0034808,-0.0034808,938.12,938.12,0.0025,0.0025,0.015,0.0032686,0.0032686,8802.8,8802.8,0.0011197,0.0011197,0.0060643,0.0069058,0.0069058,6557,6500.7,1
336,80,0.0015,0.0015,0.01,-3.2604e-05,-3.2604e-05,5913.1,5973.5,0.003,0.003,0.02,0.035393,0.035393,22640,22640,0.0015,0.0015,0.01,-1.0739e-05,-1.0739e-05,3275.2,3275.2,0,0,0,-0.053909,-0.053909,-451.8,84.865,0.0005,0.0005,0.005,-0.0037893,-0.0037893,945.02,945.02,0.0025,0.0025,0.015,0.0035326,0.0035326,8811.7,8811.7,0.0011197,0.0011197,0.0060643,0.007594,0.007594,6543.1,6487.9,1
336,90,0.0015,0.0015,0.01,3.6652e-05,3.6652e-05,5915.1,5974.2,0.003,0.003,0.02,0.030742,0.030742,22576,22576,0.0015,0.0015,0.01,1.3699e-05,1.3699e-05,3286.6,3286.6,0,0,0,-0.020185,-0.020185,-444.95,91.293,0.0005,0.0005,0.005,-0.0036427,-0.0036427,952.38,952.38,0.0025,0.0025,0.015,0.0032144,0.0032144,8821.9,8821.9,0.0011197,0.0011197,0.0060643,0.0068742,0.0068742,6528.2,6474,1
336,100,0.0015,0.0015,0.01,4.3723e-05,4.3723e-05,5917.2,5974.9,0.003,0.003,0.02,0.04107,0.04107,22505,22505,0.0015,0.0015,0.01,4.7577e-06,4.7577e-06,3299,3299,0,0,0,-0.030963,-0.030963,-437.87,97.993,0.0005,0.0005,0.005,-0.0035934,-0.0035934,960.16,960.16,0.0025,0.0025,0.015,0.0032122,0.0032122,8833.5,8833.5,0.0011197,0.0011197,0.0060643,0.0071892,0.0071892,6512.1,6459,1
336,110,0.0015,0.0015,0.01,0.00023055,0.00023055,5919.4,5975.8,0.003,0.003,0.02,0.035728,0.035728,22428,22428,0.0015,0.0015,0.01,1.9435e-06,1.9435e-06,3312.4,3312.4,0,0,0,-0.030207,-0.030207,-430.45,105.09,0.0005,0.0005,0.005,-0.0026901,-0.0026901,968.41,968.41,0.0025,0.0025,0.015,0.0027061,0.0027061,8846.4,8846.4,0.0011197,0.0011197,0.0060643,0.0060028,0.0060028,6494.8,6442.8,1
336,120,0.0015,0.0015,0.01,0.00012767,0.00012767,5921.9,5976.9,0.003,0.003,0.02,0.032628,0.032628,22344,22344,0.0015,0.0015,0.01,-5.0941e-06,-5.0941e-06,3326.8,3326.8,0,0,0,-0.02571,-0.02571,-422.77,112.48,0.0005,0.0005,0.005,-0.003546,-0.003546,977.15,977.15,0.0025,0.0025,0.015,0.0036627,0.0036627,8860.8,8860.8,0.0011197,0.0011197,0.0060643,0.0066637,0.0066637,6476.3,6425.5,1
336,130,0.0015,0.0015,0.01,0.00013611,0.00013611,5924.6,5978.1,0.003,0.003,0.02,0.035112,0.035112,22254,22254,0.0015,0.0015,0.01,-2.9904e-08,-2.9904e-08,3342.2,3342.2,0,0,0,-0.027526,-0.027526,-414.78,120.21,0.0005,0.0005,0.005,-0.0039194,-0.0039194,986.39,986.39,0.0025,0.0025,0.015,0.0040454,0.0040454,8876.7,8876.7,0.0011197,0.0011197,0.0060643,0.0072236,0.0072236,6456.6,6407,1
336,140,0.0015,0.0015,0.01,0.00012308,0.00012308,5927.6,5979.5,0.003,0.003,0.02,0.044556,0.044556,22156,22156,0.0015,0.0015,0.01,-2.4829e-06,-2.4829e-06,3358.7,3358.7,0,0,0,-0.029405,-0.029405,-406.45,128.32,0.0005,0.0005,0.005,-0.0034267,-0.0034267,996.14,996.14,0.0025,0.0025,0.015,0.0034662,0.0034662,8894.1,8894.1,0.0011197,0.0011197,0.0060643,0.0071211,0.0071211,6435.6,6387.3,1
336,150,0.0015,0.0015,0.01,9.467e-05,9.467e-05,5930.7,5981,0.003,0.003,0.02,0.042469,0.042469,22052,22052,0.0015,0.0015,0.01,-3.4752e-05,-3.4752e-05,3376.3,3376.3,0,0,0,-0.033746,-0.033746,-397.82,130,0.0005,0.0005,0.005,-0.0041542,-0.0041542,1006.4,1006.4,0.0025,0.0025,0.015,0.004818,0.004818,8913.1,8913.1,0.0011197,0.0011197,0.0060643,0.0080188,0.0080188,6413.3,6366.3,1
336,160,0.0015,0.0015,0.01,-2.2487e-05,-2.2487e-05,5934.1,5982.6,0.003,0.003,0.02,0.015565,0.015565,21940,21940,0.0015,0.0015,0.01,2.367e-06,2.367e-06,3395,3395,0,0,0,-0.01703,-0.01703,-388.81,121.19,0.0005,0.0005,0.005,-0.0026049,-0.0026049,1017.2,1017.2,0.0025,0.0025,0.015,0.0022796,0.0022796,8933.7,8933.7,0.0011197,0.0011197,0.0060643,0.004814,0.004814,6389.8,6344.2,1
