0 	372057 	-442138 	-9.46971e+06 	-213.605 	307.939 	6674.77
0.00020202 	1.62353e+06 	-177571 	-9.313e+06 	-869.355 	102.328 	6325.86
0.00040404 	2.875e+06 	86996.4 	-9.15629e+06 	-1525.11 	-103.283 	5976.95
0.000606061 	2.79971e+06 	82378 	-9.0541e+06 	-1475.53 	-110.012 	5883.32
0.000808081 	1.52401e+06 	-165790 	-9.00123e+06 	-787.806 	63.2009 	6020.64
0.0010101 	362322 	-386455 	-8.96503e+06 	-163.946 	218.218 	6155.31
0.00121212 	1.36673e+06 	-84583 	-9.24561e+06 	-753.514 	27.5137 	6239.49
0.00141414 	2.37113e+06 	217289 	-9.52619e+06 	-1343.08 	-163.19 	6323.68
0.00161616 	2.1816e+06 	273935 	-9.52526e+06 	-1240.72 	-208.124 	6332.43
0.00181818 	1.10958e+06 	149326 	-9.31624e+06 	-626.947 	-145.315 	6285.43
0.0020202 	116716 	77792.9 	-9.09022e+06 	-61.7597 	-111.55 	6187.72
0.00222222 	-163742 	483935 	-8.71118e+06 	66.1174 	-339.186 	5633.6
0.00242424 	-444200 	890078 	-8.33214e+06 	193.995 	-566.822 	5079.49
0.00262626 	-374261 	843416 	-8.64557e+06 	151.502 	-531.866 	5350.84
0.00282828 	-94083.3 	525070 	-9.37447e+06 	6.78845 	-339.357 	6117.45
0.0030303 	108360 	169139 	-1.00202e+07 	-86.2607 	-87.978 	6823.28
0.00323232 	-129690 	-399775 	-1.01945e+07 	113.457 	496.991 	7184.63
0.00343434 	-367741 	-968690 	-1.03688e+07 	313.174 	1081.96 	7545.98
0.00363636 	-239443 	-819781 	-1.01978e+07 	214.361 	919.826 	7288.79
0.00383838 	65243.5 	-325253 	-9.86041e+06 	-28.1893 	397.979 	6733.8
0.0040404 	271645 	-44707.5 	-9.72908e+06 	-197.028 	48.8118 	6311.18
0.00424242 	84905.1 	-620090 	-1.04218e+07 	-71.0198 	390.37 	6418.1
0.00444444 	-101835 	-1.19547e+06 	-1.11146e+07 	54.9883 	731.928 	6525.02
0.00464646 	32856.6 	-966226 	-1.06296e+07 	-28.5572 	583.127 	6398.64
0.00484848 	289470 	-431778 	-9.69775e+06 	-191.589 	248.329 	6183.77
0.00505051 	460450 	-293794 	-8.81953e+06 	-296.089 	156.938 	5896.76
0.00525253 	374528 	-1.34521e+06 	-8.10205e+06 	-224.996 	795.767 	5393.31
0.00545455 	288605 	-2.39662e+06 	-7.38457e+06 	-153.904 	1434.6 	4889.86
0.00565657 	319528 	-1.84651e+06 	-8.01033e+06 	-182.898 	1106.16 	5323.84
0.00585859 	384373 	-831453 	-9.02606e+06 	-240.95 	496.896 	6029.98
0.00606061 	545389 	-120711 	-9.79928e+06 	-395.07 	80.7283 	6612.98
0.00626263 	930803 	-120049 	-1.00066e+07 	-773.348 	115.108 	6908.67
0.00646465 	1.31622e+06 	-119386 	-1.0214e+07 	-1151.63 	149.487 	7204.36
0.00666667 	950008 	-89480.9 	-1.01535e+07 	-831.735 	109.802 	7061.65
0.00686869 	424365 	-53372.3 	-1.00362e+07 	-363.748 	54.4054 	6825.95
0.00707071 	120865 	109344 	-1.01555e+07 	-74.617 	-73.2812 	6783.04
0.00727273 	229920 	507187 	-1.0714e+07 	-117.648 	-335.222 	7098.14
0.00747475 	338975 	905031 	-1.12724e+07 	-160.678 	-597.162 	7413.25
0.00767677 	193814 	617359 	-1.05307e+07 	-80.7706 	-409.365 	6985.42
0.00787879 	12335.4 	231757 	-9.60329e+06 	16.6995 	-157.319 	6451.45
0.00808081 	-119503 	-10194.9 	-8.85127e+06 	88.8413 	0.79867 	6013.84
0.00828283 	-176883 	-36672.8 	-8.36236e+06 	122.991 	18.0248 	5720.74
0.00848485 	-234262 	-63150.8 	-7.87346e+06 	157.14 	35.251 	5427.65
0.00868687 	-129815 	-22202.6 	-8.04287e+06 	84.2342 	12.1405 	5466.02
0.00888889 	-12246 	24212.5 	-8.26565e+06 	2.64821 	-14.2406 	5531.28
0.00909091 	185902 	148287 	-8.17032e+06 	-122.623 	-82.4407 	5414.47
0.00929293 	482535 	367279 	-7.68618e+06 	-301.289 	-201.753 	5075.13
0.00949495 	779168 	586271 	-7.20205e+06 	-479.954 	-321.065 	4735.8
0.00969697 	580098 	366596 	-7.83297e+06 	-366.929 	-202.706 	5060.41
0.00989899 	368317 	135674 	-8.49248e+06 	-246.425 	-78.253 	5402.05
0.010101 	510914 	-34465.5 	-8.82599e+06 	-359.628 	23.3518 	5462.9
0.010303 	1.00789e+06 	-143821 	-8.83349e+06 	-706.536 	102.108 	5242.96
0.0105051 	1.47939e+06 	-249221 	-8.84962e+06 	-1035.44 	177.757 	5038.94
0.0107071 	957400 	-200335 	-9.20214e+06 	-662.023 	132.21 	5455.67
0.0109091 	435411 	-151449 	-9.55466e+06 	-288.609 	86.6632 	5872.41
0.0111111 	285431 	-170510 	-1.01166e+07 	-174.508 	91.9975 	6424.21
0.0113131 	439822 	-245163 	-1.085e+07 	-272.574 	138.962 	7086.52
0.0115152 	570924 	-306896 	-1.14852e+07 	-355.465 	177.735 	7658.11
0.0117172 	414786 	-209270 	-1.09106e+07 	-251.205 	115.482 	7110.78
0.0119192 	258648 	-111645 	-1.0336e+07 	-146.944 	53.2293 	6563.45
0.0121212 	263570 	-243926 	-1.01109e+07 	-130.237 	123.257 	6143.08
0.0123232 	375864 	-529476 	-1.01188e+07 	-171.9 	281.472 	5807.37
0.0125253 	459498 	-745380 	-1.01034e+07 	-203.608 	402.474 	5543.56
0.0127273 	342508 	-473752 	-9.92472e+06 	-165.629 	262.989 	5783.05
0.0129293 	225518 	-202124 	-9.74606e+06 	-127.65 	123.504 	6022.55
0.0131313 	222188 	-276366 	-9.37282e+06 	-141.554 	233.474 	6016.81
0.0133333 	280060 	-536847 	-8.8948e+06 	-183.395 	477.766 	5879.04
0.0135354 	312098 	-706464 	-8.55186e+06 	-207.885 	636.716 	5775.73
0.0137374 	222348 	-447721 	-8.84573e+06 	-150.579 	393.341 	5834.92
0.0139394 	132598 	-188978 	-9.1396e+06 	-93.273 	149.965 	5894.1
0.0141414 	202970 	-138403 	-9.30476e+06 	-130.04 	92.5587 	5800.82
0.0143434 	341966 	-177042 	-9.41476e+06 	-207.124 	114.853 	5642.19
0.0145455 	416841 	-187000 	-9.47925e+06 	-249.283 	119.04 	5555.64
0.0147475 	270851 	-98170.5 	-9.38695e+06 	-171.143 	60.8614 	5717.38
0.0149495 	124860 	-9340.75 	-9.29466e+06 	-93.0045 	2.68237 	5879.11
0.0151515 	165803 	129156 	-9.35101e+06 	-121.311 	-72.7408 	5969.31
0.0153535 	269057 	284208 	-9.45692e+06 	-185.1 	-153.912 	6035.67
0.0155556 	305198 	358642 	-9.51514e+06 	-206.89 	-192.747 	6057.61
0.0157576 	164404 	220534 	-9.44762e+06 	-117.954 	-119.966 	5962.48
0.0159596 	23610.6 	82427 	-9.3801e+06 	-29.0184 	-47.185 	5867.35
0.0161616 	-56606.7 	120006 	-9.20158e+06 	26.1421 	-65.2068 	5485.13
0.0163636 	-121680 	201506 	-8.9953e+06 	72.8587 	-105.929 	5031.14
0.0165657 	-150617 	234868 	-8.93492e+06 	95.1215 	-124.463 	4877.67
0.0167677 	-104502 	168250 	-9.17757e+06 	66.5956 	-96.9103 	5348.36
0.0169697 	-58387 	101631 	-9.42021e+06 	38.0697 	-69.3581 	5819.04
0.0171717 	-109762 	232413 	-9.36804e+06 	90.4995 	-197.429 	5760.24
0.0173737 	-178341 	398031 	-9.26383e+06 	157.216 	-352.963 	5608
0.0175758 	-192550 	433340 	-9.25224e+06 	170.172 	-386.62 	5638.41
0.0177778 	-116140 	251471 	-9.395e+06 	93.5301 	-217.146 	5973.26
0.0179798 	-39729.8 	69602 	-9.53776e+06 	16.8878 	-47.6728 	6308.1
0.0181818 	82560.9 	115804 	-9.73664e+06 	-115.775 	-75.9557 	6044.39
0.0183838 	209950 	187348 	-9.94176e+06 	-254.662 	-126.211 	5714.17
