%"Time","avg(Temp)"
1970,812.31
1980,812.77
1990,813.22
2000,813.66
2010,814.09
2020,814.52
2030,814.93
2040,815.34
2050,815.74
2060,816.13
2070,816.51
2080,816.89
2090,817.26
2100,817.62
2110,817.97
2120,818.32
2130,818.66
2140,818.99
2150,819.32
2160,819.64
2170,819.95
2180,820.26
2190,820.56
2200,820.85
2210,821.14
2220,821.43
2230,821.7
2240,821.97
2250,822.24
2260,822.5
2270,822.75
2280,823
2290,823.24
2300,823.48
2310,823.72
2320,823.95
2330,824.17
2340,824.39
2350,824.6
2360,824.81
2370,825.02
2380,825.22
2390,825.42
2400,825.61
2410,825.8
2420,825.98
2430,826.17
2440,826.34
2450,826.52
2460,826.69
2470,826.85
2480,827.01
2490,827.17
2500,827.33
2510,827.48
2520,827.63
2530,827.78
2540,827.92
2550,828.06
2560,828.2
2570,828.33
2580,828.46
2590,828.59
2600,828.71
2610,828.84
2620,828.96
2630,829.07
2640,829.19
2650,829.3
2660,829.41
2670,829.52
2680,829.62
2690,829.72
2700,829.83
2710,829.92
2720,830.02
2730,830.11
2740,830.21
2750,830.3
2760,830.38
2770,830.47
2780,830.56
2790,830.64
2800,830.72
2810,830.8
2820,830.87
2830,830.95
2840,831.02
2850,831.1
2860,831.17
2870,831.24
2880,831.3
2890,831.37
2900,831.43
2910,831.5
2920,831.56
2930,831.62
2940,831.68
2950,831.74
2960,831.79
2970,831.85
2980,831.9
2990,831.96
3000,832.01
3010,832.06
3020,832.11
3030,832.16
3040,832.2
3050,832.25
3060,832.3
3070,832.34
3080,832.38
3090,832.43
3100,832.47
3110,832.51
3120,832.55
3130,832.59
3140,832.62
3150,832.66
3160,832.7
3170,832.73
3180,832.77
3190,832.8
3200,832.83
3210,832.87
3220,832.9
3230,832.93
3240,832.96
3250,832.99
3260,833.02
3270,833.05
3280,833.07
3290,833.1
3300,833.13
3310,833.15
3320,833.18
3330,833.2
3340,833.23
3350,833.25
3360,833.27
3370,833.3
3380,833.32
3390,833.34
3400,833.36
3410,833.38
3420,833.4
3430,833.42
3440,833.44
3450,833.46
3460,833.48
3470,833.5
3480,833.51
3490,833.53
3500,833.55
3510,833.56
3520,833.58
3530,833.6
3540,833.61
3550,833.63
3560,833.64
3570,833.66
3580,833.67
3590,833.68
3600,833.7
3610,833.71
3620,833.72
3630,833.74
3640,833.75
3650,833.76
3660,833.77
3670,833.78
3680,833.79
3690,833.81
3700,833.82
3710,833.83
3720,833.84
3730,833.85
3740,833.86
3750,833.87
3760,833.88
3770,833.89
3780,833.89
3790,833.9
3800,833.91
3810,833.92
3820,833.93
3830,833.94
3840,833.94
3850,833.95
3860,833.96
3870,833.97
3880,833.97
3890,833.98
3900,833.99
3910,833.99
3920,834
3930,834.01
3940,834.01
3950,834.02
3960,834.03
3970,834.03
3980,834.04
3990,834.04
4000,834.05
4010,834.05
4020,834.06
4030,834.06
4040,834.07
4050,834.07
4060,834.08
4070,834.08
4080,834.09
4090,834.09
4100,834.1
4110,834.1
4120,834.11
4130,834.11
4140,834.11
4150,834.12
4160,834.12
4170,834.12
4180,834.13
4190,834.13
4200,834.14
4210,834.14
4220,834.14
4230,834.15
4240,834.15
4250,834.15
4260,834.15
4270,834.16
4280,834.16
4290,834.16
4300,834.17
4310,834.17
4320,834.17
4330,834.17
4340,834.18
4350,834.18
4360,834.18
4370,834.18
4380,834.19
4390,834.19
4400,834.19
4410,834.19
4420,834.19
4430,834.2
4440,834.2
4450,834.2
4460,834.2
4470,834.2
4480,834.21
4490,834.21
4500,834.21
4510,834.21
4520,834.21
4530,834.22
4540,834.22
4550,834.22
4560,834.22
4570,834.22
4580,834.22
4590,834.22
4600,834.23
4610,834.23
4620,834.23
4630,834.23
4640,834.23
4650,834.23
4660,834.23
4670,834.23
4680,834.24
4690,834.24
4700,834.24
4710,834.24
4720,834.24
4730,834.24
4740,834.24
4750,834.24
4760,834.24
4770,834.25
4780,834.25
4790,834.25
4800,834.25
4810,834.25
4820,834.25
4830,834.25
4840,834.25
4850,834.25
4860,834.25
4870,834.25
4880,834.25
4890,834.26
4900,834.26
4910,834.26
4920,834.26
4930,834.26
4940,834.26
4950,834.26
4960,834.26
4970,834.26
4980,834.26
4990,834.26
5000,834.26
