%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,7.2342e-05,7.2342e-05,5704.3,6063.2,0.003,0.003,0.02,0.04327,0.04327,29820,29820,0.0015,0.0015,0.01,7.4125e-07,7.4125e-07,1889.2,1889.2,0,0,0,-0.048622,-0.048622,-1447.7,99.535,0.0005,0.0005,0.005,-0.003378,-0.003378,99.54,705.65,0.0025,0.0025,0.015,0.0033306,0.0033306,7758.6,7758.6,0.0011197,0.0011197,0.0060643,0.0079556,0.0079556,8404,8148.1,1
336,20,0.0015,0.0015,0.01,5.5882e-05,5.5882e-05,5706.7,6063.4,0.003,0.003,0.02,0.026014,0.026014,29738,29738,0.0015,0.0015,0.01,-2.075e-05,-2.075e-05,1901.7,1901.7,0,0,0,-0.022776,-0.022776,-1441.5,104.45,0.0005,0.0005,0.005,-0.0029268,-0.0029268,104.45,701.57,0.0025,0.0025,0.015,0.0028178,0.0028178,7777.1,7777.1,0.0011197,0.0011197,0.0060643,0.0061984,0.0061984,8386.4,8131.5,1
336,30,0.0015,0.0015,0.01,2.3656e-05,2.3656e-05,5709.8,6064.1,0.003,0.003,0.02,0.021874,0.021874,29636,29636,0.0015,0.0015,0.01,-4.1462e-06,-4.1462e-06,1916.2,1916.2,0,0,0,-0.021853,-0.021853,-1435.1,109.88,0.0005,0.0005,0.005,-0.0035808,-0.0035808,109.88,697.21,0.0025,0.0025,0.015,0.0037531,0.0037531,7800.6,7800.6,0.0011197,0.0011197,0.0060643,0.0064725,0.0064725,8365.7,8111.7,1
336,40,0.0015,0.0015,0.01,-5.3178e-05,-5.3178e-05,5713.5,6065.3,0.003,0.003,0.02,0.073713,0.073713,29513,29513,0.0015,0.0015,0.01,2.5016e-05,2.5016e-05,1932.6,1932.6,0,0,0,-0.064132,-0.064132,-1428.4,115.95,0.0005,0.0005,0.005,-0.0028574,-0.0028574,115.96,692.5,0.0025,0.0025,0.015,0.0027421,0.0027421,7829.7,7829.7,0.0011197,0.0011197,0.0060643,0.0097494,0.0097494,8341.5,8088.6,1
336,50,0.0015,0.0015,0.01,-2.5795e-05,-2.5795e-05,5717.9,6066.9,0.003,0.003,0.02,0.045063,0.045063,29364,29364,0.0015,0.0015,0.01,4.8192e-06,4.8192e-06,1951.2,1951.2,0,0,0,-0.055652,-0.055652,-1421.3,122.7,0.0005,0.0005,0.005,-0.0033336,-0.0033336,122.7,687.43,0.0025,0.0025,0.015,0.0032968,0.0032968,7865.1,7865.1,0.0011197,0.0011197,0.0060643,0.0078627,0.0078627,8313.6,8061.7,1
336,60,0.0015,0.0015,0.01,4.3149e-05,4.3149e-05,5723.1,6069.2,0.003,0.003,0.02,0.054259,0.054259,29190,29190,0.0015,0.0015,0.01,1.2356e-05,1.2356e-05,1972.4,1972.4,0,0,0,-0.045347,-0.045347,-1414,125.17,0.0005,0.0005,0.005,-0.0021806,-0.0021806,130.13,688.26,0.0025,0.0025,0.015,0.002392,0.002392,7907.3,7907.3,0.0011197,0.0011197,0.0060643,0.0069765,0.0069765,8281.7,8030.7,1
336,70,0.0015,0.0015,0.01,0.00013984,0.00013984,5729.1,6072.1,0.003,0.003,0.02,0.062155,0.062155,28986,28986,0.0015,0.0015,0.01,2.0551e-05,2.0551e-05,1996.3,1996.3,0,0,0,-0.064488,-0.064488,-1406.3,118.37,0.0005,0.0005,0.005,-0.0025944,-0.0025944,138.29,700.83,0.0025,0.0025,0.015,0.0029578,0.0029578,7956.8,7956.8,0.0011197,0.0011197,0.0060643,0.0083518,0.0083518,8245.5,7995.6,1
336,80,0.0015,0.0015,0.01,0.00016097,0.00016097,5736.1,6075.8,0.003,0.003,0.02,0.070217,0.070217,28752,28752,0.0015,0.0015,0.01,-8.9274e-06,-8.9274e-06,2022.9,2022.9,0,0,0,-0.073528,-0.073528,-1398.3,110.95,0.0005,0.0005,0.005,-0.0029815,-0.0029815,147.26,714.71,0.0025,0.0025,0.015,0.0034062,0.0034062,8014,8014,0.0011197,0.0011197,0.0060643,0.0095048,0.0095048,8205,7956,1
336,90,0.0015,0.0015,0.01,-0.00011932,-0.00011932,5743.9,6080,0.003,0.003,0.02,0.029357,0.029357,28488,28488,0.0015,0.0015,0.01,-1.3045e-05,-1.3045e-05,2052.5,2052.5,0,0,0,-0.058714,-0.058714,-1389.8,102.84,0.0005,0.0005,0.005,-0.002668,-0.002668,157.05,729.91,0.0025,0.0025,0.015,0.002476,0.002476,8079.2,8079.2,0.0011197,0.0011197,0.0060643,0.0066838,0.0066838,8160,7912,1
336,100,0.0015,0.0015,0.01,-6.8512e-05,-6.8512e-05,5752.7,6085,0.003,0.003,0.02,0.039433,0.039433,28193,28193,0.0015,0.0015,0.01,1.3875e-05,1.3875e-05,2085,2085,0,0,0,-0.064131,-0.064131,-1381,94.065,0.0005,0.0005,0.005,-0.0027669,-0.0027669,167.73,746.59,0.0025,0.0025,0.015,0.0027192,0.0027192,8152.5,8152.5,0.0011197,0.0011197,0.0060643,0.0076487,0.0076487,8110.6,7863.6,1
