%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,5500,812.75,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,971.47,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,828.31,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.65,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,733.1,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,905.28,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.53,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,814.65,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,973.22,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,830.42,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.66,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,735.05,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,907.28,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.67,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,815.75,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,974.24,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,831.65,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.25,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,736.17,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,908.44,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.76,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,816.39,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,974.82,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,832.35,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.59,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,736.82,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.1,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.8,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,816.75,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.16,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,832.76,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.78,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.19,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.49,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.83,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,816.96,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.35,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,832.99,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.9,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.4,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.71,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.85,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,817.08,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.46,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,833.12,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.96,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.52,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.83,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.85,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9000,817.14,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.52,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,833.19,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,585.99,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.59,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.9,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.86,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,9500,817.17,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.54,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,833.22,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,586.01,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.62,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.93,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.86,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,10000,817.17,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,975.54,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,833.22,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,586.01,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,737.62,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,909.93,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.86,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
