"N","Time","avg(qr)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(qr)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(qr)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(qr)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(qr)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(qr)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(qr)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
180,4550,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4600,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4650,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4700,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4750,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4800,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4850,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4900,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,4950,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
180,5000,0,3.1597e-09,-1.8347e-09,6253.8,6253.8,0,0.04806,0.04806,6256.4,6256.4,0,-0.00013255,-0.00013582,6254,6254,0,-0.049357,-0.049356,6250.8,6250.8,0,-0.012197,-0.012197,6252,6252,0,0.014434,0.014426,6255.6,6255.6,0,0.020111,0.020109,1.8746,1.8746,1
