%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,0.54569,-3.3251,5653.5,6338,0.003,0.003,0.02,4746.7,5702.3,53296,53366,0.0015,0.0015,0.01,-0.054952,-0.16802,178.06,1003.2,0,0,0,-3082.2,-10512,-2998.9,16.915,0.0005,0.0005,0.005,-11.852,-16.51,-178.18,178.13,0.0025,0.0025,0.015,11.488,15.019,3850.1,3857.7,0.0011197,0.0011197,0.0060643,497.74,881.51,12713,12427,1
336,20,0.0015,0.0015,0.01,1.4887,-1.731,5704.4,6388.6,0.003,0.003,0.02,4563.4,5688.1,51730,51807,0.0015,0.0015,0.01,-0.17472,-0.22103,201.93,1088.4,0,0,0,-2900.9,-10406,-2968.9,16.049,0.0005,0.0005,0.005,-11.994,-17.216,-183.87,200.89,0.0025,0.0025,0.015,11.287,15.065,4165.9,4173.8,0.0011197,0.0011197,0.0060643,483.05,876.21,12520,12225,1
336,30,0.0015,0.0015,0.01,2.7042,0.25873,5781.9,6465.6,0.003,0.003,0.02,4323.1,5677.1,49395,49483,0.0015,0.0015,0.01,-0.089858,-0.21617,234.62,1158.4,0,0,0,-2737.9,-10285,-2937.8,12.755,0.0005,0.0005,0.005,-11.546,-16.22,-189.28,233.38,0.0025,0.0025,0.015,13.225,15.101,4636.3,4644.7,0.0011197,0.0011197,0.0060643,464.52,871.09,12251,11944,1
336,40,0.0015,0.0015,0.01,3.7426,1.7901,5875.4,6558.4,0.003,0.003,0.02,4129.6,5634.4,46674,46772,0.0015,0.0015,0.01,-0.099636,-0.15292,275.25,1190,0,0,0,-2651.2,-10138,-2905.6,7.6171,0.0005,0.0005,0.005,-12.843,-17.158,-194.37,271.94,0.0025,0.0025,0.015,14.702,19.324,5230.6,5239.7,0.0011197,0.0011197,0.0060643,448.38,863.49,11953,11632,1
336,50,0.0015,0.0015,0.01,4.3099,2.5111,5974.2,6656.2,0.003,0.003,0.02,3993.7,5533.9,43905,44007,0.0015,0.0015,0.01,0.13795,0.12595,323.01,1320.7,0,0,0,-2561.7,-9936.9,-2872.5,4.7684,0.0005,0.0005,0.005,-14.788,-17.507,-199.17,295.16,0.0025,0.0025,0.015,15.807,20.753,5913.9,5923.5,0.0011197,0.0011197,0.0060643,434.97,849.44,11664,11328,1
336,60,0.0015,0.0015,0.01,4.4331,2.8367,6071.3,6752,0.003,0.003,0.02,3869.9,5375.9,41285,41385,0.0015,0.0015,0.01,0.26259,0.36681,377.4,1388.2,0,0,0,-2472.4,-9662.1,-2838.7,1.4717,0.0005,0.0005,0.005,-14.776,-17.995,-203.65,305.07,0.0025,0.0025,0.015,17.453,23.26,6659.9,6670.1,0.0011197,0.0011197,0.0060643,421.95,827.45,11397,11045,1
336,70,0.0015,0.0015,0.01,4.2895,3.2332,6162.3,6841.5,0.003,0.003,0.02,3731.2,5182.1,38905,39003,0.0015,0.0015,0.01,0.53972,0.017847,438.36,1422.2,0,0,0,-2387.1,-9328.5,-2804.3,2.2469,0.0005,0.0005,0.005,-16.976,-20.303,-207.76,326.23,0.0025,0.0025,0.015,19.707,23.507,7449.4,7460.1,0.0011197,0.0011197,0.0060643,408.23,799.72,11152,10785,1
336,80,0.0015,0.0015,0.01,4.0312,3.8699,6245.3,6922.9,0.003,0.003,0.02,3578.3,4975.8,37366,37370,0.0015,0.0015,0.01,1.3676,0.46191,506.04,1513,0,0,0,-2305.5,-8966.7,-2769.4,6.7025,0.0005,0.0005,0.005,-18.342,-20.548,-211.31,341.13,0.0025,0.0025,0.015,19.948,25.816,8267.6,8278.7,0.0011197,0.0011197,0.0060643,394.11,769.55,10924,10542,1
336,90,0.0015,0.0015,0.01,3.7097,4.7023,6319.8,6995.6,0.003,0.003,0.02,3421.8,4772.4,36283,36288,0.0015,0.0015,0.01,1.652,0.1196,580.81,1646.4,0,0,0,-2226.4,-8603.3,-2734.2,12.574,0.0005,0.0005,0.005,-19.828,-20.518,-214.45,354.17,0.0025,0.0025,0.015,21.989,26.266,9100.3,9111.6,0.0011197,0.0011197,0.0060643,380.25,739.52,10710,10313,1
336,100,0.0015,0.0015,0.01,3.3243,5.6033,6386.1,7060,0.003,0.003,0.02,3270.5,4579.8,35143,35148,0.0015,0.0015,0.01,1.6495,0.36771,663.13,1721.1,0,0,0,-2149.6,-8255.1,-2698.9,25.282,0.0005,0.0005,0.005,-20.517,-21.103,-217.08,385.59,0.0025,0.0025,0.015,25.237,29.193,9933.1,9944.5,0.0011197,0.0011197,0.0060643,367.1,711.13,10505,10094,1
