0 	217526 	0.000896801
0.00020202 	217103 	0.000806776
0.00040404 	216301 	0.000711301
0.000606061 	214549 	0.00069742
0.000808081 	212962 	0.000690325
0.0010101 	210894 	0.000707268
0.00121212 	209156 	0.000705155
0.00141414 	207185 	0.000703217
0.00161616 	205577 	0.000677149
0.00181818 	205354 	0.000612673
0.0020202 	203226 	0.000634033
0.00222222 	200858 	0.00065028
0.00242424 	199617 	0.000609824
0.00262626 	198523 	0.000565013
0.00282828 	195618 	0.000596702
0.0030303 	193813 	0.000608612
0.00323232 	190271 	0.000683984
0.00343434 	187965 	0.00071436
0.00363636 	187012 	0.000667771
0.00383838 	186356 	0.00061804
0.0040404 	182964 	0.000700088
0.00424242 	180475 	0.000762393
0.00444444 	178913 	0.000734436
0.00464646 	176954 	0.00076066
0.00484848 	175859 	0.000693374
0.00505051 	173823 	0.000713106
0.00525253 	172958 	0.000641997
0.00545455 	171160 	0.00062835
0.00565657 	170033 	0.000578865
0.00585859 	167022 	0.000627989
0.00606061 	165277 	0.000608082
0.00626263 	163710 	0.000584139
0.00646465 	161522 	0.000593816
0.00666667 	160771 	0.000541807
0.00686869 	157884 	0.000566546
0.00707071 	153917 	0.000696498
0.00727273 	151300 	0.000814713
0.00747475 	149608 	0.000813693
0.00767677 	148259 	0.000761801
0.00787879 	148253 	0.000598169
0.00808081 	145053 	0.000682264
0.00828283 	143155 	0.000684408
0.00848485 	140959 	0.000722676
0.00868687 	138565 	0.000819943
0.00888889 	137332 	0.000752706
0.00909091 	136526 	0.000642085
0.00929293 	135335 	0.00057913
0.00949495 	133487 	0.000559356
0.00969697 	130168 	0.00064565
0.00989899 	127845 	0.000685669
0.010101 	127200 	0.000573513
0.010303 	124109 	0.000658695
0.0105051 	122912 	0.000594092
0.0107071 	120807 	0.000601145
0.0109091 	120739 	0.000485519
0.0111111 	117455 	0.000532219
0.0113131 	114911 	0.00055757
0.0115152 	114428 	0.000472079
0.0117172 	110490 	0.000547407
0.0119192 	108952 	0.000511318
0.0121212 	104988 	0.000637611
0.0123232 	102846 	0.0006617
0.0125253 	100531 	0.000728036
0.0127273 	98950.3 	0.000677472
0.0129293 	96902.3 	0.000696689
0.0131313 	95737.7 	0.000607836
0.0133333 	93549.6 	0.000627999
0.0135354 	91192.8 	0.000682492
0.0137374 	89768.1 	0.000621462
0.0139394 	87549.4 	0.000647285
0.0141414 	85309.7 	0.000687688
0.0143434 	83547.4 	0.000660476
0.0145455 	81509.1 	0.000684979
0.0147475 	79948.8 	0.000633602
0.0149495 	78749.3 	0.000536053
0.0151515 	76041 	0.000566235
0.0153535 	73616.7 	0.00058737
0.0155556 	71577.4 	0.000577132
0.0157576 	69186.4 	0.000605192
0.0159596 	67306.9 	0.000578645
0.0161616 	64912.6 	0.000605478
0.0163636 	62737.8 	0.000622895
0.0165657 	60915 	0.00059009
0.0167677 	58589.9 	0.000637057
0.0169697 	56728.4 	0.000620472
0.0171717 	55108.7 	0.00056504
0.0173737 	52832.8 	0.00056589
0.0175758 	50670.2 	0.000573993
0.0177778 	48783 	0.000562832
0.0179798 	46961.5 	0.000545133
0.0181818 	44514.4 	0.000579832
0.0183838 	42167.8 	0.000628573
0.0185859 	40149.1 	0.000656881
0.0187879 	38177.2 	0.000669845
0.0189899 	36249.2 	0.000683415
0.0191919 	34339.3 	0.000718033
0.0193939 	32541.7 	0.000738755
0.019596 	30697.9 	0.0007983
0.019798 	28974.5 	0.000903361
0.02 	27415.6 	0.00097748
