0 	-342.507 	134.5 	6205
0.00020202 	-333.981 	223.059 	2617.1
0.00040404 	-144.591 	355.22 	4264.38
0.000606061 	-78.3286 	336.619 	5511.99
0.000808081 	-176.427 	91.64 	6363.03
0.0010101 	-160.203 	-27.4072 	6493.75
0.00121212 	-165.071 	74.3419 	6279.38
0.00141414 	68.4734 	11.9934 	5886.52
0.00161616 	-54.5437 	-28.9952 	3480.12
0.00181818 	-359.208 	-177.817 	4241.67
0.0020202 	-5.79759 	-481.333 	6791.7
0.00222222 	-106.263 	-345.435 	5344.2
0.00242424 	-338.587 	104.769 	3468.2
0.00262626 	-15.5137 	-196.702 	5928.65
0.00282828 	-159.799 	-113.657 	7135.32
0.0030303 	118.676 	133.419 	8655.4
0.00323232 	13.6159 	416.796 	8905.91
0.00343434 	14.1995 	112.158 	5456.64
0.00363636 	-258.683 	407.821 	3032.26
0.00383838 	65.803 	697.656 	7327.07
0.0040404 	154.16 	393.081 	9434.54
0.00424242 	-18.3425 	-26.8246 	6924.56
0.00444444 	-262.227 	570.881 	6424.38
0.00464646 	-466.885 	430.672 	5372.3
0.00484848 	-773.713 	237.496 	5503.75
0.00505051 	-621.137 	646.806 	4899.7
0.00525253 	-371.38 	935.174 	4269.14
0.00545455 	213.074 	989.87 	4494.72
0.00565657 	583.044 	536.039 	6425.88
0.00585859 	-113.34 	313.604 	6870.16
0.00606061 	-71.584 	234.438 	4918.94
0.00626263 	-297.562 	-192.242 	5611.66
0.00646465 	-860.235 	-128.57 	4377.03
0.00666667 	-1238.31 	-436.405 	5208.04
0.00686869 	-254.24 	-74.2414 	10657.6
0.00707071 	174.998 	-400.121 	10696
0.00727273 	-274.714 	-483.044 	7781
0.00747475 	-290.134 	-664.065 	5733.23
0.00767677 	-570.098 	-150.265 	2724.73
0.00787879 	182.558 	381.791 	5351.7
0.00808081 	507.997 	232.66 	7900.51
0.00828283 	587.385 	-389.162 	7123.35
0.00848485 	94.1324 	-391.609 	8572.64
0.00868687 	-226.823 	14.7379 	6546.37
0.00888889 	-314.103 	210.626 	3746.1
0.00909091 	15.6082 	-373.806 	3198.4
0.00929293 	-731.545 	-39.8537 	4471.93
0.00949495 	-901.801 	-428.493 	7961.37
0.00969697 	-218.966 	407.046 	8522.76
0.00989899 	-789.451 	477.904 	4592.96
0.010101 	-769.763 	652.333 	6138.94
0.010303 	-615.211 	-39.0518 	6121.04
0.0105051 	-522.809 	450.756 	5080.69
0.0107071 	-626.244 	94.9096 	3130.42
0.0109091 	-819.857 	-101.578 	4363.63
0.0111111 	-182.255 	267.732 	7418.98
0.0113131 	-580.212 	-192.883 	3897.55
0.0115152 	-729.117 	158.674 	5955.92
0.0117172 	200.534 	260.826 	6467.5
0.0119192 	-306.109 	188.206 	8390.57
0.0121212 	-39.8556 	333.454 	8447.17
0.0123232 	-340.172 	-101.254 	7664.38
0.0125253 	-454.674 	217.697 	6471.17
0.0127273 	-294.717 	137.894 	6343.13
0.0129293 	-159.357 	23.4176 	5161.51
0.0131313 	-302.563 	-70.5308 	5296.33
0.0133333 	-83.7676 	310.17 	7262.78
0.0135354 	-40.1135 	359.908 	5771.06
0.0137374 	160.231 	449.69 	5950.85
0.0139394 	-181.007 	461.957 	7211.44
0.0141414 	-279.507 	70.7185 	6419.86
0.0143434 	-61.8527 	54.0309 	6443.93
0.0145455 	-17.8317 	53.8038 	5814.94
0.0147475 	8.5748 	125.622 	4270.27
0.0149495 	-442.116 	187.976 	5518.26
0.0151515 	-366.752 	-67.3756 	7006.13
0.0153535 	-82.4515 	4.58318 	6271.87
0.0155556 	165.339 	52.7418 	6523.31
0.0157576 	54.6896 	2.67785 	6047.2
0.0159596 	-34.7103 	-10.6607 	6355.15
0.0161616 	12.0183 	-2.18108 	6766.23
0.0163636 	104.97 	-47.5491 	5929.76
0.0165657 	38.9855 	-160.642 	6475.6
0.0167677 	134.669 	-201.35 	6234.9
0.0169697 	162.474 	-191.416 	5162.55
0.0171717 	172.458 	-188.255 	5547.04
0.0173737 	-7.66986 	-70.0106 	6114.54
0.0175758 	-14.1995 	32.662 	5684.38
0.0177778 	6.33721 	-119.971 	5216.07
0.0179798 	-88.5195 	-147.744 	5889.71
0.0181818 	-132.519 	-35.2271 	6668.46
0.0183838 	-32.7793 	-17.0773 	6437.71
0.0185859 	25.0215 	-20.5612 	6320.08
0.0187879 	-8.86671 	0.290154 	6371.9
0.0189899 	8.99495 	-17.5988 	6546.81
0.0191919 	47.0046 	-21.8163 	6449.19
0.0193939 	24.6845 	3.06325 	6666.8
0.019596 	-33.6414 	44.2717 	6951.1
0.019798 	-4.1806 	6.12647 	6878.3
0.02 	46.3458 	-59.1544 	6619.78
