0 	-154.226 	-368.387 	6205
0.00020202 	-261.36 	-394.359 	5939.98
0.00040404 	-368.494 	-420.332 	5674.97
0.000606061 	-329.222 	-358.837 	5674.17
0.000808081 	-157.489 	-218.204 	5912.41
0.0010101 	12.4755 	-82.2879 	6136.49
0.00121212 	148.833 	-35.9997 	6091.4
0.00141414 	285.191 	10.2884 	6046.3
0.00161616 	268.834 	15.3223 	6118.45
0.00181818 	139.599 	-10.136 	6277.26
0.0020202 	27.0175 	-28.6821 	6332.39
0.00222222 	64.3136 	14.9817 	5454.44
0.00242424 	101.61 	58.6455 	4576.5
0.00262626 	83.3832 	56.8838 	4766.19
0.00282828 	31.8434 	27.867 	5596.47
0.0030303 	-9.19492 	19.8715 	6423.71
0.00323232 	9.27547 	130.997 	7233.64
0.00343434 	27.7459 	242.123 	8043.58
0.00363636 	18.6294 	203.291 	7660.8
0.00383838 	-3.76949 	92.257 	6703.74
0.0040404 	-20.799 	3.25869 	5823.19
0.00424242 	-16.3511 	2.40369 	5248.69
0.00444444 	-11.9031 	1.54869 	4674.18
0.00464646 	-12.9412 	10.491 	4984.3
0.00484848 	-16.0603 	23.1496 	5629.96
0.00505051 	-26.3944 	42.6519 	6118.14
0.00525253 	-58.3736 	82.6857 	6133.86
0.00545455 	-90.3528 	122.72 	6149.58
0.00565657 	-63.5802 	100.108 	6175.93
0.00585859 	-19.7505 	59.3098 	6205.37
0.00606061 	12.4583 	-16.8368 	6373
0.00626263 	17.5519 	-175.462 	6863.07
0.00646465 	22.6455 	-334.088 	7353.13
0.00666667 	31.8707 	-240.262 	6959.54
0.00686869 	41.9724 	-92.8859 	6378.51
0.00707071 	62.1059 	12.5197 	5931.5
0.00727273 	100.87 	39.9798 	5733.38
0.00747475 	139.634 	67.4399 	5535.26
0.00767677 	97.8298 	43.9985 	5590.14
0.00787879 	44.516 	13.2855 	5681.16
0.00808081 	6.36251 	-2.03748 	5756.96
0.00828283 	-9.0507 	5.72471 	5809.93
0.00848485 	-24.4639 	13.4869 	5862.91
0.00868687 	-28.6621 	0.964965 	5832.98
0.00888889 	-31.9509 	-13.2016 	5796.34
0.00909091 	-55.0909 	-24.8384 	5870.4
0.00929293 	-102.494 	-33.3832 	6079.78
0.00949495 	-149.896 	-41.928 	6289.16
0.00969697 	-98.0782 	-25.312 	6076
0.00989899 	-43.7162 	-8.05081 	5852
0.010101 	-6.19978 	16.3721 	5642.05
0.010303 	14.4712 	47.9567 	5446.14
0.0105051 	34.3427 	77.9333 	5261.34
0.0107071 	23.0365 	45.1978 	5509.73
0.0109091 	11.7304 	12.4623 	5758.12
0.0111111 	37.3323 	9.74758 	6331.29
0.0113131 	93.1318 	31.5952 	7170.19
0.0115152 	140.673 	50.5577 	7884.43
0.0117172 	86.3687 	33.9362 	7061.13
0.0119192 	32.064 	17.3147 	6237.83
0.0121212 	15.5968 	41.5411 	5432.56
0.0123232 	24.3547 	92.9995 	4639.29
0.0125253 	31.0301 	132.692 	4040.93
0.0127273 	23.1276 	90.0212 	4806.91
0.0129293 	15.2252 	47.3507 	5572.89
0.0131313 	-9.57428 	26.507 	6422.07
0.0133333 	-43.4722 	17.4162 	7316.05
0.0135354 	-66.4484 	7.73978 	7902.12
0.0137374 	-37.9365 	-4.69755 	7036.57
0.0139394 	-9.42454 	-17.1349 	6171.02
0.0141414 	-18.7251 	-97.0015 	5559.62
0.0143434 	-44.2311 	-205.766 	5057.14
0.0145455 	-58.0663 	-267.272 	4766.69
0.0147475 	-31.7024 	-165.994 	5206.6
0.0149495 	-5.33855 	-64.7167 	5646.52
0.0151515 	14.9484 	-50.7298 	5876
0.0153535 	33.2098 	-65.8396 	6035.33
0.0155556 	44.2364 	-70.252 	6090.02
0.0157576 	36.1898 	-46.4616 	5868.84
0.0159596 	28.1431 	-22.6712 	5647.65
0.0161616 	56.68 	-33.926 	5051.98
0.0163636 	94.3628 	-53.9419 	4362.69
0.0165657 	106.806 	-59.6214 	4136.77
0.0167677 	66.829 	-35.525 	4873.25
0.0169697 	26.8519 	-11.4286 	5609.72
0.0171717 	-7.15277 	-37.5621 	5730.55
0.0173737 	-40.1035 	-72.5598 	5742.73
0.0175758 	-54.2874 	-75.3354 	5797.36
0.0177778 	-37.1933 	-24.4075 	5922.75
0.0179798 	-20.0991 	26.5203 	6048.13
0.0181818 	-130.865 	55.1104 	5182.35
0.0183838 	-255.838 	81.2186 	4206.44
0.0185859 	-272.005 	83.3656 	3985.93
0.0187879 	-140.963 	53.0944 	4787.46
0.0189899 	-9.92096 	22.8232 	5588.98
0.0191919 	137.783 	56.3091 	5110.48
0.0193939 	286.363 	93.1507 	4564.61
0.019596 	274.856 	58.6547 	4557.17
0.019798 	86.4086 	-54.6882 	5144.84
0.02 	-102.039 	-168.031 	5732.51
