%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,1.8772,-4.6621,5386.6,6061.5,0.003,0.003,0.02,5304.6,6265.1,60934,61016,0.0015,0.0015,0.01,0.026751,-0.065138,28.331,402.25,0,0,0,-3444.2,-11478,-3496.6,0.37002,0.0005,0.0005,0.005,-8.889,-10.7,-81.406,58.636,0.0025,0.0025,0.015,8.8588,9.4722,1826.5,3182.2,0.0011197,0.0011197,0.0060643,548.34,960.42,13936,13699,1
336,20,0.0015,0.0015,0.01,4.1744,-1.3767,5513.5,6190.7,0.003,0.003,0.02,4857.2,6335.1,56764,56869,0.0015,0.0015,0.01,0.048705,-0.066068,39.635,468.47,0,0,0,-2982.8,-11399,-3436.1,0.44354,0.0005,0.0005,0.005,-9.4452,-11.676,-90.541,74.812,0.0025,0.0025,0.015,9.8167,11.046,2316.6,3249.2,0.0011197,0.0011197,0.0060643,514.68,964.35,13437,13183,1
336,30,0.0015,0.0015,0.01,5.6641,-0.71706,5673.4,6353.4,0.003,0.003,0.02,4665.1,6306.2,51899,52014,0.0015,0.0015,0.01,0.019972,-0.031575,55.312,569.7,0,0,0,-2769.5,-11308,-3372.7,0.35499,0.0005,0.0005,0.005,-9.7603,-13.662,-99.996,82.917,0.0025,0.0025,0.015,11.192,11.808,3001.7,3267.2,0.0011197,0.0011197,0.0060643,496.34,961.97,12911,12635,1
336,40,0.0015,0.0015,0.01,5.7984,-0.9182,5833.3,6515.5,0.003,0.003,0.02,4515.9,6085.2,47411,47523,0.0015,0.0015,0.01,0.041603,-0.07059,75.336,726.93,0,0,0,-2659.3,-10969,-3307.5,2.1144,0.0005,0.0005,0.005,-9.4427,-14.186,-109.73,91.18,0.0025,0.0025,0.015,10.044,12.216,3838.8,3848.4,0.0011197,0.0011197,0.0060643,478.83,933.45,12470,12171,1
336,50,0.0015,0.0015,0.01,5.489,0.25579,5977.4,6661.3,0.003,0.003,0.02,4288.9,5773,43647,43753,0.0015,0.0015,0.01,0.0085609,-0.12277,100.04,908.45,0,0,0,-2536.1,-10440,-3241.3,4.824,0.0005,0.0005,0.005,-10.716,-13.945,-119.68,104.15,0.0025,0.0025,0.015,11.189,13.636,4796.2,4807.2,0.0011197,0.0011197,0.0060643,457.03,888.64,12108,11787,1
336,60,0.0015,0.0015,0.01,5.3273,2.3515,6101.6,6786.7,0.003,0.003,0.02,4035.8,5456.2,40989,40991,0.0015,0.0015,0.01,0.16411,0.12563,130.17,1102.2,0,0,0,-2398.9,-9870.5,-3174.8,8.3666,0.0005,0.0005,0.005,-10.388,-15.066,-129.8,130.28,0.0025,0.0025,0.015,14.848,16.959,5858.9,5871.1,0.0011197,0.0011197,0.0060643,434.7,841.44,11794,11451,1
336,70,0.0015,0.0015,0.01,5.1874,4.6028,6207.1,6893.4,0.003,0.003,0.02,3795.6,5165.8,39398,39401,0.0015,0.0015,0.01,0.33871,0.12344,166.47,1153.1,0,0,0,-2265.9,-9337.5,-3108.8,11.94,0.0005,0.0005,0.005,-11.685,-16.672,-140.03,163.95,0.0025,0.0025,0.015,15.656,20.921,7008,7021.1,0.0011197,0.0011197,0.0060643,413.87,798.16,11505,11142,1
336,80,0.0015,0.0015,0.01,4.7506,6.4974,6296.8,6984.1,0.003,0.003,0.02,3580.7,4906.6,37756,37761,0.0015,0.0015,0.01,0.44081,-0.034351,209.75,1304.9,0,0,0,-2166.4,-8859.7,-3043.8,10.551,0.0005,0.0005,0.005,-12.844,-17.518,-150.32,205.65,0.0025,0.0025,0.015,17.391,23.484,8213,8226.6,0.0011197,0.0011197,0.0060643,395.13,760.28,11232,10851,1
336,90,0.0015,0.0015,0.01,3.9455,7.7855,6373,7061.1,0.003,0.003,0.02,3392.8,4676.8,36187,36192,0.0015,0.0015,0.01,0.58383,0.0076825,260.99,1400.5,0,0,0,-2073.8,-8436.9,-2980,7.6283,0.0005,0.0005,0.005,-13.876,-20.359,-160.58,246.55,0.0025,0.0025,0.015,15.532,29.227,9433.6,9447.3,0.0011197,0.0011197,0.0060643,378.59,727.3,10974,10575,1
336,100,0.0015,0.0015,0.01,2.9326,8.5309,6437.8,7126.5,0.003,0.003,0.02,3229.6,4472.8,34739,34745,0.0015,0.0015,0.01,0.45874,0.08031,320.98,1454.9,0,0,0,-1989.7,-8063.6,-2917.9,4.6056,0.0005,0.0005,0.005,-15.388,-20.675,-170.77,270.52,0.0025,0.0025,0.015,17.821,32.976,10627,10640,0.0011197,0.0011197,0.0060643,364.1,698.24,10731,10315,1
