%"Time","avg(Temp)"
10,317.22
20,335.2
30,350.02
40,362.75
50,374.11
60,384.49
70,394.16
80,403.28
90,411.92
100,420.16
110,428.02
120,435.56
130,442.81
140,449.8
150,456.55
160,463.09
170,469.44
180,475.62
190,481.64
200,487.52
210,493.27
220,498.91
230,504.44
240,509.87
250,515.21
260,520.46
270,525.63
280,530.73
290,535.76
300,540.71
310,545.6
320,550.43
330,555.19
340,559.89
350,564.53
360,569.12
370,573.65
380,578.12
390,582.54
400,586.91
410,591.22
420,595.48
430,599.7
440,603.86
450,607.98
460,612.04
470,616.06
480,620.04
490,623.96
500,627.85
510,631.68
520,635.48
530,639.22
540,642.93
550,646.59
560,650.22
570,653.8
580,657.34
590,660.84
600,664.3
610,667.72
620,671.1
630,674.45
640,677.75
650,681.02
660,684.24
670,687.43
680,690.58
690,693.69
700,696.76
710,699.79
720,702.78
730,705.73
740,708.63
750,711.49
760,714.31
770,717.09
780,719.82
790,722.51
800,725.15
810,727.75
820,730.3
830,732.8
840,735.26
850,737.67
860,740.04
870,742.35
880,744.63
890,746.85
900,749.03
910,751.16
920,753.24
930,755.28
940,757.27
950,759.21
960,761.11
970,762.96
980,764.77
990,766.54
1000,768.26
1010,769.94
1020,771.57
1030,773.17
1040,774.72
1050,776.23
1060,777.7
1070,779.14
1080,780.53
1090,781.89
1100,783.21
1110,784.49
1120,785.74
1130,786.95
1140,788.13
1150,789.28
1160,790.4
1170,791.48
1180,792.53
1190,793.55
1200,794.55
1210,795.51
1220,796.45
1230,797.36
1240,798.24
1250,799.09
1260,799.93
1270,800.73
1280,801.51
1290,802.27
1300,803.01
1310,803.73
1320,804.42
1330,805.09
1340,805.74
1350,806.38
1360,806.99
1370,807.59
1380,808.16
1390,808.72
1400,809.26
1410,809.79
1420,810.3
1430,810.79
1440,811.27
1450,811.74
1460,812.19
1470,812.62
1480,813.05
1490,813.46
1500,813.85
1510,814.24
1520,814.61
1530,814.97
1540,815.32
1550,815.66
1560,815.99
1570,816.3
1580,816.61
1590,816.91
1600,817.2
1610,817.48
1620,817.75
1630,818.01
1640,818.27
1650,818.51
1660,818.75
1670,818.98
1680,819.21
1690,819.42
1700,819.63
1710,819.84
1720,820.03
1730,820.22
1740,820.41
1750,820.59
1760,820.76
1770,820.93
1780,821.09
1790,821.25
1800,821.4
1810,821.55
1820,821.69
1830,821.83
1840,821.96
1850,822.09
1860,822.21
1870,822.34
1880,822.45
1890,822.57
1900,822.68
1910,822.78
1920,822.89
1930,822.99
1940,823.08
1950,823.18
1960,823.27
1970,823.35
1980,823.44
1990,823.52
2000,823.6
2010,823.68
2020,823.75
2030,823.82
2040,823.89
2050,823.96
2060,824.02
2070,824.09
2080,824.15
2090,824.21
2100,824.27
2110,824.32
2120,824.37
2130,824.43
2140,824.48
2150,824.53
2160,824.57
2170,824.62
2180,824.66
2190,824.7
2200,824.75
2210,824.79
2220,824.82
2230,824.86
2240,824.9
2250,824.93
2260,824.97
2270,825
2280,825.03
2290,825.06
2300,825.09
2310,825.12
2320,825.15
2330,825.18
2340,825.2
2350,825.23
2360,825.25
2370,825.27
2380,825.3
2390,825.32
2400,825.34
2410,825.36
2420,825.38
2430,825.4
2440,825.41
2450,825.43
2460,825.45
2470,825.46
2480,825.48
2490,825.5
2500,825.51
2510,825.53
2520,825.54
2530,825.55
2540,825.57
2550,825.58
2560,825.59
2570,825.6
2580,825.61
2590,825.63
2600,825.64
2610,825.65
2620,825.66
2630,825.67
2640,825.68
2650,825.68
2660,825.69
2670,825.7
2680,825.71
2690,825.72
2700,825.72
2710,825.73
2720,825.74
2730,825.74
2740,825.75
2750,825.76
2760,825.76
2770,825.77
2780,825.77
2790,825.78
2800,825.78
2810,825.79
2820,825.79
2830,825.8
2840,825.8
2850,825.81
2860,825.81
2870,825.82
2880,825.82
2890,825.82
2900,825.83
2910,825.83
2920,825.83
2930,825.84
2940,825.84
2950,825.84
2960,825.85
2970,825.85
2980,825.85
2990,825.86
3000,825.86
3010,825.86
3020,825.86
3030,825.87
3040,825.87
3050,825.87
3060,825.87
3070,825.87
3080,825.88
3090,825.88
3100,825.88
3110,825.88
3120,825.88
3130,825.89
3140,825.89
3150,825.89
3160,825.89
3170,825.89
3180,825.89
3190,825.9
3200,825.9
3210,825.9
3220,825.9
3230,825.9
3240,825.9
3250,825.9
3260,825.9
3270,825.9
3280,825.91
3290,825.91
3300,825.91
3310,825.91
3320,825.91
3330,825.91
3340,825.91
3350,825.91
3360,825.91
3370,825.91
3380,825.91
3390,825.91
3400,825.92
3410,825.92
3420,825.92
3430,825.92
3440,825.92
3450,825.92
3460,825.92
3470,825.92
3480,825.92
3490,825.92
3500,825.92
3510,825.92
3520,825.92
3530,825.92
3540,825.92
3550,825.92
3560,825.92
3570,825.92
3580,825.92
3590,825.92
3600,825.92
3610,825.92
3620,825.92
3630,825.92
3640,825.92
3650,825.92
3660,825.92
3670,825.92
3680,825.92
3690,825.92
3700,825.92
3710,825.92
3720,825.92
3730,825.92
3740,825.92
3750,825.92
3760,825.92
3770,825.92
3780,825.92
3790,825.92
3800,825.92
3810,825.92
3820,825.92
3830,825.92
3840,825.92
3850,825.92
3860,825.92
3870,825.92
3880,825.92
3890,825.92
3900,825.92
3910,825.92
3920,825.92
3930,825.92
3940,825.92
3950,825.92
3960,825.92
3970,825.92
3980,825.92
3990,825.92
4000,825.92
4010,825.92
4020,825.92
4030,825.92
4040,825.92
4050,825.92
4060,825.92
4070,825.92
4080,825.92
4090,825.92
4100,825.92
4110,825.92
4120,825.92
4130,825.92
4140,825.92
4150,825.92
4160,825.92
4170,825.92
4180,825.92
4190,825.92
4200,825.92
4210,825.92
4220,825.92
4230,825.92
4240,825.92
4250,825.92
4260,825.92
4270,825.92
