%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
816,500,0.0015,0.0015,0.01,2.78,-12.209,2012.3,2876.7,0.003,0.003,0.02,4568.7,3488.4,38728,38728,0.0015,0.0015,0.01,-0.15838,0.89215,319.08,1453.4,0,0,0,-3545.5,-2743,-3955.9,9.6453,0.0005,0.0005,0.0048,-27.321,-34.077,-571.42,459.4,0.0025,0.0025,0.0152,20.003,29.374,3728.8,3844.1,0.0011187,0.0011187,0.0058915,368.92,335.42,4534.6,4071.8,1
816,1000,0.0015,0.0015,0.01,8.5125,-14.004,3205,3872.4,0.003,0.003,0.02,4581,3505.5,39631,39632,0.0015,0.0015,0.01,0.92213,-0.61571,1782.9,2071.1,0,0,0,-3479,-1985.6,-2762.1,20.618,0.0005,0.0005,0.0048,-43.288,-48.846,-559.43,858.83,0.0025,0.0025,0.0152,41.863,47.337,5971.3,5996.1,0.0011187,0.0011187,0.0058915,400,361.33,4962.1,4492.6,1
816,1500,0.0015,0.0015,0.01,18.039,-13.52,4231.8,4446.7,0.003,0.003,0.02,4584.7,3509.3,39889,39890,0.0015,0.0015,0.01,3.613,0.19145,3462.8,3467.7,0,0,0,-3461,-2017.8,-1309.2,11.229,0.0005,0.0005,0.0048,-43.387,-54.311,498.92,810.62,0.0025,0.0025,0.0152,74.395,48.988,6322.3,6439.4,0.0011187,0.0011187,0.0058915,418.31,369.81,4781.7,4616.2,1
816,2000,0.0015,0.0015,0.01,28.188,-10.49,5251.1,5280,0.003,0.003,0.02,4586.5,3510.9,40009,40009,0.0015,0.0015,0.01,7.2491,1.4882,4390.1,4426.1,0,0,0,-3452.8,-2032.6,471.21,520.95,0.0005,0.0005,0.0048,-65.363,-81.22,2387.9,2394.7,0.0025,0.0025,0.0152,103.62,74.831,6645,6745.8,0.0011187,0.0011187,0.0058915,443.13,387.64,4330.7,4335.6,1
816,2500,0.0015,0.0015,0.01,36.921,-5.826,6242.8,6280.6,0.003,0.003,0.02,4588.7,4088.4,40146,40147,0.0015,0.0015,0.01,13.345,4.6695,5324.7,5361.4,0,0,0,-3443.6,-2049.2,1465.1,1484.9,0.0005,0.0005,0.0048,-88.211,-120.86,3969.8,3988,0.0025,0.0025,0.0152,143.72,113.79,7125.3,7170.3,0.0011187,0.0011187,0.0058915,480.56,452.19,3971.3,3966.6,1
816,3000,0.0015,0.0015,0.01,44.409,-1.8717,7108.7,7154.1,0.003,0.003,0.02,4591.5,6543.4,40312,40313,0.0015,0.0015,0.01,16.495,5.9907,6184.3,6218.4,0,0,0,-3433.1,-2539.6,2262.5,2294.5,0.0005,0.0005,0.0048,-102.88,-147.24,5019.3,5046,0.0025,0.0025,0.0152,180.21,142.02,8077,8114.5,0.0011187,0.0011187,0.0058915,523.8,537.72,3822.1,3811.1,1
816,3500,0.0015,0.0015,0.01,50.094,0.89186,7767.8,7818.9,0.003,0.003,0.02,4594,8307.3,40465,40466,0.0015,0.0015,0.01,18.775,7.5316,6655.9,6698.6,0,0,0,-3422.9,-3221.7,2835.4,2876.4,0.0005,0.0005,0.0048,-118.21,-164.19,5622.3,5652.7,0.0025,0.0025,0.0152,201.12,158.84,8582.2,8658.8,0.0011187,0.0011187,0.0058915,561.3,610.33,3804.1,3789.9,1
816,4000,0.0015,0.0015,0.01,53.993,2.6707,8220.3,8275.3,0.003,0.003,0.02,4596.3,9482,40579,40580,0.0015,0.0015,0.01,18.639,7.8213,7065.6,7135.4,0,0,0,-3415.5,-3676,3217.4,3264.3,0.0005,0.0005,0.0048,-127.46,-179.58,5994.5,6100.7,0.0025,0.0025,0.0152,217.91,167.72,9111.6,9148.3,0.0011187,0.0011187,0.0058915,588.75,662.19,3833.1,3817.4,1
816,4500,0.0015,0.0015,0.01,56.488,3.8096,8511.3,8568.8,0.003,0.003,0.02,4597.1,10228,40653,40653,0.0015,0.0015,0.01,19.051,7.3229,7355.4,7398.5,0,0,0,-3479.3,-3964.4,3460.1,3510.8,0.0005,0.0005,0.0048,-132.92,-185.97,6205,6292,0.0025,0.0025,0.0152,227.44,172.44,9523.2,9558.1,0.0011187,0.0011187,0.0058915,606.96,696.14,3867.5,3851.2,1
816,5000,0.0015,0.0015,0.01,58.035,4.4967,8691.6,8750.5,0.003,0.003,0.02,4597.9,10686,40701,40702,0.0015,0.0015,0.01,19.675,7.6741,7520,7592.5,0,0,0,-3579.2,-4141.7,3609.3,3662.3,0.0005,0.0005,0.0048,-133.57,-187.95,6294.5,6419.5,0.0025,0.0025,0.0152,234.72,176.28,9702,9734,0.0011187,0.0011187,0.0058915,618.46,717.38,3894.7,3878.1,1
