%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,210,0.0015,0.0015,0.01,-1.8394,11.134,6781.5,7442.7,0.003,0.003,0.02,2261,3223.3,26227,26230,0.0015,0.0015,0.01,1.5617,2.8878,1950,2216.2,0,0,0,-1504.5,-5794.7,-2358.6,6.4536,0.0005,0.0005,0.005,-25.026,-26.481,-233.54,723.05,0.0025,0.0025,0.015,30.624,47.738,16185,16188,0.0011197,0.0011197,0.0060643,277.54,509.88,8748.1,8211.8,1
336,220,0.0015,0.0015,0.01,-1.7714,11.33,6798.6,7456.3,0.003,0.003,0.02,2210.3,3152.9,25840,25842,0.0015,0.0015,0.01,1.4488,3.0539,2156.4,2231.7,0,0,0,-1472,-5667.7,-2321.9,2.7946,0.0005,0.0005,0.005,-26.599,-29.053,-231.24,762.38,0.0025,0.0025,0.015,31.993,53.206,16060,16063,0.0011197,0.0011197,0.0060643,272.84,498.81,8615.5,8071.3,1
336,230,0.0015,0.0015,0.01,-1.6448,11.492,6814.2,7468.5,0.003,0.003,0.02,2163,3086.9,25458,25461,0.0015,0.0015,0.01,1.3199,2.2133,2374.7,2374.8,0,0,0,-1441.5,-5548.8,-2286.1,12.224,0.0005,0.0005,0.005,-25.897,-32.55,-227,798.5,0.0025,0.0025,0.015,33.113,51.822,15990,16004,0.0011197,0.0011197,0.0060643,268.42,488.45,8487.5,7935.7,1
336,240,0.0015,0.0015,0.01,-1.4744,11.621,6828.5,7479,0.003,0.003,0.02,2118.7,3025,25085,25087,0.0015,0.0015,0.01,1.348,2.7407,2604.4,2604.5,0,0,0,-1412.9,-5437.2,-2251.2,8.7548,0.0005,0.0005,0.005,-27.067,-33.373,-220.78,838.57,0.0025,0.0025,0.015,33.27,50.68,15927,15933,0.0011197,0.0011197,0.0060643,264.27,478.74,8363.5,7804.6,1
336,250,0.0015,0.0015,0.01,-1.2735,11.718,6841.6,7488,0.003,0.003,0.02,2077,2966.7,24721,24723,0.0015,0.0015,0.01,1.7307,2.6522,2843.2,2843.9,0,0,0,-1385.9,-5332.1,-2217.2,21.629,0.0005,0.0005,0.005,-29.451,-33.768,-212.85,887.46,0.0025,0.0025,0.015,34.515,52.006,15781,15783,0.0011197,0.0011197,0.0060643,260.35,469.62,8243.3,7677.8,1
336,260,0.0015,0.0015,0.01,-1.0545,11.781,6853.5,7495.6,0.003,0.003,0.02,2037.8,2911.7,24367,24369,0.0015,0.0015,0.01,2.3801,2.4358,3089.2,3090,0,0,0,-1360.5,-5233.1,-2184,38.934,0.0005,0.0005,0.005,-31.518,-34.092,-203.07,933.37,0.0025,0.0025,0.015,35.866,51.5,15729,15731,0.0011197,0.0011197,0.0060643,256.66,461.05,8126.5,7555.1,1
336,270,0.0015,0.0015,0.01,-0.82704,11.811,6864.5,7501.7,0.003,0.003,0.02,2000.8,2859.7,24024,24026,0.0015,0.0015,0.01,2.4271,2.6953,3346.2,3347.4,0,0,0,-1336.4,-5139.4,-2151.6,58.81,0.0005,0.0005,0.005,-33.298,-34.032,-192.87,1004.6,0.0025,0.0025,0.015,37.44,48.488,15709,15712,0.0011197,0.0011197,0.0060643,253.16,452.97,8013,7436.1,1
336,280,0.0015,0.0015,0.01,-0.59856,11.811,6874.5,7506.4,0.003,0.003,0.02,1965.7,2810.4,23692,23694,0.0015,0.0015,0.01,2.9098,2.7466,3610.3,3611.6,0,0,0,-1313.5,-5050.6,-2119.8,81.154,0.0005,0.0005,0.005,-36.252,-34.597,-181.37,1084.2,0.0025,0.0025,0.015,38.128,49.069,15560,15562,0.0011197,0.0011197,0.0060643,249.86,445.33,7902.4,7320.8,1
336,290,0.0015,0.0015,0.01,-0.37314,11.782,6883.7,7509.8,0.003,0.003,0.02,1932.4,2763.6,23371,23373,0.0015,0.0015,0.01,3.2039,2.8101,3879.5,3880.8,0,0,0,-1291.8,-4966.4,-2088.8,103.46,0.0005,0.0005,0.005,-36.391,-35.348,-167.84,1108,0.0025,0.0025,0.015,37.337,52.117,15357,15359,0.0011197,0.0011197,0.0060643,246.72,438.11,7794.6,7209,1
336,300,0.0015,0.0015,0.01,-0.15284,11.726,6892.1,7511.9,0.003,0.003,0.02,1900.9,2719.1,23060,23062,0.0015,0.0015,0.01,3.2034,3.3302,4151.9,4153.2,0,0,0,-1271.2,-4886.3,-2058.4,85.676,0.0005,0.0005,0.005,-36.922,-36.323,-152.23,1197,0.0025,0.0025,0.015,40.171,49.703,15160,15162,0.0011197,0.0011197,0.0060643,243.75,431.27,7689.4,7100.6,1
336,310,0.0015,0.0015,0.01,0.060639,11.652,6899.8,7512.8,0.003,0.003,0.02,1870.8,2676.7,22760,22762,0.0015,0.0015,0.01,3.0961,1.8052,4425.4,4426.7,0,0,0,-1251.5,-4810,-2028.6,63.686,0.0005,0.0005,0.005,-36.896,-38.406,-135.46,1237.7,0.0025,0.0025,0.015,41.387,50.258,14948,14951,0.0011197,0.0011197,0.0060643,240.91,424.76,7586.7,6995.4,1
336,320,0.0015,0.0015,0.01,0.26809,11.563,6906.9,7512.4,0.003,0.003,0.02,1842.1,2636.2,22469,22471,0.0015,0.0015,0.01,2.998,1.6685,4698.1,4699.3,0,0,0,-1232.7,-4737.1,-1999.3,39.401,0.0005,0.0005,0.005,-38.897,-39.505,-117.25,1243.8,0.0025,0.0025,0.015,42.744,52.061,14770,14778,0.0011197,0.0011197,0.0060643,238.19,418.56,7486.3,6893.5,1
336,330,0.0015,0.0015,0.01,0.47048,11.463,6913.4,7510.9,0.003,0.003,0.02,1814.7,2597.5,22188,22190,0.0015,0.0015,0.01,2.9478,1.5758,4969.3,4970.1,0,0,0,-1214.7,-4667.4,-1970.4,15.491,0.0005,0.0005,0.005,-39.858,-40.211,-96.688,1242.8,0.0025,0.0025,0.015,44.454,52.768,14714,14717,0.0011197,0.0011197,0.0060643,235.59,412.64,7388.2,6794.6,1
336,340,0.0015,0.0015,0.01,0.66884,11.356,6919.5,7508.4,0.003,0.003,0.02,1788.5,2560.5,21917,21919,0.0015,0.0015,0.01,3.216,1.4969,5237.7,5238.4,0,0,0,-1197.5,-4600.8,-1942,23.125,0.0005,0.0005,0.005,-40.853,-42.302,-73.626,1250.9,0.0025,0.0025,0.015,44.834,55.656,14572,14575,0.0011197,0.0011197,0.0060643,233.09,406.98,7292.1,6698.7,1
336,350,0.0015,0.0015,0.01,0.86384,11.246,6925,7505.1,0.003,0.003,0.02,1763.4,2524.9,21654,21656,0.0015,0.0015,0.01,3.4492,1.4323,5498.3,5499.4,0,0,0,-1180.9,-4536.9,-1914,9.4024,0.0005,0.0005,0.005,-42.137,-43.988,-47.928,1255.7,0.0025,0.0025,0.015,45.97,57.208,14418,14420,0.0011197,0.0011197,0.0060643,230.68,401.56,7198,6605.4,1
336,360,0.0015,0.0015,0.01,1.0566,11.136,6930.2,7501.3,0.003,0.003,0.02,1739.3,2490.9,21399,21401,0.0015,0.0015,0.01,3.053,1.1836,5747.8,5748.8,0,0,0,-1165.1,-4475.5,-1886.3,5.9208,0.0005,0.0005,0.005,-42.612,-43.98,-19.585,1287,0.0025,0.0025,0.015,47.439,59.495,14267,14269,0.0011197,0.0011197,0.0060643,228.36,396.36,7105.8,6514.3,1
336,370,0.0015,0.0015,0.01,1.2475,11.029,6935,7497.3,0.003,0.003,0.02,1716.2,2458.1,21153,21155,0.0015,0.0015,0.01,2.7756,1.3079,5987,5988,0,0,0,-1149.9,-4416.6,-1858.8,18.93,0.0005,0.0005,0.005,-42.935,-44.64,10.269,1306.6,0.0025,0.0025,0.015,49.886,61.381,14131,14132,0.0011197,0.0011197,0.0060643,226.11,391.37,7015.4,6424.9,1
336,380,0.0015,0.0015,0.01,1.4376,10.927,6939.4,7493,0.003,0.003,0.02,1694,2426.6,20914,20916,0.0015,0.0015,0.01,2.8702,1.554,6214.8,6215.7,0,0,0,-1135.2,-4360,-1836.2,27.136,0.0005,0.0005,0.005,-43.191,-44.684,43.028,1387.9,0.0025,0.0025,0.015,50.865,62.621,13978,13979,0.0011197,0.0011197,0.0060643,223.94,386.56,6926.6,6337.5,1
336,390,0.0015,0.0015,0.01,1.6272,10.832,6943.6,7488.2,0.003,0.003,0.02,1672.6,2396.3,20682,20684,0.0015,0.0015,0.01,2.9518,1.6652,6430.1,6431,0,0,0,-1121.1,-4305.4,-1813.6,41.937,0.0005,0.0005,0.005,-45.358,-43.982,78.816,1427.5,0.0025,0.0025,0.015,50.996,63.681,13835,13837,0.0011197,0.0011197,0.0060643,221.82,381.93,6839.3,6252.1,1
336,400,0.0015,0.0015,0.01,1.8167,10.744,6947.5,7482.6,0.003,0.003,0.02,1652,2367.1,20457,20459,0.0015,0.0015,0.01,3.2354,1.7316,6632.2,6633,0,0,0,-1107.5,-4252.8,-1790.1,86.321,0.0005,0.0005,0.005,-44.99,-43.534,119.91,1448.5,0.0025,0.0025,0.015,50.452,64.722,13698,13700,0.0011197,0.0011197,0.0060643,219.77,377.47,6753.6,6169,1
336,410,0.0015,0.0015,0.01,2.0067,10.665,6951.1,7476.2,0.003,0.003,0.02,1632.1,2338.9,20239,20241,0.0015,0.0015,0.01,3.6884,2.2249,6820.6,6821.4,0,0,0,-1094.3,-4202.1,-1765.6,137.99,0.0005,0.0005,0.005,-42.723,-44.024,164.56,1429.2,0.0025,0.0025,0.015,49.924,65.55,13556,13558,0.0011197,0.0011197,0.0060643,217.77,373.16,6669.2,6088.2,1
336,420,0.0015,0.0015,0.01,2.1975,10.594,6954.6,7468.9,0.003,0.003,0.02,1612.9,2311.6,20027,20029,0.0015,0.0015,0.01,3.5167,2.4601,7012.1,7013.1,0,0,0,-1081.7,-4153.1,-1740.2,194.72,0.0005,0.0005,0.005,-42.056,-45.632,212.78,1419.3,0.0025,0.0025,0.015,49.414,65.745,13413,13415,0.0011197,0.0011197,0.0060643,215.81,368.99,6586.1,6009.8,1
336,430,0.0015,0.0015,0.01,2.3895,10.532,6957.8,7460.8,0.003,0.003,0.02,1594.4,2285.3,19821,19823,0.0015,0.0015,0.01,3.9666,2.471,7224.2,7225.2,0,0,0,-1069.4,-4105.7,-1713.7,174.5,0.0005,0.0005,0.005,-41.421,-46.487,264.67,1397,0.0025,0.0025,0.015,49.357,65.837,13306,13308,0.0011197,0.0011197,0.0060643,213.9,364.96,6504.1,5933.7,1
336,440,0.0015,0.0015,0.01,2.5825,10.478,6960.9,7451.8,0.003,0.003,0.02,1576.4,2259.8,19621,19623,0.0015,0.0015,0.01,3.5364,2.6486,7417.7,7418.4,0,0,0,-1057.5,-4059.9,-1686.1,140.48,0.0005,0.0005,0.005,-40.719,-46.424,323.66,1384.6,0.0025,0.0025,0.015,50.2,66.275,13181,13183,0.0011197,0.0011197,0.0060643,212.04,361.05,6423.3,5860,1
336,450,0.0015,0.0015,0.01,2.7766,10.433,6963.9,7441.8,0.003,0.003,0.02,1559.1,2235.1,19426,19428,0.0015,0.0015,0.01,3.5936,2.4012,7551.3,7551.9,0,0,0,-1046,-4015.5,-1657.3,89.99,0.0005,0.0005,0.005,-41.349,-47.165,390.93,1415.3,0.0025,0.0025,0.015,50.833,66.018,13059,13061,0.0011197,0.0011197,0.0060643,210.21,357.26,6343.6,5788.5,1
336,460,0.0015,0.0015,0.01,2.9715,10.395,6966.7,7431,0.003,0.003,0.02,1542.2,2211.2,19237,19238,0.0015,0.0015,0.01,3.7377,2.4921,7671.5,7672,0,0,0,-1034.9,-3972.5,-1627.2,40.246,0.0005,0.0005,0.005,-41.393,-47.478,459.17,1424.1,0.0025,0.0025,0.015,51.329,65.472,12944,12945,0.0011197,0.0011197,0.0060643,208.41,353.58,6264.8,5719.4,1
336,470,0.0015,0.0015,0.01,3.1664,10.365,6969.4,7419.4,0.003,0.003,0.02,1525.9,2188,19052,19054,0.0015,0.0015,0.01,3.6664,2.8544,7779,7779.5,0,0,0,-1024.1,-3930.9,-1595.7,31.132,0.0005,0.0005,0.005,-42.067,-46.559,528.07,1421.9,0.0025,0.0025,0.015,52.855,64.802,12824,12827,0.0011197,0.0011197,0.0060643,206.65,350,6186.9,5652.3,1
336,480,0.0015,0.0015,0.01,3.3608,10.341,6971.9,7407.4,0.003,0.003,0.02,1510.1,2165.5,18872,18874,0.0015,0.0015,0.01,3.7402,3.146,7874.5,7874.9,0,0,0,-1013.6,-3890.4,-1562.8,19.193,0.0005,0.0005,0.005,-43.23,-46.305,600.97,1429.5,0.0025,0.0025,0.015,53.156,65.608,12708,12710,0.0011197,0.0011197,0.0060643,204.93,346.52,6109.8,5586.7,1
336,490,0.0015,0.0015,0.01,3.5535,10.324,6974.4,7395.8,0.003,0.003,0.02,1494.8,2143.7,18697,18698,0.0015,0.0015,0.01,3.9922,3.2008,7975.6,7976.7,0,0,0,-1003.4,-3851.1,-1528.3,21.073,0.0005,0.0005,0.005,-44.923,-45.537,677.86,1418.8,0.0025,0.0025,0.015,53.242,66.842,12593,12594,0.0011197,0.0011197,0.0060643,203.23,343.14,6033.5,5521.6,1
336,500,0.0015,0.0015,0.01,3.7436,10.312,6976.7,7384.4,0.003,0.003,0.02,1479.9,2122.4,18525,18527,0.0015,0.0015,0.01,3.7752,3.7551,8090.7,8091.4,0,0,0,-993.48,-3812.9,-1492.2,27.092,0.0005,0.0005,0.005,-46.075,-45.972,756.94,1396.3,0.0025,0.0025,0.015,53.123,66.875,12475,12480,0.0011197,0.0011197,0.0060643,201.56,339.83,5957.9,5457.1,1
336,510,0.0015,0.0015,0.01,3.93,10.306,6978.9,7372.8,0.003,0.003,0.02,1465.3,2101.8,18358,18360,0.0015,0.0015,0.01,3.7606,4.4315,8141.6,8146.3,0,0,0,-983.84,-3775.8,-1460.5,13.219,0.0005,0.0005,0.005,-45.617,-47.066,839.43,1361.4,0.0025,0.0025,0.015,52.81,66.796,12372,12374,0.0011197,0.0011197,0.0060643,199.92,336.61,5882.9,5393.8,1
336,520,0.0015,0.0015,0.01,4.1115,10.304,6981,7361.1,0.003,0.003,0.02,1451.2,2081.7,18195,18197,0.0015,0.0015,0.01,3.7245,4.8709,8172.5,8177.2,0,0,0,-974.46,-3739.6,-1428,56.925,0.0005,0.0005,0.005,-45.528,-47.656,925.52,1324.9,0.0025,0.0025,0.015,52.804,66.89,12279,12280,0.0011197,0.0011197,0.0060643,198.31,333.47,5808.6,5331.3,1
336,530,0.0015,0.0015,0.01,4.2871,10.307,6983,7348.8,0.003,0.003,0.02,1437.5,2062.1,18036,18038,0.0015,0.0015,0.01,4.495,5.078,8198.8,8201.7,0,0,0,-965.32,-3704.4,-1394.5,118.62,0.0005,0.0005,0.005,-45.35,-47.579,1015.1,1297.1,0.0025,0.0025,0.015,53.977,68.16,12176,12177,0.0011197,0.0011197,0.0060643,196.72,330.4,5734.8,5270.6,1
336,540,0.0015,0.0015,0.01,4.4557,10.314,6984.9,7335.6,0.003,0.003,0.02,1424.1,2043,17880,17882,0.0015,0.0015,0.01,5.0167,4.9311,8238.3,8238.7,0,0,0,-956.41,-3670.1,-1359.9,184.38,0.0005,0.0005,0.005,-45.437,-47.366,1107.9,1288,0.0025,0.0025,0.015,53.713,69.629,12070,12071,0.0011197,0.0011197,0.0060643,195.16,327.39,5661.6,5211.7,1
336,550,0.0015,0.0015,0.01,4.6167,10.324,6986.7,7321.5,0.003,0.003,0.02,1411.1,2024.4,17728,17730,0.0015,0.0015,0.01,5.1673,3.7313,8271.2,8271.5,0,0,0,-947.73,-3636.6,-1324,191.99,0.0005,0.0005,0.005,-45.953,-46.426,1205.5,1269.7,0.0025,0.0025,0.015,53.987,70.209,11979,11981,0.0011197,0.0011197,0.0060643,193.62,324.46,5588.8,5154.8,1
336,560,0.0015,0.0015,0.01,4.7694,10.337,6988.3,7306.5,0.003,0.003,0.02,1398.3,2006.2,17579,17580,0.0015,0.0015,0.01,5.5973,3.3975,8297.8,8298.2,0,0,0,-939.25,-3604,-1286.9,139.41,0.0005,0.0005,0.005,-46.423,-45.718,1305.5,1306.8,0.0025,0.0025,0.015,53.296,71.368,11883,11885,0.0011197,0.0011197,0.0060643,192.11,321.58,5516.4,5099.9,1
336,570,0.0015,0.0015,0.01,4.9133,10.353,6989.8,7290.6,0.003,0.003,0.02,1385.9,1988.5,17433,17435,0.0015,0.0015,0.01,6.2436,3.0533,8324.7,8325.6,0,0,0,-930.97,-3572.1,-1248.3,82.826,0.0005,0.0005,0.005,-45.461,-46.886,1408,1409.3,0.0025,0.0025,0.015,53.018,72.471,11789,11791,0.0011197,0.0011197,0.0060643,190.62,318.77,5444.4,5047,1
