LIGGGHTS data file 

3786 atoms

1 atom types

0.0   0.006 xlo xhi
0.0   0.02 ylo yhi
0.006 0.068 zlo zhi


Atoms

1	1	 0.001	2500	0.0005	0.0005	0.0065
2	1	 0.001	2500	0.0015	0.0005	0.0065
3	1	 0.001	2500	0.0025	0.0005	0.0065
4	1	 0.001	2500	0.0035	0.0005	0.0065
5	1	 0.001	2500	0.0045	0.0005	0.0065
6	1	 0.001	2500	0.0055	0.0005	0.0065
7	1	 0.001	2500	0.0005	0.0005	0.0075
8	1	 0.001	2500	0.0015	0.0005	0.0075
9	1	 0.001	2500	0.0025	0.0005	0.0075
10	1	 0.001	2500	0.0035	0.0005	0.0075
11	1	 0.001	2500	0.0045	0.0005	0.0075
12	1	 0.001	2500	0.0055	0.0005	0.0075
13	1	 0.001	2500	0.0005	0.0005	0.0085
14	1	 0.001	2500	0.0015	0.0005	0.0085
15	1	 0.001	2500	0.0025	0.0005	0.0085
16	1	 0.001	2500	0.0035	0.0005	0.0085
17	1	 0.001	2500	0.0045	0.0005	0.0085
18	1	 0.001	2500	0.0055	0.0005	0.0085
19	1	 0.001	2500	0.0005	0.0005	0.0095
20	1	 0.001	2500	0.0015	0.0005	0.0095
21	1	 0.001	2500	0.0025	0.0005	0.0095
22	1	 0.001	2500	0.0035	0.0005	0.0095
23	1	 0.001	2500	0.0045	0.0005	0.0095
24	1	 0.001	2500	0.0055	0.0005	0.0095
25	1	 0.001	2500	0.0005	0.0015	0.0095
26	1	 0.001	2500	0.0015	0.0015	0.0095
27	1	 0.001	2500	0.0025	0.0015	0.0095
28	1	 0.001	2500	0.0035	0.0015	0.0095
29	1	 0.001	2500	0.0045	0.0015	0.0095
30	1	 0.001	2500	0.0055	0.0015	0.0095
31	1	 0.001	2500	0.0005	0.0005	0.0105
32	1	 0.001	2500	0.0015	0.0005	0.0105
33	1	 0.001	2500	0.0025	0.0005	0.0105
34	1	 0.001	2500	0.0035	0.0005	0.0105
35	1	 0.001	2500	0.0045	0.0005	0.0105
36	1	 0.001	2500	0.0055	0.0005	0.0105
37	1	 0.001	2500	0.0005	0.0015	0.0105
38	1	 0.001	2500	0.0015	0.0015	0.0105
39	1	 0.001	2500	0.0025	0.0015	0.0105
40	1	 0.001	2500	0.0035	0.0015	0.0105
41	1	 0.001	2500	0.0045	0.0015	0.0105
42	1	 0.001	2500	0.0055	0.0015	0.0105
43	1	 0.001	2500	0.0005	0.0005	0.0115
44	1	 0.001	2500	0.0015	0.0005	0.0115
45	1	 0.001	2500	0.0025	0.0005	0.0115
46	1	 0.001	2500	0.0035	0.0005	0.0115
47	1	 0.001	2500	0.0045	0.0005	0.0115
48	1	 0.001	2500	0.0055	0.0005	0.0115
49	1	 0.001	2500	0.0005	0.0015	0.0115
50	1	 0.001	2500	0.0015	0.0015	0.0115
51	1	 0.001	2500	0.0025	0.0015	0.0115
52	1	 0.001	2500	0.0035	0.0015	0.0115
53	1	 0.001	2500	0.0045	0.0015	0.0115
54	1	 0.001	2500	0.0055	0.0015	0.0115
55	1	 0.001	2500	0.0005	0.0005	0.0125
56	1	 0.001	2500	0.0015	0.0005	0.0125
57	1	 0.001	2500	0.0025	0.0005	0.0125
58	1	 0.001	2500	0.0035	0.0005	0.0125
59	1	 0.001	2500	0.0045	0.0005	0.0125
60	1	 0.001	2500	0.0055	0.0005	0.0125
61	1	 0.001	2500	0.0005	0.0015	0.0125
62	1	 0.001	2500	0.0015	0.0015	0.0125
63	1	 0.001	2500	0.0025	0.0015	0.0125
64	1	 0.001	2500	0.0035	0.0015	0.0125
65	1	 0.001	2500	0.0045	0.0015	0.0125
66	1	 0.001	2500	0.0055	0.0015	0.0125
67	1	 0.001	2500	0.0005	0.0025	0.0125
68	1	 0.001	2500	0.0015	0.0025	0.0125
69	1	 0.001	2500	0.0025	0.0025	0.0125
70	1	 0.001	2500	0.0035	0.0025	0.0125
71	1	 0.001	2500	0.0045	0.0025	0.0125
72	1	 0.001	2500	0.0055	0.0025	0.0125
73	1	 0.001	2500	0.0005	0.0005	0.0135
74	1	 0.001	2500	0.0015	0.0005	0.0135
75	1	 0.001	2500	0.0025	0.0005	0.0135
76	1	 0.001	2500	0.0035	0.0005	0.0135
77	1	 0.001	2500	0.0045	0.0005	0.0135
78	1	 0.001	2500	0.0055	0.0005	0.0135
79	1	 0.001	2500	0.0005	0.0015	0.0135
80	1	 0.001	2500	0.0015	0.0015	0.0135
81	1	 0.001	2500	0.0025	0.0015	0.0135
82	1	 0.001	2500	0.0035	0.0015	0.0135
83	1	 0.001	2500	0.0045	0.0015	0.0135
84	1	 0.001	2500	0.0055	0.0015	0.0135
85	1	 0.001	2500	0.0005	0.0025	0.0135
86	1	 0.001	2500	0.0015	0.0025	0.0135
87	1	 0.001	2500	0.0025	0.0025	0.0135
88	1	 0.001	2500	0.0035	0.0025	0.0135
89	1	 0.001	2500	0.0045	0.0025	0.0135
90	1	 0.001	2500	0.0055	0.0025	0.0135
91	1	 0.001	2500	0.0005	0.0005	0.0145
92	1	 0.001	2500	0.0015	0.0005	0.0145
93	1	 0.001	2500	0.0025	0.0005	0.0145
94	1	 0.001	2500	0.0035	0.0005	0.0145
95	1	 0.001	2500	0.0045	0.0005	0.0145
96	1	 0.001	2500	0.0055	0.0005	0.0145
97	1	 0.001	2500	0.0005	0.0015	0.0145
98	1	 0.001	2500	0.0015	0.0015	0.0145
99	1	 0.001	2500	0.0025	0.0015	0.0145
100	1	 0.001	2500	0.0035	0.0015	0.0145
