"N","Time","avg(qr)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(qr)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(qr)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(qr)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(qr)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(qr)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(qr)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
180,550,0,-1.1245e-09,-1.1245e-09,6269.3,6269.3,0,0.023004,0.023004,7287.8,7287.8,0,-0.00064742,-0.00064742,6364.5,6364.5,0,-0.0228,-0.0228,5012.3,5012.3,0,-0.0044301,-0.0044301,5540.3,5540.3,0,0.0062517,0.0062517,7015.5,7015.5,0,0.011855,0.011855,774.29,774.29,1
180,600,0,-2.7499e-09,-2.7499e-09,6271.4,6271.4,0,0.099533,0.099533,7142.3,7142.3,0,-0.00504,-0.00504,6373.2,6373.2,0,-0.086133,-0.086133,5131.7,5131.7,0,-0.033081,-0.033081,5648.5,5648.5,0,0.039058,0.039058,6917.8,6917.8,0,0.047612,0.047612,676.63,676.63,1
180,650,0,2.1906e-09,2.1851e-09,6271.9,6271.9,0,0.079811,0.079811,7021,7021,0,-0.0047121,-0.0047121,6372.8,6372.8,0,-0.079039,-0.079039,5247.8,5247.8,0,-0.030667,-0.030667,5736.9,5736.9,0,0.034741,0.034741,6833.5,6833.5,0,0.042309,0.042309,591.9,591.9,1
180,700,0,1.3348e-09,1.3348e-09,6271.4,6271.4,0,0.070642,0.070642,6918.8,6918.8,0,-0.0041244,-0.0041244,6367.3,6367.3,0,-0.069594,-0.069594,5357.4,5357.4,0,-0.027554,-0.027554,5809.8,5809.8,0,0.030454,0.030454,6760.2,6760.2,0,0.03706,0.03706,518.04,518.04,1
180,750,0,-4.4168e-09,-4.4169e-09,6270.4,6270.4,0,0.06225,0.06225,6831.7,6831.7,0,-0.0033934,-0.0033934,6359,6359,0,-0.061131,-0.061131,5459,5459,0,-0.023853,-0.023853,5870.7,5870.7,0,0.026959,0.026959,6696.4,6696.4,0,0.032517,0.032517,453.44,453.44,1
180,800,0,1.4067e-11,1.4067e-11,6269.1,6269.1,0,0.054803,0.054803,6757,6757,0,-0.0028324,-0.0028324,6349.5,6349.5,0,-0.053699,-0.053699,5551.8,5551.8,0,-0.021956,-0.021956,5922.1,5922.1,0,0.023348,0.023348,6640.8,6640.8,0,0.028564,0.028564,396.86,396.86,1
180,850,0,1.2363e-09,1.2363e-09,6267.6,6267.6,0,0.048207,0.048207,6692.5,6692.5,0,-0.0023911,-0.0023911,6339.8,6339.8,0,-0.047164,-0.047164,5635.5,5635.5,0,-0.019877,-0.019877,5965.8,5965.8,0,0.020668,0.020668,6592.2,6592.2,0,0.025097,0.025097,347.25,347.25,1
180,900,0,-1.5635e-10,-1.5635e-10,6266.2,6266.2,0,0.042369,0.042369,6636.7,6636.7,0,-0.0020375,-0.0020375,6330.4,6330.4,0,-0.041407,-0.041407,5710.5,5710.5,0,-0.017578,-0.017578,6003.3,6003.3,0,0.018339,0.018339,6549.7,6549.7,0,0.022046,0.022046,303.75,303.75,1
180,950,0,-5.8726e-10,-5.8726e-10,6264.9,6264.9,0,0.037205,0.037205,6588.1,6588.1,0,-0.001749,-0.001749,6321.6,6321.6,0,-0.036334,-0.036334,5777.2,5777.2,0,-0.015358,-0.015358,6035.7,6035.7,0,0.016107,0.016107,6512.4,6512.4,0,0.019355,0.019355,265.6,265.6,1
180,1000,0,-2.7156e-09,-2.7162e-09,6263.6,6263.6,0,0.032644,0.032644,6545.8,6545.8,0,-0.0014876,-0.0014876,6313.6,6313.6,0,-0.031864,-0.031864,5836.4,5836.4,0,-0.013419,-0.013419,6063.7,6063.7,0,0.014046,0.014046,6479.9,6479.9,0,0.016981,0.016981,232.16,232.16,1
180,1050,0,-1.4825e-10,-2.0313e-10,6262.5,6262.5,0,0.02862,0.02862,6508.8,6508.8,0,-0.0012805,-0.0012805,6306.3,6306.3,0,-0.027927,-0.027927,5888.6,5888.6,0,-0.011731,-0.011731,6088,6088,0,0.012261,0.012261,6451.3,6451.3,0,0.014887,0.014887,202.86,202.86,1
180,1100,0,1.0303e-09,1.0859e-09,6261.4,6261.4,0,0.025074,0.025074,6476.5,6476.5,0,-0.0011231,-0.0011231,6299.8,6299.8,0,-0.024461,-0.024461,5934.6,5934.6,0,-0.010257,-0.010257,6109.2,6109.2,0,0.01071,0.01071,6426.4,6426.4,0,0.013043,0.013043,177.2,177.2,1
180,1150,0,1.0755e-09,1.0755e-09,6260.5,6260.5,0,0.092996,0.092996,6448.4,6448.4,0,0.00012267,0.00012267,6294,6294,0,-0.088243,-0.088243,5974.9,5974.9,0,-0.015005,-0.015005,6127.6,6127.6,0,0.013514,0.013514,6404.5,6404.5,0,0.042674,0.042674,154.74,154.74,1
180,1200,0,-1.1469e-09,-1.1469e-09,6259.7,6259.7,0,0.10076,0.10076,6423.7,6423.7,0,-0.0022348,-0.0022348,6288.9,6288.9,0,-0.10552,-0.10552,6010.3,6010.3,0,-0.027671,-0.027671,6143.7,6143.7,0,0.031878,0.031878,6385.4,6385.4,0,0.04856,0.04856,135.09,135.09,1
180,1250,0,4.2125e-09,4.2125e-09,6259,6259,0,0.11165,0.11165,6402.2,6402.2,0,0.00129,0.00129,6284.5,6284.5,0,-0.11692,-0.11692,6041.3,6041.3,0,-0.042186,-0.042186,6157.8,6157.8,0,0.040866,0.040866,6368.7,6368.7,0,0.054996,0.054996,117.91,117.91,1
180,1300,0,-9.4434e-10,-9.4434e-10,6258.4,6258.4,0,0.070707,0.070707,6383.4,6383.4,0,-0.003846,-0.003846,6280.6,6280.6,0,-0.070596,-0.070596,6068.5,6068.5,0,-0.031023,-0.031023,6170,6170,0,0.028309,0.028309,6354.1,6354.1,0,0.036138,0.036138,102.89,102.89,1
180,1350,0,7.1789e-11,7.1789e-11,6257.8,6257.8,0,0.060261,0.060261,6366.9,6366.9,0,-0.0031075,-0.0031075,6277.2,6277.2,0,-0.057273,-0.057273,6092.1,6092.1,0,-0.020881,-0.020881,6180.7,6180.7,0,0.023868,0.023868,6341.4,6341.4,0,0.030335,0.030335,89.767,89.767,1
180,1400,0,3.5843e-09,2.9802e-09,6257.4,6257.4,0,0.04789,0.04789,6352.5,6352.5,0,-0.0034562,-0.0034562,6274.2,6274.2,0,-0.047516,-0.047516,6112.9,6112.9,0,-0.018635,-0.018635,6190.1,6190.1,0,0.019022,0.019022,6330.2,6330.2,0,0.025353,0.025353,78.301,78.301,1
180,1450,0,3.7164e-09,3.727e-09,6256.9,6256.9,0,0.097257,0.097257,6340.1,6340.1,0,-4.8827e-05,-4.8827e-05,6271.6,6271.6,0,-0.096581,-0.096581,6130.9,6130.9,0,-0.029506,-0.029506,6198.2,6198.2,0,0.027501,0.027501,6320.6,6320.6,0,0.039922,0.039922,68.313,68.313,1
180,1500,0,-1.9034e-09,-1.9034e-09,6256.6,6256.6,0,0.061564,0.061564,6329,6329,0,-8.7578e-05,-8.7578e-05,6269.4,6269.4,0,-0.061151,-0.061151,6146.7,6146.7,0,-0.0199,-0.0199,6205.4,6205.4,0,0.019592,0.019592,6312,6312,0,0.025857,0.025857,59.559,59.559,1
180,1550,0,2.152e-09,2.1226e-09,6256.3,6256.3,0,0.083659,0.083659,6319.5,6319.5,0,-8.6104e-05,-8.6103e-05,6267.5,6267.5,0,-0.081546,-0.081546,6160.5,6160.5,0,-0.020704,-0.020704,6211.7,6211.7,0,0.022044,0.022044,6304.7,6304.7,0,0.031883,0.031883,51.947,51.947,1
180,1600,0,1.7494e-09,1.6482e-09,6256,6256,0,0.043893,0.043893,6311.2,6311.2,0,-0.00065913,-0.00065913,6265.7,6265.7,0,-0.044969,-0.044969,6172.5,6172.5,0,-0.0085004,-0.0085004,6217,6217,0,0.0093781,0.0093781,6298.2,6298.2,0,0.02223,0.02223,45.306,45.306,1
180,1650,0,-1.3246e-09,-6.9364e-10,6255.8,6255.8,0,0.11254,0.11254,6304,6304,0,-0.00017759,-0.00017759,6264.2,6264.2,0,-0.11124,-0.11124,6182.9,6182.9,0,-0.022441,-0.022441,6221.7,6221.7,0,0.02123,0.02123,6292.7,6292.7,0,0.036264,0.036264,39.544,39.544,1
180,1700,0,1.8032e-09,1.8026e-09,6255.5,6255.5,0,0.081916,0.081916,6297.7,6297.7,0,0.00025305,0.00025305,6262.9,6262.9,0,-0.083391,-0.083391,6192,6192,0,-0.020956,-0.020956,6225.8,6225.8,0,0.019252,0.019252,6287.8,6287.8,0,0.033618,0.033618,34.505,34.505,1
180,1750,0,-8.038e-09,-8.0325e-09,6255.4,6255.4,0,0.13355,0.13355,6292.1,6292.1,0,-0.00028039,-0.00028039,6261.7,6261.7,0,-0.12852,-0.12852,6199.9,6199.9,0,-0.025145,-0.025145,6229.5,6229.5,0,0.022828,0.022828,6283.4,6283.4,0,0.047382,0.047382,30.111,30.111,1
180,1800,0,1.0732e-09,1.0737e-09,6255.2,6255.2,0,0.12151,0.12151,6287.3,6287.3,0,-1.3061e-05,-1.3061e-05,6260.8,6260.8,0,-0.11652,-0.11652,6206.8,6206.8,0,-0.023351,-0.023351,6232.6,6232.6,0,0.025069,0.025069,6279.7,6279.7,0,0.045073,0.045073,26.279,26.279,1
180,1850,0,-1.6879e-09,-1.6863e-09,6255.1,6255.1,0,0.050054,0.050054,6283.2,6283.2,0,-7.8032e-05,-7.8032e-05,6259.9,6259.9,0,-0.050593,-0.050593,6212.7,6212.7,0,-0.0088659,-0.0088659,6235.2,6235.2,0,0.0091909,0.0091909,6276.5,6276.5,0,0.021903,0.021903,23.027,23.027,1
180,1900,0,2.0599e-09,2.0599e-09,6254.9,6254.9,0,0.082687,0.082687,6279.6,6279.6,0,-0.00015638,-0.00015638,6259.1,6259.1,0,-0.083696,-0.083696,6218,6218,0,-0.018464,-0.018464,6237.6,6237.6,0,0.018537,0.018537,6273.7,6273.7,0,0.035432,0.035432,20.132,20.132,1
180,1950,0,-7.5904e-10,-7.5961e-10,6254.8,6254.8,0,0.052876,0.052876,6276.4,6276.4,0,-0.0011174,-0.0011174,6258.5,6258.5,0,-0.051718,-0.051718,6222.5,6222.5,0,-0.018106,-0.018106,6239.6,6239.6,0,0.019335,0.019335,6271.3,6271.3,0,0.024617,0.024617,17.636,17.636,1
180,2000,0,-4.7981e-11,-4.7334e-11,6254.7,6254.7,0,0.10789,0.10789,6273.8,6273.8,0,-3.3501e-05,-3.35e-05,6257.9,6257.9,0,-0.11,-0.11,6226.4,6226.4,0,-0.021042,-0.021042,6241.4,6241.4,0,0.025643,0.025643,6269.2,6269.2,0,0.053215,0.053215,15.484,15.484,1
180,2050,0,3.9981e-09,3.9368e-09,6254.7,6254.7,0,0.10566,0.10566,6271.3,6271.3,0,0.00034682,0.00034682,6257.4,6257.4,0,-0.10694,-0.10694,6229.9,6229.9,0,-0.022093,-0.022093,6242.9,6242.9,0,0.023235,0.023235,6267.3,6267.3,0,0.041547,0.041547,13.543,13.543,1
180,2100,0,-2.4452e-09,-2.4507e-09,6254.6,6254.6,0,0.077824,0.077824,6269.2,6269.2,0,-0.0017323,-0.0017323,6257,6257,0,-0.075138,-0.075138,6232.9,6232.9,0,-0.016867,-0.016867,6244.3,6244.3,0,0.015824,0.015824,6265.7,6265.7,0,0.032984,0.032984,11.891,11.891,1
180,2150,0,2.7551e-09,2.812e-09,6254.5,6254.5,0,0.10077,0.10077,6267.6,6267.6,0,-4.8302e-05,-4.8302e-05,6256.7,6256.7,0,-0.10082,-0.10082,6235.3,6235.3,0,-0.023883,-0.023883,6245.4,6245.4,0,0.024255,0.024255,6264.3,6264.3,0,0.039358,0.039358,10.532,10.532,1
180,2200,0,-2.3775e-09,-1.8127e-09,6254.5,6254.5,0,0.10253,0.10253,6265.9,6265.9,0,0.00063453,0.00063453,6256.3,6256.3,0,-0.10116,-0.10116,6237.7,6237.7,0,-0.019401,-0.019401,6246.4,6246.4,0,0.018793,0.018793,6263.2,6263.2,0,0.036642,0.036642,9.2438,9.2438,1
180,2250,0,3.5652e-10,3.5652e-10,6254.4,6254.4,0,0.055042,0.055042,6264.6,6264.6,0,0.00019002,0.00019002,6256,6256,0,-0.054538,-0.054538,6239.6,6239.6,0,-0.0096989,-0.0096989,6247.3,6247.3,0,0.0098846,0.0098846,6262.1,6262.1,0,0.02045,0.02045,8.2103,8.2103,1
180,2300,0,-1.477e-09,-1.4209e-09,6254.4,6254.4,0,0.074505,0.074505,6263.4,6263.4,0,-2.0807e-05,-2.0807e-05,6255.8,6255.8,0,-0.074308,-0.074308,6241.3,6241.3,0,-0.023169,-0.023169,6248.1,6248.1,0,0.022485,0.022485,6261.2,6261.2,0,0.028699,0.028699,7.2534,7.2534,1
180,2350,0,-6.1611e-10,-6.6785e-10,6254.4,6254.4,0,0.031265,0.031265,6262.4,6262.4,0,0.00084914,0.00084914,6255.6,6255.6,0,-0.030797,-0.030797,6242.8,6242.8,0,-0.012513,-0.012513,6248.7,6248.7,0,0.012582,0.012582,6260.4,6260.4,0,0.01482,0.01482,6.4236,6.4236,1
180,2400,0,-4.961e-10,-4.9593e-10,6254.3,6254.3,0,0.066386,0.066386,6261.4,6261.4,0,0.00047766,0.00047766,6255.4,6255.4,0,-0.066695,-0.066695,6244.1,6244.1,0,-0.019306,-0.019306,6249.3,6249.3,0,0.019127,0.019127,6259.7,6259.7,0,0.026756,0.026756,5.7004,5.7004,1
180,2450,0,-2.3433e-09,-2.4045e-09,6254.3,6254.3,0,0.047841,0.047841,6260.8,6260.8,0,-0.0010308,-0.0010308,6255.3,6255.3,0,-0.050767,-0.050767,6245.1,6245.1,0,-0.015637,-0.015637,6249.8,6249.8,0,0.01682,0.01682,6259.1,6259.1,0,0.023543,0.023543,5.1427,5.1427,1
180,2500,0,1.3898e-09,1.3893e-09,6254.3,6254.3,0,0.0567,0.0567,6260,6260,0,-0.000248,-0.000248,6255.1,6255.1,0,-0.056411,-0.056411,6246.2,6246.2,0,-0.010792,-0.010792,6250.3,6250.3,0,0.010077,0.010077,6258.5,6258.5,0,0.020899,0.020899,4.528,4.528,1
180,2550,0,-7.4851e-10,-7.4851e-10,6254.3,6254.3,0,0.038455,0.038455,6259.5,6259.5,0,-2.4208e-05,-2.4208e-05,6255,6255,0,-0.03601,-0.03601,6247,6247,0,-0.0082654,-0.0082654,6250.7,6250.7,0,0.0087786,0.0087786,6258.1,6258.1,0,0.013656,0.013656,4.0804,4.0804,1
180,2600,0,5.9279e-10,1.1905e-09,6254.2,6254.2,0,0.069896,0.069896,6259,6259,0,0.00023874,0.00023874,6254.9,6254.9,0,-0.069746,-0.069746,6247.7,6247.7,0,-0.016111,-0.016111,6250.9,6250.9,0,0.014887,0.014887,6257.7,6257.7,0,0.022809,0.022809,3.6904,3.6904,1
180,2650,0,-8.1374e-10,-8.6713e-10,6254.2,6254.2,0,0.038661,0.038661,6258.5,6258.5,0,0.00022222,0.00022222,6254.8,6254.8,0,-0.038112,-0.038112,6248.4,6248.4,0,-0.012281,-0.012281,6251.2,6251.2,0,0.011663,0.011663,6257.4,6257.4,0,0.016804,0.016804,3.3377,3.3377,1
180,2700,0,2.3828e-09,2.4087e-09,6254.2,6254.2,0,0.052275,0.052275,6258.2,6258.2,0,-0.0008472,-0.0008472,6254.7,6254.7,0,-0.044867,-0.044867,6248.9,6248.9,0,-0.015198,-0.015198,6251.5,6251.5,0,0.015416,0.015416,6257.1,6257.1,0,0.020975,0.020975,3.0529,3.0529,1
180,2750,0,3.2043e-09,3.1983e-09,6254.2,6254.2,0,0.063027,0.063027,6258,6258,0,-0.00036949,-0.00036949,6254.6,6254.6,0,-0.057967,-0.057967,6249.2,6249.2,0,-0.017029,-0.017029,6251.7,6251.7,0,0.017856,0.017856,6256.9,6256.9,0,0.024989,0.024989,2.8723,2.8723,1
180,2800,0,-3.4445e-09,-3.4963e-09,6254.2,6254.2,0,0.10479,0.10479,6257.6,6257.6,0,0.0012614,0.0012614,6254.6,6254.6,0,-0.099512,-0.099512,6249.6,6249.6,0,-0.033742,-0.033742,6251.9,6251.9,0,0.032838,0.032838,6256.6,6256.6,0,0.048152,0.048152,2.605,2.605,1
180,2850,0,1.5945e-09,1.5835e-09,6254.2,6254.2,0,0.062768,0.062768,6257.4,6257.4,0,0.00088411,0.00088411,6254.5,6254.5,0,-0.064703,-0.064703,6250.1,6250.1,0,-0.022138,-0.022138,6252,6252,0,0.020965,0.020965,6256.5,6256.5,0,0.03113,0.03113,2.3939,2.3939,1
180,2900,0,1.8408e-09,1.7296e-09,6254.2,6254.2,0,0.033786,0.033786,6257.2,6257.2,0,-0.00035401,-0.00035401,6254.5,6254.5,0,-0.031465,-0.031465,6250.4,6250.4,0,-0.0087555,-0.0087555,6252.1,6252.1,0,0.0094684,0.0094684,6256.4,6256.4,0,0.012723,0.012723,2.291,2.291,1
180,2950,0,-1.8395e-09,-1.8397e-09,6254.2,6254.2,0,0.081645,0.081645,6257.1,6257.1,0,8.3559e-05,8.3559e-05,6254.4,6254.4,0,-0.07927,-0.07927,6250.5,6250.5,0,-0.021326,-0.021326,6252.2,6252.2,0,0.019102,0.019102,6256.2,6256.2,0,0.036809,0.036809,2.1642,2.1642,1
180,3000,0,7.5601e-10,8.0502e-10,6254.2,6254.2,0,0.020342,0.020342,6256.9,6256.9,0,0.00091623,0.00091623,6254.4,6254.4,0,-0.024955,-0.024955,6250.7,6250.7,0,-0.009963,-0.009963,6252.3,6252.3,0,0.010323,0.010323,6256.1,6256.1,0,0.012167,0.012167,2.0684,2.0684,1
180,3050,0,-6.0952e-10,-1.1753e-09,6254.2,6254.2,0,0.073665,0.073665,6256.8,6256.8,0,0.0040679,0.0040679,6254.4,6254.4,0,-0.0628,-0.0628,6250.9,6250.9,0,-0.018744,-0.018744,6252.3,6252.3,0,0.019001,0.019001,6256,6256,0,0.026481,0.026481,1.9718,1.9718,1
180,3100,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3150,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3200,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3250,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3300,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3350,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3400,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3450,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3500,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3550,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3600,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3650,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3700,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
180,3750,0,2.1933e-09,2.1487e-09,6254.2,6254.2,0,0.027962,0.027962,6256.7,6256.7,0,-0.0005724,-0.0005724,6254.3,6254.3,0,-0.021499,-0.021499,6251.1,6251.1,0,-0.0073623,-0.0073623,6252.4,6252.4,0,0.0069045,0.0069045,6256,6256,0,0.010104,0.010104,1.8765,1.8765,1
