%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
176,500,0.0015,0.0015,0.01,3.4557,1.0937,1499.9,2148.3,0.003,0.003,0.02,509.71,1243.2,6205,6598.6,0.0015,0.0015,0.01,-0.15716,0.064226,561.52,1302.6,0,0,0,-808.29,-2229.6,-1541.4,70.597,0.0005,0.0005,0.004,-6.6828,-7.4016,-673.63,576.02,0.0025,0.0025,0.016,7.2345,6.6243,3882.3,3882.6,0.0011212,0.0011212,0.0063426,107.6,275.34,2534,2032,1
176,1000,0.0015,0.0015,0.01,6.2005,2.3828,2386,2726,0.003,0.003,0.02,582.14,1420.2,6386.4,6710.2,0.0015,0.0015,0.01,-0.56981,-0.15053,2180.7,2180.7,0,0,0,-910.29,-2537.3,-926.74,232.64,0.0005,0.0005,0.004,-14.838,-8.6245,-295.35,665.23,0.0025,0.0025,0.016,14.234,13.655,4939.2,4940.6,0.0011212,0.0011212,0.0063426,121.57,317.48,2537.6,2192.5,1
176,1500,0.0015,0.0015,0.01,9.9471,3.7895,3205.7,3217.8,0.003,0.003,0.02,646.71,1576.4,6519,6819.6,0.0015,0.0015,0.01,0.40288,0.011534,3276.5,3276.7,0,0,0,-1004.1,-2810.6,182.65,183.54,0.0005,0.0005,0.004,-29.95,-22.808,1063,1063.3,0.0025,0.0025,0.016,29.697,25.331,5247.4,5254.6,0.0011212,0.0011212,0.0063426,140.28,358.43,2076.2,2093,1
176,2000,0.0015,0.0015,0.01,13.794,5.0293,4013.9,4030.1,0.003,0.003,0.02,710.32,1729.9,6623.7,6936.1,0.0015,0.0015,0.01,-0.25328,1.085,3983.5,3984,0,0,0,-1096.6,-3079.6,1825,1826.7,0.0005,0.0005,0.004,-64.129,-56.719,2643.6,2644.2,0.0025,0.0025,0.016,65.52,53.835,5419.3,5428.6,0.0011212,0.0011212,0.0063426,170.34,405.88,1461.5,1482.7,1
176,2500,0.0015,0.0015,0.01,16.954,6.0324,4692.7,4713.1,0.003,0.003,0.02,764.19,1859.7,6743.4,7041.1,0.0015,0.0015,0.01,-0.73346,1.5763,4610.1,4610.6,0,0,0,-1174.2,-3306.8,3228.6,3232.2,0.0005,0.0005,0.004,-81.543,-79.993,3759.9,3761.1,0.0025,0.0025,0.016,88.691,78.544,5592.9,5603.7,0.0011212,0.0011212,0.0063426,202.77,451.28,983.02,1008.9,1
176,3000,0.0015,0.0015,0.01,19.089,6.7294,5159,5182.5,0.003,0.003,0.02,801.43,1949.3,6840.5,7117,0.0015,0.0015,0.01,-1.5672,1.1784,5045,5050.2,0,0,0,-1227.6,-3463.6,4079,4079.1,0.0005,0.0005,0.004,-94.441,-95.791,4546.1,4557.8,0.0025,0.0025,0.016,99.402,93.982,5806.8,5814.4,0.0011212,0.0011212,0.0063426,226.72,484.24,687.48,717.32,1
176,3500,0.0015,0.0015,0.01,20.361,7.1487,5439.2,5464.6,0.003,0.003,0.02,823.88,2003.3,6902.9,7163.9,0.0015,0.0015,0.01,-1.2604,0.94593,5343.7,5345.5,0,0,0,-1259.7,-3557.9,4556,4556.1,0.0005,0.0005,0.004,-102.65,-105.84,4994.9,4996.5,0.0025,0.0025,0.016,106.16,103.18,5897,5902.9,0.0011212,0.0011212,0.0063426,241.49,504.55,526.79,559.18,1
176,4000,0.0015,0.0015,0.01,21.067,7.3816,5595.4,5621.8,0.003,0.003,0.02,836.42,2033.4,6938.6,7190.6,0.0015,0.0015,0.01,-1.0871,0.82559,5503.8,5508.5,0,0,0,-1277.6,-3610.6,4819.8,4819.9,0.0005,0.0005,0.004,-107.42,-111.97,5226,5234,0.0025,0.0025,0.016,109.98,108.26,5965,5966.5,0.0011212,0.0011212,0.0063426,249.83,516.02,446.23,479.78,1
176,4500,0.0015,0.0015,0.01,21.447,7.5079,5679.2,5706.2,0.003,0.003,0.02,843.14,2049.6,6958,7204.9,0.0015,0.0015,0.01,-1.2462,0.7527,5617.7,5630.3,0,0,0,-1287.2,-3638.9,4953.4,4953.9,0.0005,0.0005,0.004,-109.98,-115.25,5347.9,5355.7,0.0025,0.0025,0.016,112.43,110.97,6021,6041.4,0.0011212,0.0011212,0.0063426,254.33,522.2,407.19,441.08,1
176,5000,0.0015,0.0015,0.01,21.646,7.5738,5723.2,5750.5,0.003,0.003,0.02,846.66,2058.1,6968.3,7212.6,0.0015,0.0015,0.01,-1.3886,0.71308,5674.8,5696.9,0,0,0,-1292.3,-3653.8,5011,5011.6,0.0005,0.0005,0.004,-111.33,-116.74,5416.4,5420.9,0.0025,0.0025,0.016,113.74,112.4,6048.3,6065.7,0.0011212,0.0011212,0.0063426,256.7,525.47,388.2,422.14,1
