%"N","Time","avg(Temp)","avg(X)","avg(Y)","avg(Z)","avg(radius)","avg(v (0))","avg(v (1))","avg(v (2))","avg(v (Magnitude))","max(Temp)","max(X)","max(Y)","max(Z)","max(radius)","max(v (0))","max(v (1))","max(v (2))","max(v (Magnitude))","med(Temp)","med(X)","med(Y)","med(Z)","med(radius)","med(v (0))","med(v (1))","med(v (2))","med(v (Magnitude))","min(Temp)","min(X)","min(Y)","min(Z)","min(radius)","min(v (0))","min(v (1))","min(v (2))","min(v (Magnitude))","q1(Temp)","q1(X)","q1(Y)","q1(Z)","q1(radius)","q1(v (0))","q1(v (1))","q1(v (2))","q1(v (Magnitude))","q3(Temp)","q3(X)","q3(Y)","q3(Z)","q3(radius)","q3(v (0))","q3(v (1))","q3(v (2))","q3(v (Magnitude))","std(Temp)","std(X)","std(Y)","std(Z)","std(radius)","std(v (0))","std(v (1))","std(v (2))","std(v (Magnitude))","vtkValidPointMask"
1000,500,428.15,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,684.19,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,390.32,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,320.76,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,342.78,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,469.12,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.73,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,1000,536.22,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,769.61,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,479.82,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,405.55,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,440.09,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,634.46,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,112.82,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,1500,632.35,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,829.39,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,616.55,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,497.85,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,527.85,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,727.21,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,106.31,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,2000,704.8,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,877.89,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,704.35,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,531.15,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,616.53,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,793.22,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,101.51,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,2500,750.46,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,913.19,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,756.96,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,554.38,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,667.98,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,837.5,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,101.16,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,3000,776.7,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,935.29,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,786.5,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,568.14,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,695.86,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,864.1,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,102.06,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,3500,791.05,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,947.85,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,802.54,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,575.77,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,710.79,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,878.96,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,102.82,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,4000,798.69,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,954.64,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,811.05,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,579.86,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,718.64,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,886.93,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.28,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,4500,802.68,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,958.23,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,815.49,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,582.01,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,722.72,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,891.11,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.54,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,5000,804.75,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,960.1,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,817.78,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.13,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,724.83,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,893.28,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.67,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,5500,805.82,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.06,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,818.96,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,583.71,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,725.92,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,894.4,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.74,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6000,806.36,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.54,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,819.55,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,726.47,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,894.96,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.78,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,6500,806.63,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.79,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,819.85,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.15,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,726.75,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.25,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.8,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7000,806.77,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.92,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,820.01,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.22,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,726.89,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.4,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.8,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,7500,806.84,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,961.98,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,820.09,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.26,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,726.96,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.47,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.81,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8000,806.88,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,962.01,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,820.12,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.28,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,726.99,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.51,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.81,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
1000,8500,806.88,0.0014969,0.0015068,0.010275,0.0001875,0,0,0,0,962.02,0.0028946,0.002887,0.019844,0.0003,0,0,0,0,820.13,0.0015154,0.0014976,0.010553,0.0001875,0,0,0,0,584.28,0.00010133,0.0001214,0.00017912,7.5e-05,0,0,0,0,727,0.00080678,0.0008297,0.0054148,0.00015,0,0,0,0,895.51,0.0021773,0.0022131,0.015226,0.000225,0,0,0,0,103.81,0.00080095,0.00079903,0.0057097,5.5447e-05,0,0,0,0,1
