%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
1616,500,0.0015,0.0015,0.01,-4.276,-5.2725,2341.8,3284.9,0.003,0.003,0.02,1770.6,1823.3,22612,22630,0.0015,0.0015,0.01,-2.7329,1.2028,390.98,1533.6,0,0,0,-1846.2,-1871.9,-7271.6,7.9937,0.0005,0.0005,0.005,-45.651,-35.468,-599.31,492.37,0.0025,0.0025,0.015,26.24,39.533,4591.9,4771.5,0.0011184,0.0011184,0.0058328,237.51,276.74,4764.4,4186,1
1616,1000,0.0015,0.0015,0.01,-5.5636,-4.4875,3907.7,4685.7,0.003,0.003,0.02,1950.9,2178.8,26156,26211,0.0015,0.0015,0.01,-3.6611,1.9064,2510.8,2687.1,0,0,0,-1879.9,-2048,-5294.3,10.411,0.0005,0.0005,0.005,-75.938,-64.481,-663.88,1013.5,0.0025,0.0025,0.015,46.853,68.708,7300.3,7313.3,0.0011184,0.0011184,0.0058328,296.92,333.45,5387.6,4747.2,1
1616,1500,0.0015,0.0015,0.01,-3.9318,-2.5845,5299.9,5610.3,0.003,0.003,0.02,2004.1,2272.8,27170,27226,0.0015,0.0015,0.01,-5.637,5.054,4810.4,4842.3,0,0,0,-1890.1,-2100.4,-2978.9,4.0151,0.0005,0.0005,0.005,-95.145,-80.819,420.69,977.41,0.0025,0.0025,0.015,80.513,92.128,8578.7,8636.7,0.0011184,0.0011184,0.0058328,336.72,362.79,5294.1,4988.4,1
1616,2000,0.0015,0.0015,0.01,0.086823,-2.8616,6613,6632.4,0.003,0.003,0.02,2026.4,2312,27594,27650,0.0015,0.0015,0.01,-0.22442,1.9273,6153.5,6174.7,0,0,0,-1894.3,-2122.6,306.77,324.79,0.0005,0.0005,0.005,-135.76,-122.49,2523,2543.6,0.0025,0.0025,0.015,128.56,128.87,9331.5,9376.1,0.0011184,0.0011184,0.0058328,370.77,388.57,4742.3,4745.6,1
1616,2500,0.0015,0.0015,0.01,5.6275,-4.7062,7889.5,7913,0.003,0.003,0.02,2047.8,2348.7,27992,28049,0.0015,0.0015,0.01,2.8922,0.5421,7191.1,7199.8,0,0,0,-1898.3,-2143.8,1565.6,1589,0.0005,0.0005,0.005,-170.34,-195.72,4775.6,4793.3,0.0025,0.0025,0.015,181.09,179.02,9995.1,10002,0.0011184,0.0011184,0.0058328,412.11,427.2,4218.6,4216.4,1
1616,3000,0.0015,0.0015,0.01,10.58,-6.3911,9060,9087.3,0.003,0.003,0.02,2157.1,2395.5,28500,28560,0.0015,0.0015,0.01,3.3442,3.2425,8289.4,8297.1,0,0,0,-2327,-2171.7,2607.5,2643.1,0.0005,0.0005,0.005,-201.19,-233.19,6205,6285.1,0.0025,0.0025,0.015,223.21,214.74,10884,10908,0.0011184,0.0011184,0.0058328,459.8,475.94,4008.3,4001.2,1
1616,3500,0.0015,0.0015,0.01,14.26,-7.541,10004,10034,0.003,0.003,0.02,2297.6,2441.8,29019,29071,0.0015,0.0015,0.01,3.9588,1.9745,9238.8,9271.7,0,0,0,-2678.6,-2199.8,3385.7,3430.8,0.0005,0.0005,0.005,-222.42,-265.57,7165.6,7187.4,0.0025,0.0025,0.015,253.5,246.85,11959,11967,0.0011184,0.0011184,0.0058328,502.95,520.95,4028.9,4018.5,1
1616,4000,0.0015,0.0015,0.01,16.801,-8.2952,10684,10716,0.003,0.003,0.02,2550,2478.5,32700,32712,0.0015,0.0015,0.01,3.5049,2.9696,9969.1,9985.5,0,0,0,-2933,-2221.5,3924,3975.7,0.0005,0.0005,0.005,-233.76,-284.4,7764.6,7787.3,0.0025,0.0025,0.015,275.07,261.91,12764,12769,0.0011184,0.0011184,0.0058328,535.71,555.33,4128.9,4116.7,1
1616,4500,0.0015,0.0015,0.01,18.468,-8.7816,11140,11174,0.003,0.003,0.02,2718.2,2504.1,35141,35154,0.0015,0.0015,0.01,3.8197,2.3617,10386,10409,0,0,0,-3103.8,-2292.1,4278.2,4334.2,0.0005,0.0005,0.005,-242.33,-297.22,8178.4,8201.2,0.0025,0.0025,0.015,289.14,271.37,13283,13290,0.0011184,0.0011184,0.0058328,558.24,579.09,4229.3,4216.2,1
1616,5000,0.0015,0.0015,0.01,19.527,-9.0879,11432,11467,0.003,0.003,0.02,2825.7,2520.7,36699,36712,0.0015,0.0015,0.01,4.0585,1.6688,10680,10692,0,0,0,-3213.4,-2416.8,4356,4562.3,0.0005,0.0005,0.005,-246.83,-308.29,8427.8,8455,0.0025,0.0025,0.015,298.09,277.58,13657,13662,0.0011184,0.0011184,0.0058328,572.88,594.57,4306,4292.4,1
