%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
1616,500,0.0015,0.0015,0.01,-4.8041,-14.091,4173.3,5882.3,0.003,0.003,0.02,4933.5,3697.4,50593,50737,0.0015,0.0015,0.01,-7.2337,3.4762,786.55,2579.3,0,0,0,-4685.6,-4136.4,-17217,8.3397,0.0005,0.0005,0.005,-115.69,-84.921,-988.81,912.17,0.0025,0.0025,0.015,59.007,88.98,6936.3,7366.7,0.0011184,0.0011184,0.0058328,572.15,607.02,8950.2,7975.3,1
1616,1000,0.0015,0.0015,0.01,-7.0047,-12.15,6924.6,8257.5,0.003,0.003,0.02,5245,3949.1,58561,58710,0.0015,0.0015,0.01,-6.5113,4.4041,4129.4,4781.2,0,0,0,-4750.6,-4547.3,-12264,7.5303,0.0005,0.0005,0.005,-184.79,-137.18,-845.11,1523.7,0.0025,0.0025,0.015,117.85,155.93,11744,11850,0.0011184,0.0011184,0.0058328,700.72,721.57,10148,9150.7,1
1616,1500,0.0015,0.0015,0.01,-1.3597,-6.6488,9368.8,9784.6,0.003,0.003,0.02,5367.9,4023.1,60633,60784,0.0015,0.0015,0.01,-7.9985,10.243,7151.8,7251.1,0,0,0,-4769.3,-4661.9,-5549.5,14.266,0.0005,0.0005,0.005,-215.62,-173.59,942.82,1651,0.0025,0.0025,0.015,185.99,200.85,14738,14775,0.0011184,0.0011184,0.0058328,785.84,782.59,10042,9700.2,1
1616,2000,0.0015,0.0015,0.01,11.263,-7.0597,11672,11740,0.003,0.003,0.02,5424.8,4057.6,61582,61734,0.0015,0.0015,0.01,2.8614,6.0705,9647.4,9681.4,0,0,0,-4778,-4714.9,564.15,616.46,0.0005,0.0005,0.005,-294.88,-295.85,4405.6,4508.4,0.0025,0.0025,0.015,295.94,285.84,16153,16217,0.0011184,0.0011184,0.0058328,868.74,848.23,9363.3,9356.5,1
1616,2500,0.0015,0.0015,0.01,26.621,-10.882,13893,13978,0.003,0.003,0.02,5489.3,4097.8,62629,62782,0.0015,0.0015,0.01,9.4339,6.4458,11907,11990,0,0,0,-4788.3,-4775,1777,1910.9,0.0005,0.0005,0.005,-374.07,-439.4,7453.4,7549.4,0.0025,0.0025,0.015,408.22,383.55,17918,17969,0.0011184,0.0011184,0.0058328,975.6,951.3,9044.1,9015.9,1
1616,3000,0.0015,0.0015,0.01,39.438,-14.006,15858,15958,0.003,0.003,0.02,5567.9,4307.5,63886,64044,0.0015,0.0015,0.01,12.162,3.9675,14006,14120,0,0,0,-5315.7,-4847.9,2753.3,2949.9,0.0005,0.0005,0.005,-430.53,-519.38,9213.7,9329.4,0.0025,0.0025,0.015,479.7,458.14,20014,20051,0.0011184,0.0011184,0.0058328,1091.9,1070,9267.4,9222.8,1
1616,3500,0.0015,0.0015,0.01,48.664,-16.022,17373,17483,0.003,0.003,0.02,5639.9,5073.8,68724,68745,0.0015,0.0015,0.01,15.526,5.4808,15558,15653,0,0,0,-6058.8,-4914.4,3458.7,3701,0.0005,0.0005,0.005,-484.73,-582.73,10383,10503,0.0025,0.0025,0.015,548.85,513.89,22038,22126,0.0011184,0.0011184,0.0058328,1190.2,1171.4,9696.5,9641.7,1
1616,4000,0.0015,0.0015,0.01,54.848,-17.278,18420,18538,0.003,0.003,0.02,6054.7,5597.3,76339,76362,0.0015,0.0015,0.01,17.265,5.2186,16572,16700,0,0,0,-6573.3,-4963.7,3932.2,4205.3,0.0005,0.0005,0.005,-524.64,-610.52,11224,11308,0.0025,0.0025,0.015,593.37,553.89,23494,23551,0.0011184,0.0011184,0.0058328,1261.2,1244.9,10091,10030,1
1616,4500,0.0015,0.0015,0.01,58.793,-18.071,19099,19222,0.003,0.003,0.02,6402.1,5934.6,81232,81257,0.0015,0.0015,0.01,16.562,5.4558,17170,17226,0,0,0,-6906.8,-5160.2,4011.1,4404.4,0.0005,0.0005,0.005,-545.19,-628.83,11781,11866,0.0025,0.0025,0.015,616.37,575.92,24298,24335,0.0011184,0.0011184,0.0058328,1308.2,1293.7,10382,10318,1
1616,5000,0.0015,0.0015,0.01,61.236,-18.551,19521,19647,0.003,0.003,0.02,6617.6,6143.8,84267,84293,0.0015,0.0015,0.01,18.064,5.5984,17524,17583,0,0,0,-7114.2,-5396.6,4042.1,4433.6,0.0005,0.0005,0.005,-557.46,-648.71,12085,12193,0.0025,0.0025,0.015,631.21,586.68,24876,24937,0.0011184,0.0011184,0.0058328,1337.8,1324.4,10574,10509,1
1616,5500,0.0015,0.0015,0.01,62.719,-18.844,19778,19906,0.003,0.003,0.02,6748.8,6270.8,86107,86134,0.0015,0.0015,0.01,19.249,5.6874,17689,17848,0,0,0,-7240.6,-5539.9,4061.3,4451.5,0.0005,0.0005,0.005,-562.34,-661.11,12249,12385,0.0025,0.0025,0.015,643.13,597.92,25230,25298,0.0011184,0.0011184,0.0058328,1355.9,1343.3,10696,10629,1
1616,6000,0.0015,0.0015,0.01,63.604,-19.016,19932,20061,0.003,0.003,0.02,6827.3,6346.9,87209,87237,0.0015,0.0015,0.01,19.968,5.7209,17879,17971,0,0,0,-7316.4,-5625.6,4072.8,4462.4,0.0005,0.0005,0.005,-564.41,-668.46,12359,12495,0.0025,0.0025,0.015,647.14,604.85,25338,25407,0.0011184,0.0011184,0.0058328,1366.8,1354.6,10771,10703,1
1616,6500,0.0015,0.0015,0.01,64.129,-19.116,20024,20153,0.003,0.003,0.02,6874,6391.9,87863,87890,0.0015,0.0015,0.01,20.401,5.8018,18016,18074,0,0,0,-7361.3,-5676.4,4079.7,4468.8,0.0005,0.0005,0.005,-567.69,-671.15,12436,12552,0.0025,0.0025,0.015,649.09,607.73,25429,25511,0.0011184,0.0011184,0.0058328,1373.3,1361.4,10815,10747,1
1616,7000,0.0015,0.0015,0.01,64.436,-19.177,20077,20207,0.003,0.003,0.02,6901.2,6418.6,88247,88275,0.0015,0.0015,0.01,20.647,5.8227,18081,18122,0,0,0,-7387.6,-5706.3,4083.6,4472.5,0.0005,0.0005,0.005,-569.64,-672.59,12480,12590,0.0025,0.0025,0.015,650.19,609.15,25454,25638,0.0011184,0.0011184,0.0058328,1377.1,1365.3,10842,10773,1
1616,7500,0.0015,0.0015,0.01,64.615,-19.222,20108,20238,0.003,0.003,0.02,6916.9,6433.7,88468,88496,0.0015,0.0015,0.01,20.795,5.8407,18106,18157,0,0,0,-7402.9,-5723.5,4086,4474.6,0.0005,0.0005,0.005,-570.79,-673.42,12501,12611,0.0025,0.0025,0.015,651.51,610.03,25492,25698,0.0011184,0.0011184,0.0058328,1379.3,1367.6,10857,10788,1
1616,8000,0.0015,0.0015,0.01,64.716,-19.232,20126,20257,0.003,0.003,0.02,6926.1,6442.9,88600,88628,0.0015,0.0015,0.01,20.883,5.8617,18113,18168,0,0,0,-7411.4,-5733.7,4087.3,4476,0.0005,0.0005,0.005,-571.41,-673.66,12516,12624,0.0025,0.0025,0.015,652.26,610.49,25523,25727,0.0011184,0.0011184,0.0058328,1380.6,1369,10866,10797,1
1616,8500,0.0015,0.0015,0.01,64.777,-19.247,20137,20267,0.003,0.003,0.02,6931.4,6447.8,88673,88700,0.0015,0.0015,0.01,20.912,5.8609,18117,18178,0,0,0,-7416.8,-5739.3,4088,4476.7,0.0005,0.0005,0.005,-571.79,-673.7,12527,12631,0.0025,0.0025,0.015,652.76,610.79,25542,25740,0.0011184,0.0011184,0.0058328,1381.4,1369.7,10871,10802,1
1616,9000,0.0015,0.0015,0.01,64.814,-19.249,20143,20273,0.003,0.003,0.02,6934.3,6450.9,88716,88744,0.0015,0.0015,0.01,20.987,5.8673,18120,18184,0,0,0,-7419.6,-5742.8,4088.4,4477,0.0005,0.0005,0.005,-572,-673.7,12533,12635,0.0025,0.0025,0.015,652.96,610.86,25553,25748,0.0011184,0.0011184,0.0058328,1381.8,1370.2,10874,10805,1
1616,9500,0.0015,0.0015,0.01,64.832,-19.258,20146,20276,0.003,0.003,0.02,6936,6452.3,88737,88765,0.0015,0.0015,0.01,20.995,5.8572,18121,18187,0,0,0,-7421.2,-5744.5,4088.7,4477.2,0.0005,0.0005,0.005,-572.08,-673.72,12536,12638,0.0025,0.0025,0.015,653.22,610.99,25558,25752,0.0011184,0.0011184,0.0058328,1382,1370.4,10875,10807,1
