%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
816,500,0.0015,0.0015,0.01,-1.0404,-6.3056,1554.5,2212.5,0.003,0.003,0.02,1743.3,1149.3,18618,18618,0.0015,0.0015,0.01,-0.037152,-0.51013,248.64,1125.3,0,0,0,-1482.9,-1086.1,-2480.7,3.0802,0.0005,0.0005,0.0048,-15.649,-25.865,-452.36,342.56,0.0025,0.0025,0.0152,13.131,17.109,3235.1,3238.4,0.0011187,0.0011187,0.0058915,159.9,151.41,3112.3,2693.2,1
816,1000,0.0015,0.0015,0.01,0.88558,-6.2236,2548.2,3081.5,0.003,0.003,0.02,1748.7,1186.6,19032,19032,0.0015,0.0015,0.01,-0.32203,-0.99271,1574.2,1653.8,0,0,0,-1464.8,-1114.1,-1791.1,15.943,0.0005,0.0005,0.0048,-24.163,-33.322,-494.62,766.15,0.0025,0.0025,0.0152,26.348,25.118,5268,5268.3,0.0011187,0.0011187,0.0058915,180.59,168.54,3454.7,2998.5,1
816,1500,0.0015,0.0015,0.01,4.5827,-5.9336,3409.6,3617.4,0.003,0.003,0.02,1750.6,1212.6,19154,19154,0.0015,0.0015,0.01,2.7467,-2.111,3180,3180.8,0,0,0,-1460,-1122.5,-995.13,30.444,0.0005,0.0005,0.0048,-26.181,-37.835,291.41,639.18,0.0025,0.0025,0.0152,42.663,32.022,5844.1,5849.2,0.0011187,0.0011187,0.0058915,192.14,176.19,3307.4,3089.5,1
816,2000,0.0015,0.0015,0.01,8.6796,-4.8665,4247.9,4254.8,0.003,0.003,0.02,1751.4,1223.7,19207,19207,0.0015,0.0015,0.01,2.5538,-0.74899,4048.3,4051.6,0,0,0,-1458,-1126.1,276.85,326.45,0.0005,0.0005,0.0048,-41.859,-48.385,1894.9,1895.8,0.0025,0.0025,0.0152,65.567,43.206,6080.6,6089.8,0.0011187,0.0011187,0.0058915,204.52,183.68,2848.6,2851.6,1
816,2500,0.0015,0.0015,0.01,11.935,-3.0739,5067.7,5076.4,0.003,0.003,0.02,1752.2,1234.5,19259,19260,0.0015,0.0015,0.01,4.8445,-2.2267,4709.9,4715.4,0,0,0,-1456.1,-1129.9,1332.8,1340.2,0.0005,0.0005,0.0048,-60.446,-74.146,3391.1,3391.8,0.0025,0.0025,0.0152,83.439,75.027,6221.8,6277.3,0.0011187,0.0011187,0.0058915,221.83,203.91,2360.3,2360.8,1
816,3000,0.0015,0.0015,0.01,14.767,-1.4047,5807.9,5818.3,0.003,0.003,0.02,1753.4,2018.2,19327,19327,0.0015,0.0015,0.01,6.1814,-1.6792,5468.5,5471.7,0,0,0,-1453.8,-1134.7,2190.4,2202.7,0.0005,0.0005,0.0048,-72.139,-90.896,4515.8,4522.5,0.0025,0.0025,0.0152,98.192,96.792,6609.5,6611.7,0.0011187,0.0011187,0.0058915,242.82,233.77,2031.4,2029.7,1
816,3500,0.0015,0.0015,0.01,17.021,-0.19575,6395.3,6407,0.003,0.003,0.02,1754.7,2642.8,19394,19394,0.0015,0.0015,0.01,7.2602,-1.1039,6064.3,6067.2,0,0,0,-1451.7,-1379.8,2825.3,2841.4,0.0005,0.0005,0.0048,-81.323,-105.64,5262.7,5271.7,0.0025,0.0025,0.0152,109.96,109.17,7095.5,7099.5,0.0011187,0.0011187,0.0058915,262.03,261.36,1866.5,1863.2,1
816,4000,0.0015,0.0015,0.01,18.63,0.62706,6812.9,6825.5,0.003,0.003,0.02,1755.6,3069.8,19445,19445,0.0015,0.0015,0.01,7.7154,-1.0505,6424.5,6437.7,0,0,0,-1450.1,-1602.2,3260.4,3279,0.0005,0.0005,0.0048,-86.875,-114.09,5701.9,5709.8,0.0025,0.0025,0.0152,119.6,115.35,7554.8,7557.6,0.0011187,0.0011187,0.0058915,276.65,282.13,1800.4,1796.1,1
816,4500,0.0015,0.0015,0.01,19.695,1.1543,7089.9,7103.1,0.003,0.003,0.02,1756.3,3347.8,19482,19482,0.0015,0.0015,0.01,7.9092,-0.88776,6715.3,6725.5,0,0,0,-1489.8,-1747,3543.6,3564,0.0005,0.0005,0.0048,-88.992,-119.4,5973.1,5983.1,0.0025,0.0025,0.0152,124.69,119.23,7761.9,7766,0.0011187,0.0011187,0.0058915,286.69,296.3,1780,1775.2,1
816,5000,0.0015,0.0015,0.01,20.37,1.4819,7265.8,7279.4,0.003,0.003,0.02,1757.1,3523,19506,19506,0.0015,0.0015,0.01,8.0141,-0.35794,6906,6911.5,0,0,0,-1539,-1838.2,3722.1,3743.6,0.0005,0.0005,0.0048,-91.698,-122.59,6145.1,6150,0.0025,0.0025,0.0152,127.91,122.72,7909.2,7913.6,0.0011187,0.0011187,0.0058915,293.2,305.45,1776.4,1771.3,1
