%"Time","avg(Temp)"
500,406.1
1000,497.18
1500,584.58
2000,663.78
2500,726.58
3000,770.58
3500,799.5
4000,817.87
4500,829.28
5000,836.25
5500,840.47
6000,843.01
6500,844.53
7000,845.42
7500,845.95
8000,846.26
8500,846.44
9000,846.54
9500,846.6
10000,846.63
