"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
3216,50,0.0015,0.0015,0.05,5.9581e-06,5.958e-06,2887.9,2889.6,0.003,0.003,0.1,0.045636,0.045636,15360,15360,0.0015,0.0015,0.05,-1.8222e-08,-1.8223e-08,313.7,313.7,0,0,0,-0.042269,-0.042269,-22.692,5.5199e-05,0.0005,0.0005,0.025,-0.0017295,-0.0017295,0.0013218,0.52045,0.0025,0.0025,0.075,0.001732,0.001732,3960.3,3960.3,0.0011182,0.0011182,0.029016,0.0067776,0.0067776,4503.9,4502.9,1
3216,100,0.0015,0.0015,0.05,2.4137e-05,2.4137e-05,3026.1,3026.1,0.003,0.003,0.1,0.062824,0.062824,10911,10911,0.0015,0.0015,0.05,1.6019e-07,1.6019e-07,1183.9,1183.9,0,0,0,-0.050665,-0.050665,-0.74895,0.0004971,0.0005,0.0005,0.025,-0.0029621,-0.0029621,0.73267,0.74508,0.0025,0.0025,0.075,0.0032054,0.0032054,5550.2,5550.2,0.0011182,0.0011182,0.029016,0.0094927,0.0094927,3670.9,3670.9,1
3216,150,0.0015,0.0015,0.05,-4.9887e-05,-4.9887e-05,3031.2,3031.2,0.003,0.003,0.1,0.098032,0.098032,8911.4,8911.4,0.0015,0.0015,0.05,-2.9242e-09,-2.9244e-09,2087.3,2087.3,0,0,0,-0.19195,-0.19195,-0.025204,0.00038922,0.0005,0.0005,0.025,-0.0066102,-0.0066102,7.0057,7.0057,0.0025,0.0025,0.075,0.0066521,0.0066521,5819,5819,0.0011182,0.0011182,0.029016,0.019984,0.019984,3175.7,3175.7,1
3216,200,0.0015,0.0015,0.05,-8.2947e-05,-8.2947e-05,2985.7,2985.7,0.003,0.003,0.1,0.21244,0.21244,7719.3,7719.3,0.0015,0.0015,0.05,5.8722e-09,5.868e-09,2725.3,2725.3,0,0,0,-0.2363,-0.2363,0.0099664,0.0099664,0.0005,0.0005,0.025,-0.0056183,-0.0056183,21.444,21.444,0.0025,0.0025,0.075,0.0045264,0.0045264,5729.4,5729.4,0.0011182,0.0011182,0.029016,0.022209,0.022209,2853.6,2853.6,1
3216,250,0.0015,0.0015,0.05,-1.6814e-05,-1.6814e-05,2920.8,2920.8,0.003,0.003,0.1,0.13792,0.13792,6912.7,6912.7,0.0015,0.0015,0.05,-5.42e-08,-5.42e-08,3084.5,3084.5,0,0,0,-0.18811,-0.18811,0.083134,0.083134,0.0005,0.0005,0.025,-0.0045736,-0.0045736,48.837,48.837,0.0025,0.0025,0.075,0.0048039,0.0048039,5519.1,5519.1,0.0011182,0.0011182,0.029016,0.018133,0.018133,2626,2626,1
3216,300,0.0015,0.0015,0.05,0.00013357,0.00013357,2850.9,2850.9,0.003,0.003,0.1,0.14018,0.14018,6326.8,6326.8,0.0015,0.0015,0.05,-3.15e-08,-3.1506e-08,3270.1,3270.1,0,0,0,-0.12691,-0.12691,0.29897,0.29897,0.0005,0.0005,0.025,-0.004426,-0.004426,80.583,80.583,0.0025,0.0025,0.075,0.0041391,0.0041391,5293.4,5293.4,0.0011182,0.0011182,0.029016,0.014847,0.014847,2452.5,2452.5,1
3216,350,0.0015,0.0015,0.05,-7.0826e-05,-7.0826e-05,2782.5,2782.5,0.003,0.003,0.1,0.19821,0.19821,5880.2,5880.2,0.0015,0.0015,0.05,-3.8143e-08,-3.8142e-08,3357.1,3357.1,0,0,0,-0.31447,-0.31447,0.7853,0.7853,0.0005,0.0005,0.025,-0.00631,-0.00631,125.07,125.07,0.0025,0.0025,0.075,0.0061371,0.0061371,5080.1,5080.1,0.0011182,0.0011182,0.029016,0.024337,0.024337,2312.1,2312.1,1
3216,400,0.0015,0.0015,0.05,-0.00013174,-0.00013174,2718,2718,0.003,0.003,0.1,0.12022,0.12022,5526.9,5526.9,0.0015,0.0015,0.05,1.1231e-06,1.1231e-06,3453.4,3453.4,0,0,0,-0.19564,-0.19564,1.7251,1.7251,0.0005,0.0005,0.025,-0.0058182,-0.0058182,169.18,169.18,0.0025,0.0025,0.075,0.0056941,0.0056941,4887.7,4887.7,0.0011182,0.0011182,0.029016,0.017858,0.017858,2193.8,2193.8,1
3216,450,0.0015,0.0015,0.05,-0.00010795,-0.00010795,2658.2,2658.2,0.003,0.003,0.1,0.087144,0.087144,5238.8,5238.8,0.0015,0.0015,0.05,-3.9657e-06,-3.9657e-06,3496.9,3496.9,0,0,0,-0.17298,-0.17298,3.2909,3.2909,0.0005,0.0005,0.025,-0.0065424,-0.0065424,225.46,225.46,0.0025,0.0025,0.075,0.0067472,0.0067472,4747.1,4747.1,0.0011182,0.0011182,0.029016,0.016823,0.016823,2091.3,2091.3,1
3216,500,0.0015,0.0015,0.05,-0.00012902,-0.00012902,2603.2,2603.2,0.003,0.003,0.1,0.13997,0.13997,5050.7,5050.7,0.0015,0.0015,0.05,1.266e-07,1.266e-07,3507.1,3507.1,0,0,0,-0.24311,-0.24311,5.7696,5.7696,0.0005,0.0005,0.025,-0.0056289,-0.0056289,267.42,267.42,0.0025,0.0025,0.075,0.005845,0.005845,4583.2,4583.2,0.0011182,0.0011182,0.029016,0.021964,0.021964,2000.7,2000.7,1
3216,550,0.0015,0.0015,0.05,0.00017013,0.00017013,2552.5,2552.5,0.003,0.003,0.1,0.19759,0.19759,5066.3,5066.3,0.0015,0.0015,0.05,-2.9191e-07,-2.9191e-07,3497.5,3497.5,0,0,0,-0.17866,-0.17866,9.2739,9.2739,0.0005,0.0005,0.025,-0.0062274,-0.0062274,334.48,334.48,0.0025,0.0025,0.075,0.0059633,0.0059633,4435.6,4435.6,0.0011182,0.0011182,0.029016,0.019603,0.019603,1919.5,1919.5,1
3216,600,0.0015,0.0015,0.05,0.00014667,0.00014667,2505.9,2505.9,0.003,0.003,0.1,0.17881,0.17881,5056.5,5056.5,0.0015,0.0015,0.05,-7.1282e-07,-7.1282e-07,3473.7,3473.7,0,0,0,-0.16037,-0.16037,13.987,13.987,0.0005,0.0005,0.025,-0.0059861,-0.0059861,368.01,368.01,0.0025,0.0025,0.075,0.0056092,0.0056092,4302.1,4302.1,0.0011182,0.0011182,0.029016,0.017779,0.017779,1845.9,1845.9,1
3216,650,0.0015,0.0015,0.05,3.5519e-05,3.5519e-05,2462.9,2462.9,0.003,0.003,0.1,0.17737,0.17737,5030,5030,0.0015,0.0015,0.05,1.8073e-06,1.8073e-06,3441.6,3441.6,0,0,0,-0.35473,-0.35473,20.11,20.11,0.0005,0.0005,0.025,-0.0063193,-0.0063193,433.26,433.26,0.0025,0.0025,0.075,0.0066631,0.0066631,4180.7,4180.7,0.0011182,0.0011182,0.029016,0.025185,0.025185,1778.7,1778.7,1
