%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,0.00012236,0.00012236,5099,5680.1,0.003,0.003,0.02,0.072958,0.072958,50325,50325,0.0015,0.0015,0.01,4.7525e-07,4.754e-07,36.704,384.79,0,0,0,-0.078226,-0.078226,-3015,0.067505,0.0005,0.0005,0.005,-0.001884,-0.001884,-79.391,79.39,0.0025,0.0025,0.015,0.0019284,0.0019284,1776.1,3015,0.0011197,0.0011197,0.0060643,0.012852,0.012852,12606,12354,1
336,20,0.0015,0.0015,0.01,-0.00018187,-0.00018187,5332.4,5917.7,0.003,0.003,0.02,0.074073,0.074073,40601,40601,0.0015,0.0015,0.01,3.5417e-07,3.6033e-07,73.295,711.07,0,0,0,-0.089977,-0.089977,-2894.7,5.7572,0.0005,0.0005,0.005,-0.0040091,-0.0040091,-96.434,96.434,0.0025,0.0025,0.015,0.0038578,0.0038578,3095.2,3095.2,0.0011197,0.0011197,0.0060643,0.016701,0.016701,11411,11118,1
336,30,0.0015,0.0015,0.01,-0.00021227,-0.00021226,5531.5,6120.8,0.003,0.003,0.02,0.053859,0.053859,34171,34171,0.0015,0.0015,0.01,-3.0274e-05,-3.0268e-05,130.82,888.34,0,0,0,-0.068434,-0.068434,-2768.1,14.545,0.0005,0.0005,0.005,-0.0030437,-0.0030437,-114.3,130.82,0.0025,0.0025,0.015,0.0029954,0.0029954,4886.4,4886.4,0.0011197,0.0011197,0.0060643,0.013018,0.013018,10601,10271,1
336,40,0.0015,0.0015,0.01,-7.6953e-05,-7.6951e-05,5679.3,6272,0.003,0.003,0.02,0.075365,0.075365,29870,29870,0.0015,0.0015,0.01,5.7582e-06,5.7607e-06,215.38,943.11,0,0,0,-0.086319,-0.086319,-2641,11.096,0.0005,0.0005,0.005,-0.0050499,-0.0050499,-132.49,215.38,0.0025,0.0025,0.015,0.0056422,0.0056423,6974.1,6974.1,0.0011197,0.0011197,0.0060643,0.022417,0.022417,9978.4,9615.9,1
336,50,0.0015,0.0015,0.01,-0.00011007,-0.00011007,5788.7,6383.7,0.003,0.003,0.02,0.055738,0.055738,26839,26839,0.0015,0.0015,0.01,1.576e-05,1.576e-05,334.53,1382.7,0,0,0,-0.059686,-0.059686,-2518.4,3.5082,0.0005,0.0005,0.005,-0.0050561,-0.0050561,-150.42,296.82,0.0025,0.0025,0.015,0.0045328,0.0045328,9058.7,9058.7,0.0011197,0.0011197,0.0060643,0.016379,0.016379,9463.2,9071.2,1
336,60,0.0015,0.0015,0.01,-0.00010454,-0.00010453,5871.7,6468.6,0.003,0.003,0.02,0.042704,0.042704,24572,24572,0.0015,0.0015,0.01,-8.3603e-06,-8.3594e-06,496.77,1661.5,0,0,0,-0.046707,-0.046707,-2403,9.6546,0.0005,0.0005,0.005,-0.0052282,-0.0052282,-167.44,328.61,0.0025,0.0025,0.015,0.0053297,0.0053297,10846,10846,0.0011197,0.0011197,0.0060643,0.012634,0.012634,9020.9,8601.7,1
336,70,0.0015,0.0015,0.01,-0.00013059,-0.00013059,5937,6534.8,0.003,0.003,0.02,0.13356,0.13356,22796,22796,0.0015,0.0015,0.01,-4.5369e-05,-4.537e-05,711.14,1652.4,0,0,0,-0.1467,-0.1467,-2296.4,30.051,0.0005,0.0005,0.005,-0.010939,-0.010939,-182.92,359.08,0.0025,0.0025,0.015,0.012091,0.012091,12182,12182,0.0011197,0.0011197,0.0060643,0.038176,0.038176,8633.7,8189.1,1
336,80,0.0015,0.0015,0.01,-0.00015612,-0.00015612,5989.8,6587.2,0.003,0.003,0.02,0.12631,0.12631,21357,21357,0.0015,0.0015,0.01,-3.2889e-05,-3.2858e-05,986.04,1911.9,0,0,0,-0.13335,-0.13335,-2198.7,59.935,0.0005,0.0005,0.005,-0.0099387,-0.0099387,-195.97,488.26,0.0025,0.0025,0.015,0.011293,0.011293,13058,13058,0.0011197,0.0011197,0.0060643,0.0347,0.0347,8289.4,7821.6,1
336,90,0.0015,0.0015,0.01,-0.00016653,-0.00016653,6033.6,6628.8,0.003,0.003,0.02,0.11279,0.11279,20160,20160,0.0015,0.0015,0.01,-1.404e-05,-1.3997e-05,1328.4,2109.5,0,0,0,-0.12012,-0.12012,-2109.5,50.677,0.0005,0.0005,0.005,-0.0091845,-0.0091846,-205.78,671.58,0.0025,0.0025,0.015,0.010729,0.010729,13550,13550,0.0011197,0.0011197,0.0060643,0.030877,0.030877,7979.6,7490.9,1
336,100,0.0015,0.0015,0.01,-1.8257e-05,-1.8272e-05,6070.6,6661.7,0.003,0.003,0.02,0.10003,0.10003,19145,19145,0.0015,0.0015,0.01,-1.1049e-05,-1.0944e-05,1742,2028,0,0,0,-0.12531,-0.12531,-2028,32.109,0.0005,0.0005,0.005,-0.01635,-0.01635,-211.49,746,0.0025,0.0025,0.015,0.016646,0.016646,13762,13762,0.0011197,0.0011197,0.0060643,0.032707,0.032707,7697.8,7190.9,1
336,110,0.0015,0.0015,0.01,6.222e-06,6.1888e-06,6102.4,6686.9,0.003,0.003,0.02,0.089724,0.089724,18268,18268,0.0015,0.0015,0.01,1.6807e-05,1.717e-05,2224.1,2224.1,0,0,0,-0.10906,-0.10906,-1953.4,4.034,0.0005,0.0005,0.005,-0.01518,-0.015181,-211.74,770.99,0.0025,0.0025,0.015,0.013968,0.013968,13786,13786,0.0011197,0.0011197,0.0060643,0.029123,0.029123,7439.2,6917,1
336,120,0.0015,0.0015,0.01,-7.6585e-06,-7.7102e-06,6130.1,6708.5,0.003,0.003,0.02,0.074403,0.074403,17502,17502,0.0015,0.0015,0.01,-8.793e-05,-8.7924e-05,2765.6,2765.6,0,0,0,-0.095195,-0.095195,-1884.7,35.415,0.0005,0.0005,0.005,-0.013412,-0.013412,-205.37,790.71,0.0025,0.0025,0.015,0.012713,0.012713,13694,13694,0.0011197,0.0011197,0.0060643,0.025259,0.02526,7199.9,6662.7,1
336,130,0.0015,0.0015,0.01,-1.8615e-05,-1.8691e-05,6154.5,6725.1,0.003,0.003,0.02,0.067962,0.067962,16826,16826,0.0015,0.0015,0.01,4.1173e-05,4.0631e-05,3349.5,3349.5,0,0,0,-0.083627,-0.083627,-1821,88.494,0.0005,0.0005,0.005,-0.010996,-0.010997,-190.95,989.57,0.0025,0.0025,0.015,0.010635,0.010636,13533,13533,0.0011197,0.0011197,0.0060643,0.021889,0.021889,6976.8,6426.9,1
336,140,0.0015,0.0015,0.01,-2.6246e-05,-2.6345e-05,6176.2,6736.6,0.003,0.003,0.02,0.056265,0.056265,16221,16221,0.0015,0.0015,0.01,-2.4387e-05,-2.4387e-05,3952.9,3952.9,0,0,0,-0.067193,-0.067193,-1761.5,157.52,0.0005,0.0005,0.005,-0.010071,-0.010075,-166.93,1170.8,0.0025,0.0025,0.015,0.010078,0.010075,13335,13335,0.0011197,0.0011197,0.0060643,0.019042,0.019042,6767.5,6208.1,1
336,150,0.0015,0.0015,0.01,-3.134e-05,-3.1454e-05,6195.5,6743.1,0.003,0.003,0.02,0.050785,0.050785,15678,15678,0.0015,0.0015,0.01,3.5768e-05,3.5768e-05,4550.8,4550.8,0,0,0,-0.060485,-0.060485,-1705.6,131.55,0.0005,0.0005,0.005,-0.00886,-0.0088599,-131.56,1162.7,0.0025,0.0025,0.015,0.0098642,0.0098655,13118,13118,0.0011197,0.0011197,0.0060643,0.016694,0.016694,6569.9,6004.8,1
