%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
176,500,0.0015,0.0015,0.01,7.0944,22.209,1536.2,2189,0.003,0.003,0.02,1426.7,3546.1,7111.3,7297.2,0.0015,0.0015,0.01,-0.34148,-0.54247,533.53,1277.4,0,0,0,-1677.3,-3057,-1505.2,52.506,0.0005,0.0005,0.004,-10.579,-12.023,-644.11,565.6,0.0025,0.0025,0.016,6.1584,10.393,3803.4,3803.5,0.0011212,0.0011212,0.0063426,236.63,572.66,2577.7,2140.9,1
176,1000,0.0015,0.0015,0.01,7.5563,22.195,2420.6,2782.4,0.003,0.003,0.02,1423.4,3572.8,7787.8,7788.1,0.0015,0.0015,0.01,-1.0402,0.099032,2158.9,2158.9,0,0,0,-1679.6,-3076.2,-907.22,192.5,0.0005,0.0005,0.004,-16.415,-13.596,-298.26,692.84,0.0025,0.0025,0.016,11.309,16.809,4940.6,4940.8,0.0011212,0.0011212,0.0063426,233.94,572.99,2609.6,2302.2,1
176,1500,0.0015,0.0015,0.01,8.7465,22.341,3238.8,3268.4,0.003,0.003,0.02,1423,3579.6,7951.6,7951.9,0.0015,0.0015,0.01,-1.4372,0.77866,3289.7,3289.8,0,0,0,-1680.2,-3081.4,123.83,126.29,0.0005,0.0005,0.004,-15.378,-13.736,1012.2,1012.3,0.0025,0.0025,0.016,12.771,20.031,5209.9,5210.6,0.0011212,0.0011212,0.0063426,232.28,571.7,2178.8,2221.4,1
176,2000,0.0015,0.0015,0.01,9.9696,22.123,4054.7,4089.5,0.003,0.003,0.02,1422.8,3584.8,8073.7,8074.1,0.0015,0.0015,0.01,0.039546,0.41092,3944,3944.3,0,0,0,-1680.7,-3085.5,1663.2,1687.6,0.0005,0.0005,0.004,-21.829,-17.704,2624.2,2624.2,0.0025,0.0025,0.016,15.177,27.089,5400.4,5400.8,0.0011212,0.0011212,0.0063426,243.52,586.33,1583.1,1620.3,1
176,2500,0.0015,0.0015,0.01,10.995,21.86,4754.6,4793.9,0.003,0.003,0.02,1422.7,3591.2,8218.9,8219.3,0.0015,0.0015,0.01,-1.0235,-0.092996,4598.6,4598.9,0,0,0,-1681.2,-3090.5,3037.8,3081.7,0.0005,0.0005,0.004,-24.686,-20.599,3760.6,3773.2,0.0025,0.0025,0.016,20.822,32.477,5618.3,5618.5,0.0011212,0.0011212,0.0063426,266.76,617.43,1121,1154.4,1
176,3000,0.0015,0.0015,0.01,11.687,21.697,5245.5,5287.8,0.003,0.003,0.02,1422.6,3596.7,8407.8,8407.8,0.0015,0.0015,0.01,-0.65028,-0.28054,5104.1,5104.3,0,0,0,-1681.7,-3094.9,3925.7,3926,0.0005,0.0005,0.004,-26.411,-22.218,4576.2,4592.9,0.0025,0.0025,0.016,22.918,33.723,5852.9,5853,0.0011212,0.0011212,0.0063426,287.64,646.32,846.56,877.45,1
176,3500,0.0015,0.0015,0.01,12.111,21.609,5545.5,5589.6,0.003,0.003,0.02,1422.6,3600.3,8554.2,8554.3,0.0015,0.0015,0.01,-0.3295,-0.033212,5441,5458.1,0,0,0,-1682,-3097.8,4411,4411.4,0.0005,0.0005,0.004,-28.295,-23.064,5005.3,5013.5,0.0025,0.0025,0.016,24.271,36.029,6056.7,6057,0.0011212,0.0011212,0.0063426,301.71,666.23,706.71,735.74,1
176,4000,0.0015,0.0015,0.01,12.342,21.554,5715.4,5760.5,0.003,0.003,0.02,1422.5,3602.3,8639.3,8639.4,0.0015,0.0015,0.01,-0.095278,-0.13596,5651.3,5672.1,0,0,0,-1682.1,-3099.4,4683.2,4683.6,0.0005,0.0005,0.004,-29.543,-23.281,5248.2,5265.4,0.0025,0.0025,0.016,24.54,38.226,6176.2,6176.6,0.0011212,0.0011212,0.0063426,310.05,678.18,641.24,668.9,1
176,4500,0.0015,0.0015,0.01,12.471,21.528,5807.6,5853.3,0.003,0.003,0.02,1422.5,3603.5,8686.2,8686.3,0.0015,0.0015,0.01,0.14957,-0.2299,5745.5,5765.7,0,0,0,-1682.2,-3100.4,4830.4,4830.8,0.0005,0.0005,0.004,-30.179,-23.419,5391.8,5405,0.0025,0.0025,0.016,24.671,38.593,6205,6216.6,0.0011212,0.0011212,0.0063426,314.68,684.87,611.08,637.85,1
176,5000,0.0015,0.0015,0.01,12.539,21.514,5856.7,5902.6,0.003,0.003,0.02,1422.5,3604.3,8711.2,8711.3,0.0015,0.0015,0.01,0.21823,-0.34458,5797.7,5809.8,0,0,0,-1682.3,-3101,4908.5,4908.9,0.0005,0.0005,0.004,-30.508,-23.683,5461.1,5473.4,0.0025,0.0025,0.016,24.893,38.745,6205,6255,0.0011212,0.0011212,0.0063426,317.18,688.49,596.82,623.06,1
