%"Time","avg(Temp)"
500,428.18
1000,536.67
1500,634.15
2000,708.82
2500,756.57
3000,784.34
3500,799.72
4000,808
4500,812.38
5000,814.68
5500,815.87
6000,816.48
6500,816.79
7000,816.95
7500,817.03
8000,817.07
8500,817.09
9000,817.09
9500,817.09
10000,817.09
