%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
176,500,0.0015,0.0015,0.01,0.21312,5.0656,1545.1,2219.3,0.003,0.003,0.02,1018.6,2406.3,6515.9,7118.5,0.0015,0.0015,0.01,0.03354,1.7048,587.12,1352.7,0,0,0,-2007,-3473.6,-1575.5,62.658,0.0005,0.0005,0.004,-10.715,-10.23,-684.07,625.47,0.0025,0.0025,0.016,7.1129,12.576,3924.9,3925,0.0011212,0.0011212,0.0063426,210.91,404.07,2587.9,2086.4,1
176,1000,0.0015,0.0015,0.01,0.75346,5.2573,2466.9,2812.5,0.003,0.003,0.02,1021.2,2428.4,7134.1,7134.4,0.0015,0.0015,0.01,-0.42823,1.5791,2277.2,2277.3,0,0,0,-2011.2,-3494.1,-920.84,229.02,0.0005,0.0005,0.004,-16.014,-13.183,-271.07,694.09,0.0025,0.0025,0.016,13.982,20.336,5095.3,5095.5,0.0011212,0.0011212,0.0063426,206.04,396.53,2597.5,2260.9,1
176,1500,0.0015,0.0015,0.01,2.0432,5.4556,3330,3346.4,0.003,0.003,0.02,1021.9,2434.1,7282.4,7282.7,0.0015,0.0015,0.01,-0.90823,2.7481,3413.3,3413.3,0,0,0,-2012.3,-3499.6,227.27,233.91,0.0005,0.0005,0.004,-17.128,-14.4,1157.7,1157.8,0.0025,0.0025,0.016,14.676,22.865,5400.4,5401.3,0.0011212,0.0011212,0.0063426,203.73,392.27,2117.9,2138,1
176,2000,0.0015,0.0015,0.01,3.3975,5.2672,4184.9,4208.6,0.003,0.003,0.02,1022.4,2438.9,7403.4,7403.7,0.0015,0.0015,0.01,0.79601,2.4666,4175.9,4176.3,0,0,0,-2013.2,-3504.4,1841.5,1887.3,0.0005,0.0005,0.004,-20.592,-17.538,2798.3,2798.4,0.0025,0.0025,0.016,16.157,28.34,5595.8,5595.9,0.0011212,0.0011212,0.0063426,223.22,427.48,1491.8,1502.5,1
176,2500,0.0015,0.0015,0.01,4.5038,5.0622,4900.4,4930.4,0.003,0.003,0.02,1023,2444.7,7542.9,7543.2,0.0015,0.0015,0.01,0.014252,1.9438,4778.3,4778.5,0,0,0,-2014.4,-3510.4,3219.6,3282.2,0.0005,0.0005,0.004,-25.049,-20.101,3995,4057.4,0.0025,0.0025,0.016,20.28,34.834,5813,5813.3,0.0011212,0.0011212,0.0063426,257.76,490.98,1022.3,1027.2,1
176,3000,0.0015,0.0015,0.01,5.2389,4.9549,5389.4,5423.6,0.003,0.003,0.02,1023.4,2869.1,7655.2,7655.5,0.0015,0.0015,0.01,0.10516,1.6494,5347.4,5347.5,0,0,0,-2015.2,-3515.2,4079.4,4079.7,0.0005,0.0005,0.004,-28.003,-23.264,4750.9,4785.9,0.0025,0.0025,0.016,22.379,35.592,6065.3,6067.5,0.0011212,0.0011212,0.0063426,286.25,543.67,751.83,755.7,1
176,3500,0.0015,0.0015,0.01,5.67,4.8965,5681.9,5718.5,0.003,0.003,0.02,1023.7,3230.5,7727,7727.4,0.0015,0.0015,0.01,0.87212,1.8042,5679.8,5702,0,0,0,-2015.7,-3518.3,4546.7,4547.1,0.0005,0.0005,0.004,-29.849,-23.769,5190.4,5204.1,0.0025,0.0025,0.016,24.998,38.178,6205,6211.6,0.0011212,0.0011212,0.0063426,304.48,577.49,620.49,625.91,1
176,4000,0.0015,0.0015,0.01,5.9064,4.8648,5844.5,5882.4,0.003,0.003,0.02,1023.8,3429.5,7767.9,7768.3,0.0015,0.0015,0.01,1.0004,1.3219,5830,5843.6,0,0,0,-2016,-3519.9,4804.4,4804.8,0.0005,0.0005,0.004,-30.116,-23.854,5428.1,5446.8,0.0025,0.0025,0.016,26.186,40.23,6205,6239.8,0.0011212,0.0011212,0.0063426,314.93,596.9,562.83,570.23,1
176,4500,0.0015,0.0015,0.01,6.0344,4.8492,5931.4,5970,0.003,0.003,0.02,1023.9,3535.5,7800.4,7800.4,0.0015,0.0015,0.01,0.94071,1.2294,5888.7,5927.4,0,0,0,-2016.2,-3568,4941.7,4942.1,0.0005,0.0005,0.004,-30.564,-23.916,5543.9,5571.8,0.0025,0.0025,0.016,26.586,40.99,6205,6309.4,0.0011212,0.0011212,0.0063426,320.6,607.44,537.96,546.78,1
176,5000,0.0015,0.0015,0.01,6.1028,4.8427,5976.9,6015.9,0.003,0.003,0.02,1035.2,3591,7822.2,7822.2,0.0015,0.0015,0.01,0.85632,1.2704,5940.5,5979.4,0,0,0,-2016.3,-3623.9,5013.5,5013.9,0.0005,0.0005,0.004,-30.843,-23.943,5611.4,5641.3,0.0025,0.0025,0.016,26.809,41.345,6235.2,6351.8,0.0011212,0.0011212,0.0063426,323.6,613.01,526.84,536.51,1
