%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,1.3412,4.281,6567.2,6647,0.003,0.003,0.02,2411.8,3294,25745,25799,0.0015,0.0015,0.01,1.7827,1.1519,3696.8,3697.3,0,0,0,-1707.6,-5979,-524.4,7.9251,0.0005,0.0005,0.005,-30.357,-24.766,959.21,959.62,0.0025,0.0025,0.015,34.01,33.555,10727,10732,0.0011197,0.0011197,0.0060643,273.37,507.9,7202.1,7151.6,1
336,20,0.0015,0.0015,0.01,1.3519,4.2938,6568.3,6646.7,0.003,0.003,0.02,2407.7,3289.6,25702,25757,0.0015,0.0015,0.01,1.8299,1.0815,3704.9,3705.4,0,0,0,-1705.1,-5970.7,-517.04,13.612,0.0005,0.0005,0.005,-29.653,-24.824,965.38,965.79,0.0025,0.0025,0.015,34.075,33.387,10730,10735,0.0011197,0.0011197,0.0060643,272.98,507.22,7191.1,7141.8,1
336,30,0.0015,0.0015,0.01,1.3628,4.3089,6569.7,6646.6,0.003,0.003,0.02,2402.9,3284.7,25653,25708,0.0015,0.0015,0.01,1.8444,1.0066,3714.1,3714.6,0,0,0,-1702.2,-5961.2,-509.25,19.983,0.0005,0.0005,0.005,-28.955,-24.879,972.09,972.5,0.0025,0.0025,0.015,34.124,33.195,10735,10740,0.0011197,0.0011197,0.0060643,272.53,506.46,7178.8,7130.7,1
336,40,0.0015,0.0015,0.01,1.3769,4.3296,6571.4,6646.7,0.003,0.003,0.02,2397.2,3279.1,25595,25650,0.0015,0.0015,0.01,1.8902,0.9262,3724.8,3725.3,0,0,0,-1698.8,-5950.2,-501.05,25.416,0.0005,0.0005,0.005,-28.652,-24.947,979.37,979.78,0.0025,0.0025,0.015,34.191,32.988,10742,10747,0.0011197,0.0011197,0.0060643,272.01,505.59,7165,7118.2,1
336,50,0.0015,0.0015,0.01,1.3929,4.3549,6573.4,6647,0.003,0.003,0.02,2390.6,3272.7,25528,25583,0.0015,0.0015,0.01,1.964,0.83086,3736.7,3737.2,0,0,0,-1695.1,-5937.7,-492.35,26.172,0.0005,0.0005,0.005,-28.329,-25.019,987.32,987.73,0.0025,0.0025,0.015,34.238,32.963,10750,10755,0.0011197,0.0011197,0.0060643,271.42,504.61,7149.7,7104.2,1
336,60,0.0015,0.0015,0.01,1.4129,4.3855,6575.6,6647.6,0.003,0.003,0.02,2383,3265.6,25452,25507,0.0015,0.0015,0.01,1.8917,0.83046,3750.2,3750.7,0,0,0,-1690.7,-5923.6,-483.17,23.4,0.0005,0.0005,0.005,-28.491,-25.11,995.96,996.37,0.0025,0.0025,0.015,34.333,33.816,10761,10766,0.0011197,0.0011197,0.0060643,270.73,503.51,7132.8,7088.6,1
336,70,0.0015,0.0015,0.01,1.4353,4.4216,6578.3,6648.4,0.003,0.003,0.02,2374.3,3257.7,25366,25421,0.0015,0.0015,0.01,1.8653,0.88937,3765.3,3765.8,0,0,0,-1685.8,-5907.9,-473.52,24.076,0.0005,0.0005,0.005,-28.688,-25.207,1005.3,1005.7,0.0025,0.0025,0.015,34.427,33.898,10774,10779,0.0011197,0.0011197,0.0060643,269.97,502.28,7114.1,7071.4,1
336,80,0.0015,0.0015,0.01,1.4609,4.4632,6581.2,6649.6,0.003,0.003,0.02,2364.5,3248.9,25270,25325,0.0015,0.0015,0.01,1.7758,0.99757,3782,3782.5,0,0,0,-1680.4,-5890.3,-463.35,29.469,0.0005,0.0005,0.005,-28.901,-25.315,1015.4,1015.8,0.0025,0.0025,0.015,34.518,33.992,10789,10794,0.0011197,0.0011197,0.0060643,269.12,500.93,7093.6,7052.4,1
336,90,0.0015,0.0015,0.01,1.4886,4.5101,6584.5,6650.9,0.003,0.003,0.02,2353.6,3239.3,25162,25217,0.0015,0.0015,0.01,1.6684,1.1084,3800.5,3801,0,0,0,-1674.4,-5871,-452.6,38.248,0.0005,0.0005,0.005,-29.138,-25.437,1026.2,1026.7,0.0025,0.0025,0.015,34.604,34.105,10806,10811,0.0011197,0.0011197,0.0060643,268.18,499.44,7071.3,7031.6,1
336,100,0.0015,0.0015,0.01,1.5196,4.5621,6588.2,6652.6,0.003,0.003,0.02,2341.5,3228.8,25043,25098,0.0015,0.0015,0.01,1.5647,1.2341,3820.7,3821.2,0,0,0,-1667.9,-5849.9,-441.34,49.154,0.0005,0.0005,0.005,-29.241,-25.66,1037.9,1038.3,0.0025,0.0025,0.015,34.29,33.664,10826,10831,0.0011197,0.0011197,0.0060643,267.14,497.83,7047.1,7009,1
