%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
176,500,0.0015,0.0015,0.01,6.3752,16.658,1524.3,2122.7,0.003,0.003,0.02,1301,2827.3,6746.1,6906,0.0015,0.0015,0.01,-0.2688,0.83344,486.05,1205,0,0,0,-1351.8,-2638.6,-1412.1,48.318,0.0005,0.0005,0.004,-8.4286,-10.063,-588.97,512.18,0.0025,0.0025,0.016,5.2157,9.2835,3789.5,3789.6,0.0011212,0.0011212,0.0063426,201.61,469.47,2532.8,2116.9,1
176,1000,0.0015,0.0015,0.01,6.9288,16.66,2391.7,2736.7,0.003,0.003,0.02,1299.7,2850.2,7399.7,7400,0.0015,0.0015,0.01,-0.75075,0.79092,2103.6,2103.6,0,0,0,-1354.2,-2658.7,-874.11,168.09,0.0005,0.0005,0.004,-13.535,-12.161,-305.02,672.08,0.0025,0.0025,0.016,11.222,16.213,4932.1,4932.3,0.0011212,0.0011212,0.0063426,199.87,471.01,2585.1,2272.7,1
176,1500,0.0015,0.0015,0.01,8.1281,16.845,3182.3,3202.8,0.003,0.003,0.02,1299.7,2856.1,7558.7,7559,0.0015,0.0015,0.01,-0.21241,0.65155,3251.7,3251.7,0,0,0,-1354.9,-2664.1,49.912,50.703,0.0005,0.0005,0.004,-12.769,-13.724,912.32,912.39,0.0025,0.0025,0.016,12.666,17.732,5206.6,5207,0.0011212,0.0011212,0.0063426,198.57,470.33,2189.9,2219.2,1
176,2000,0.0015,0.0015,0.01,9.3148,16.676,3973.2,3996.9,0.003,0.003,0.02,1299.8,2860.2,7666.1,7666.4,0.0015,0.0015,0.01,-0.36448,0.32061,3882.5,3882.5,0,0,0,-1355.3,-2667.9,1551.1,1562.7,0.0005,0.0005,0.004,-20.816,-19.377,2468.7,2468.8,0.0025,0.0025,0.016,15.453,24.704,5389.6,5389.9,0.0011212,0.0011212,0.0063426,207.01,480.18,1601.7,1627.5,1
176,2500,0.0015,0.0015,0.01,10.335,16.439,4664.6,4691.3,0.003,0.003,0.02,1300.1,2865.4,7797,7797.4,0.0015,0.0015,0.01,-0.15879,-0.18712,4552.3,4552.6,0,0,0,-1355.9,-2672.8,2948.1,2969.7,0.0005,0.0005,0.004,-22.771,-20.152,3638.5,3638.6,0.0025,0.0025,0.016,19.59,28.933,5616.6,5616.7,0.0011212,0.0011212,0.0063426,226.19,503.11,1126.2,1149.5,1
176,3000,0.0015,0.0015,0.01,11.043,16.296,5158.2,5187,0.003,0.003,0.02,1300.5,2870.1,7924.1,7924.1,0.0015,0.0015,0.01,-0.14291,-0.17464,5022.2,5022.5,0,0,0,-1356.3,-2677.2,3866.4,3866.7,0.0005,0.0005,0.004,-23.4,-21.247,4482.2,4483.8,0.0025,0.0025,0.016,22.476,34.455,5771.5,5771.7,0.0011212,0.0011212,0.0063426,243.97,525.18,833.52,855.06,1
176,3500,0.0015,0.0015,0.01,11.477,16.214,5463.8,5493.8,0.003,0.003,0.02,1300.6,2873.2,8067.1,8067.2,0.0015,0.0015,0.01,0.0094057,0.056838,5351,5361.6,0,0,0,-1356.6,-2680.2,4368.7,4369,0.0005,0.0005,0.004,-24.423,-22.695,4923.3,4929.2,0.0025,0.0025,0.016,23.33,35.935,5928.1,5928.3,0.0011212,0.0011212,0.0063426,256.15,540.67,677,697.2,1
176,4000,0.0015,0.0015,0.01,11.719,16.165,5638.4,5669.1,0.003,0.003,0.02,1300.7,2875,8151.4,8151.5,0.0015,0.0015,0.01,-0.053278,0.20349,5572.8,5589.4,0,0,0,-1356.8,-2681.8,4652.7,4653,0.0005,0.0005,0.004,-24.974,-23.897,5170.2,5188.8,0.0025,0.0025,0.016,23.757,36.268,6065.2,6065.4,0.0011212,0.0011212,0.0063426,263.44,550.09,600.03,619.22,1
176,4500,0.0015,0.0015,0.01,11.854,16.142,5734,5765.1,0.003,0.003,0.02,1300.8,2876,8198.3,8198.4,0.0015,0.0015,0.01,-0.21032,0.2825,5687.4,5691.3,0,0,0,-1356.9,-2682.8,4807.5,4807.8,0.0005,0.0005,0.004,-25.481,-24.526,5316.9,5330.7,0.0025,0.0025,0.016,23.991,36.14,6133.3,6133.6,0.0011212,0.0011212,0.0063426,267.54,555.41,563.16,581.65,1
176,5000,0.0015,0.0015,0.01,11.927,16.129,5785.2,5816.5,0.003,0.003,0.02,1300.8,2876.7,8223.5,8223.5,0.0015,0.0015,0.01,-0.31856,0.35255,5716.7,5732.5,0,0,0,-1357,-2683.5,4890.1,4890.4,0.0005,0.0005,0.004,-25.803,-24.871,5385.8,5409.3,0.0025,0.0025,0.016,24.21,36.164,6186.4,6188.3,0.0011212,0.0011212,0.0063426,269.76,558.32,545.24,563.31,1
