%"Time","avg(Temp)"
500,429.42
1000,539.44
1500,639.32
2000,717.17
2500,767.47
3000,796.93
3500,813.35
4000,822.25
4500,826.98
5000,829.48
5500,830.79
6000,831.46
6500,831.8
7000,831.98
7500,832.07
8000,832.12
8500,832.13
9000,832.13
9500,832.13
10000,832.13
