"N","Time","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
180,1200,-3.3188,-23.363,747.87,785.1,461.63,384.57,4138.3,4141.5,-5.143,-9.7796,551.84,562.5,-446.74,-726.57,-215.18,11.542,-46.977,-51.549,135.47,140.72,14.8,6.2927,1143.3,1157,112.67,111.09,779.04,758.36,1
180,1250,-3.5105,-23.617,747.65,776.92,455.07,379.2,4079.5,4082.7,-4.6477,-9.2995,553.4,565.44,-440.58,-716.28,-168.11,3.0273,-46.617,-51.452,158.9,164.9,15.353,4.9718,1127.4,1140.9,111.49,109.76,759.94,746.78,1
180,1300,-3.6258,-23.789,747.46,769.56,448.63,373.92,4021.7,4024.8,-4.5055,-9.4569,552.99,564.92,-434.51,-706.16,-114.45,3.2871,-46.24,-51.43,183.09,184.23,15.878,4.6286,1111.7,1125.3,110.31,108.44,740.98,734.75,1
180,1350,-3.682,-23.9,747.3,763.07,442.29,368.73,3964.9,3967.9,-2.8428,-9.1169,551.68,561.86,-428.54,-696.21,-55.28,0.79309,-45.854,-51.796,204.23,206.59,16.344,3.8565,1096.3,1109.8,109.15,107.16,722.23,722.25,1
180,1400,-3.6948,-23.967,747.16,759.05,436.06,363.63,3909,3912,-1.8178,-9.5768,546.96,558.31,-422.68,-686.42,-5.5878,1.0137,-45.464,-51.637,216.72,226.4,17.348,5.33,1081.2,1094.7,108.01,105.91,703.79,707.66,1
180,1450,-3.678,-24.005,747.04,758.74,429.94,358.63,3854.1,3857,-1.6107,-10.873,540.53,556,-416.94,-676.82,24.663,25.926,-45.075,-52.283,227.31,240.95,19.397,6.9329,1066.3,1079.9,106.9,104.69,685.72,689.55,1
180,1500,-3.6437,-24.024,746.93,758.61,423.93,353.73,3800.2,3803.1,-1.6187,-12.241,542.15,560.13,-411.32,-667.4,49.107,52.466,-45.27,-52.03,237.25,248.79,20.582,8.0293,1051.8,1065.4,105.84,103.52,668.11,671.72,1
180,1550,-3.6017,-24.033,746.83,758.48,418.05,348.95,3747.4,3750.2,-1.9388,-13.181,540.28,556.44,-405.85,-658.17,70.664,70.728,-45.599,-51.788,246.68,254.09,21.898,8.2029,1037.6,1051.2,104.82,102.39,651.02,654.41,1
180,1600,-3.5596,-24.039,746.74,758.37,412.3,344.3,3695.7,3698.5,-1.9521,-14.048,542.25,554.33,-400.52,-649.16,88.514,88.597,-45.995,-51.563,258.47,271.78,22.621,8.233,1023.8,1037.5,103.86,101.31,634.5,637.68,1
180,1650,-3.5228,-24.045,746.66,758.26,406.69,339.78,3645.3,3648.1,-1.8896,-14.881,541.12,551.18,-395.36,-640.38,105.84,105.94,-47.038,-51.36,275.15,286.34,24.997,9.2372,1010.4,1024.1,102.96,100.29,618.6,621.57,1
180,1700,-3.4948,-24.053,746.57,758.16,401.23,335.4,3596.2,3598.9,-1.8316,-15.633,537.31,545.85,-390.38,-631.84,122.52,122.64,-47.981,-51.633,287.58,293.13,27,10.704,997.35,1011.3,102.11,99.312,603.34,606.11,1
180,1750,-3.4774,-24.066,746.49,758.07,395.93,331.17,3548.5,3551.2,-1.7785,-16.635,535.52,541.75,-385.58,-623.56,138.48,138.61,-48.367,-52.412,312.19,318,29.437,11.667,984.78,998.88,101.33,98.394,588.77,591.34,1
180,1800,-3.4712,-24.084,746.42,757.98,390.8,327.11,3502.3,3505,-1.776,-17.679,536.65,546.51,-380.98,-615.55,153.67,153.82,-48.182,-52.536,320.55,327.34,29.939,12.547,972.78,986.99,100.6,97.53,574.88,577.26,1
180,1850,-3.4758,-24.107,746.34,757.89,385.86,323.22,3457.7,3460.4,-1.8036,-17.841,546.96,553.75,-376.58,-607.84,168.06,168.23,-47.696,-52.914,338.61,341.48,31.164,12.864,962.57,975.62,99.935,96.722,561.7,563.89,1
180,1900,-3.4904,-24.133,746.27,757.81,381.1,319.5,3414.8,3417.4,-1.8319,-18.193,550.91,562.56,-372.39,-600.44,181.66,181.84,-47.745,-53.743,351.38,358.49,32.218,13.406,952.91,964.79,99.323,95.967,549.22,551.24,1
180,1950,-3.5136,-24.163,746.2,757.73,376.54,315.95,3373.7,3376.2,-1.8606,-19.436,563.53,567.31,-368.4,-593.35,194.46,194.66,-48.085,-54.234,370.49,375.91,33.182,14.06,943.78,954.51,98.764,95.265,537.45,539.29,1
180,2000,-3.5441,-24.196,746.13,757.66,372.18,312.59,3334.3,3336.9,-1.8894,-20.766,570.24,572.92,-364.63,-586.58,206.49,206.7,-49.2,-54.415,383.5,387.83,35.136,14.242,935.19,944.77,98.254,94.613,526.36,528.05,1
180,2050,-3.5803,-24.23,746.06,757.59,368.03,309.4,3296.8,3299.3,-1.918,-22.013,567.56,574.18,-366.83,-580.14,214.99,215,-50.828,-53.963,391.91,396.8,36.01,14.129,927.11,935.56,97.791,94.009,515.95,517.49,1
180,2100,-3.6209,-24.266,746,757.52,364.09,306.39,3261.1,3263.6,-1.9462,-22.84,565.12,575.37,-370,-574.03,222.14,222.16,-52.014,-53.693,395.67,413.65,37.886,13.994,919.55,927.37,97.371,93.452,506.21,507.6,1
180,2150,-3.6646,-24.303,745.94,757.46,360.36,303.56,3227.4,3229.8,-1.9738,-23.268,562.91,574.06,-373.07,-568.25,228.86,228.87,-52.604,-53.57,402.54,426.25,39.482,13.927,912.46,920.2,96.99,92.938,497.1,498.35,1
180,2200,-3.7104,-24.34,745.89,757.4,356.83,300.89,3195.4,3197.8,-2.0006,-23.093,566.34,575.83,-376.02,-562.79,235.15,235.17,-52.595,-53.461,410.24,427.78,40.6,14.282,905.85,913.5,96.645,92.464,488.61,489.73,1
180,2250,-3.7572,-24.376,745.83,757.35,353.5,298.38,3165.2,3167.7,-2.0264,-23.269,568.87,581.19,-378.86,-557.65,241.04,241.06,-52.54,-53.364,419.16,429.98,41.206,14.521,906.8,910.64,96.334,92.029,480.71,481.71,1
180,2300,-3.8044,-24.412,745.78,757.29,350.37,296.04,3136.9,3139.3,-2.0513,-23.546,569.75,580.76,-381.57,-552.81,246.54,246.56,-52.494,-53.7,430.5,438.68,41.771,14.667,902.11,911.66,96.053,91.629,473.37,474.25,1
180,2350,-3.8513,-24.447,745.73,757.25,347.43,293.84,3110.2,3112.6,-2.075,-23.802,573.46,583.24,-384.14,-548.28,251.67,251.7,-52.455,-54.191,439.9,451.35,42.176,14.803,896.67,905.64,95.799,91.262,466.55,467.33,1
180,2400,-3.8973,-24.481,745.69,757.2,344.68,291.79,3085.2,3087.6,-2.0976,-23.736,575.24,587.2,-386.58,-544.03,256.46,256.49,-52.422,-55.053,448.66,456.69,42.645,14.929,891.61,900.52,95.57,90.925,460.24,460.91,1
180,2450,-3.9421,-24.513,745.65,757.16,342.1,289.88,3061.8,3064.2,-2.119,-23.59,582.76,593.98,-388.88,-540.05,260.92,260.95,-52.747,-55.858,455.13,459.38,42.939,15.045,886.9,895.77,95.364,90.617,454.4,454.98,1
180,2500,-3.9853,-24.544,745.61,757.12,339.7,288.1,3040,3042.3,-2.1392,-23.454,594.32,600.89,-391.05,-536.34,265.06,265.1,-53.083,-56.608,456.09,464.65,42.718,15.153,882.53,891.35,95.177,90.334,449,449.49,1
180,2550,-4.0269,-24.573,745.57,757.08,337.45,286.44,3019.6,3021.9,-2.1583,-23.328,605.1,609.39,-393.09,-532.88,268.91,268.95,-53.3,-57.372,457.89,469.84,42.718,15.252,878.48,887.25,95.009,90.076,444.01,444.42,1
180,2600,-4.0665,-24.601,745.54,757.05,335.36,284.9,3000.6,3002.9,-2.1762,-23.293,607.09,614.91,-395.01,-529.66,272.49,272.53,-53.434,-57.654,460.99,471.41,43.001,15.344,874.72,883.46,94.858,89.839,439.41,439.75,1
180,2650,-4.1042,-24.628,745.5,757.02,333.41,283.46,2982.9,2985.1,-2.193,-23.423,609.28,619.59,-396.79,-526.66,275.81,275.85,-53.353,-57.915,464.19,474.17,43.263,15.429,871.24,879.94,94.721,89.622,435.17,435.43,1
180,2700,-4.1399,-24.652,745.48,756.99,331.6,282.14,2966.4,2968.7,-2.2087,-23.543,618.36,624.06,-398.47,-523.88,278.89,278.93,-53.276,-58.157,466.14,477.55,43.505,15.621,868.02,876.68,94.597,89.423,431.26,431.46,1
180,2750,-4.1736,-24.675,745.45,756.96,329.92,280.9,2951.1,2953.4,-2.2234,-23.654,622.69,627.65,-400.02,-521.29,281.74,281.79,-53.204,-58.618,465.67,478.42,43.729,15.819,868.85,875.51,94.485,89.241,427.65,427.8,1
180,2800,-4.2053,-24.697,745.42,756.94,328.36,279.76,2936.9,2939.1,-2.2371,-23.757,624.03,630.17,-401.48,-518.89,284.38,284.43,-53.139,-58.867,465.24,479.23,43.937,15.991,869.68,879.04,94.384,89.075,424.34,424.43,1
180,2850,-4.2351,-24.718,745.4,756.92,326.91,278.7,2923.7,2926,-2.2499,-23.853,623.35,632.68,-402.83,-516.67,286.83,286.87,-53.08,-58.924,465.14,480.07,44.128,16.073,872.2,887.98,94.293,88.923,421.29,421.32,1
180,2900,-4.263,-24.737,745.38,756.9,325.57,277.73,2911.5,2913.8,-2.2618,-23.941,622.73,634.51,-404.08,-514.6,289.09,289.14,-53.025,-58.977,466.66,478.96,44.305,16.15,869.77,890.93,94.21,88.783,418.48,418.47,1
180,2950,-4.2891,-24.754,745.36,756.88,324.33,276.82,2900.2,2902.4,-2.2728,-24.055,622.25,634.33,-405.25,-512.7,291.18,291.23,-52.975,-59.026,468.08,478.36,44.468,16.221,867.42,893.23,94.135,88.656,415.9,415.84,1
180,3000,-4.3135,-24.771,745.34,756.86,323.18,275.98,2889.8,2892,-2.2831,-24.145,623.71,634.47,-406.33,-510.93,293.11,293.16,-53.148,-59.072,469.38,479.33,44.619,16.286,865.25,891.64,94.068,88.539,413.52,413.43,1
180,3050,-4.3362,-24.786,745.32,756.84,322.12,275.21,2880.1,2882.3,-2.2926,-24.155,625.76,636.24,-407.33,-509.3,294.89,294.94,-53.316,-59.288,470.52,480.23,44.536,16.347,864.33,888.94,94.006,88.432,411.34,411.21,1
180,3100,-4.3573,-24.8,745.3,756.83,321.13,274.5,2871.1,2873.3,-2.3014,-24.165,627.67,637.88,-408.26,-507.79,296.54,296.59,-53.472,-59.53,470.15,481.07,44.411,16.403,863.93,886.44,93.95,88.334,409.33,409.17,1
180,3150,-4.377,-24.814,745.29,756.81,320.23,273.84,2862.9,2865.1,-2.3095,-24.173,628.91,638.47,-409.12,-506.39,298.06,298.11,-53.616,-59.754,470.71,483.35,44.297,16.455,863.57,884.13,93.899,88.244,407.49,407.29,1
180,3200,-4.3952,-24.826,745.27,756.8,319.39,273.23,2855.2,2857.4,-2.3171,-24.181,630.57,640.56,-409.92,-505.11,299.46,299.52,-53.749,-59.96,471.55,485.84,44.191,16.502,863.24,882,93.853,88.162,405.79,405.56,1
180,3250,-4.4122,-24.837,745.26,756.79,318.61,272.67,2848.2,2850.4,-2.3241,-24.189,631.48,641.35,-410.65,-503.92,300.76,300.81,-53.871,-60.15,472.44,487.2,44.093,16.546,862.93,880.04,93.811,88.086,404.24,403.98,1
180,3300,-4.4279,-24.848,745.25,756.78,317.9,272.15,2841.7,2843.8,-2.3305,-24.196,631.97,641.39,-411.33,-502.82,301.95,302.01,-53.826,-60.326,474,488.44,44.003,16.587,862.65,878.68,93.773,88.017,402.8,402.52,1
180,3350,-4.4424,-24.857,745.24,756.76,317.24,271.67,2835.7,2837.8,-2.3365,-24.202,631.39,641.75,-411.96,-501.81,303.05,303.11,-53.77,-60.439,475.94,489.49,43.92,16.625,862.4,878.32,93.738,87.954,401.49,401.18,1
180,3400,-4.4559,-24.866,745.23,756.76,316.63,271.23,2830.1,2832.3,-2.342,-24.208,630.86,643.4,-412.54,-500.87,304.07,304.12,-53.719,-60.511,477.73,489.32,43.843,16.659,862.16,877.99,93.706,87.895,400.28,399.95,1
180,3450,-4.4683,-24.875,745.22,756.75,316.07,270.82,2825,2827.2,-2.3471,-24.214,630.37,644.56,-413.07,-500.01,305,305.06,-53.672,-60.576,478.77,489.16,43.772,16.691,861.94,877.69,93.678,87.842,399.17,398.82,1
180,3500,-4.4798,-24.882,745.21,756.74,315.55,270.45,2820.3,2822.4,-2.3518,-24.219,630.02,644.96,-413.56,-499.22,305.86,305.92,-53.628,-60.637,479.43,489.02,43.707,16.72,861.74,877.41,93.651,87.793,398.15,397.78,1
180,3550,-4.4905,-24.889,745.2,756.73,315.07,270.11,2815.9,2818.1,-2.3562,-24.224,630.61,645.16,-414.02,-498.48,306.66,306.72,-53.588,-60.693,480.05,488.88,43.647,16.747,861.56,877.15,93.627,87.748,397.21,396.83,1
180,3600,-4.5003,-24.896,745.2,756.72,314.63,269.79,2811.9,2814.1,-2.3602,-24.228,631.15,645.3,-414.44,-497.81,307.39,307.45,-53.551,-60.744,480.47,488.76,43.591,16.772,861.39,876.91,93.605,87.707,396.35,395.95,1
180,3650,-4.5094,-24.902,745.19,756.72,314.23,269.49,2808.2,2810.4,-2.3638,-24.232,631.46,645.41,-414.83,-497.19,308.06,308.12,-53.517,-60.792,480.37,488.65,43.54,16.795,861.24,876.7,93.585,87.669,395.55,395.15,1
180,3700,-4.5163,-24.907,745.18,756.71,313.88,269.25,2805.1,2807.3,-2.367,-24.235,631.07,645.22,-415.13,-496.66,308.64,308.7,-53.487,-60.831,480.27,489.07,43.497,16.815,860.49,876.5,93.568,87.637,394.88,394.47,1
180,3750,-4.5227,-24.911,745.18,756.71,313.57,269.02,2802.2,2804.4,-2.3698,-24.238,630.71,645.06,-415.43,-496.18,309.17,309.22,-53.46,-60.867,480.18,489.51,43.457,16.833,859.69,876.32,93.552,87.607,394.27,393.84,1
180,3800,-4.5289,-24.915,745.17,756.7,313.27,268.8,2799.6,2801.7,-2.3724,-24.241,630.37,644.76,-415.7,-495.73,309.66,309.72,-53.435,-60.901,480.1,489.92,43.42,16.85,858.96,876.15,93.537,87.58,393.7,393.26,1
180,3850,-4.5349,-24.919,745.17,756.7,313,268.61,2797.1,2799.2,-2.3749,-24.243,630.07,644.42,-415.96,-495.31,310.11,310.17,-53.412,-60.933,480.02,490.3,43.386,16.865,858.27,876.01,93.524,87.555,393.17,392.72,1
180,3900,-4.5405,-24.923,745.17,756.7,312.75,268.42,2794.8,2796.9,-2.3771,-24.246,629.78,644.1,-416.2,-494.92,310.53,310.59,-53.391,-60.962,480.02,490.65,43.354,16.88,857.63,875.87,93.512,87.531,392.68,392.22,1
180,3950,-4.5458,-24.926,745.16,756.69,312.51,268.25,2792.6,2794.8,-2.3793,-24.248,629.52,643.93,-416.43,-494.56,310.92,310.98,-53.371,-60.99,480.19,490.97,43.324,16.893,857.04,875.74,93.501,87.51,392.23,391.76,1
180,4000,-4.5508,-24.93,745.16,756.69,312.3,268.1,2790.6,2792.8,-2.3813,-24.25,629.27,644.09,-416.64,-494.23,311.29,311.35,-53.353,-61.016,480.35,491.41,43.297,16.905,856.49,875.63,93.49,87.49,391.81,391.33,1
180,4050,-4.5555,-24.933,745.16,756.69,312.09,267.95,2788.8,2790.9,-2.3831,-24.252,629.05,644.3,-416.83,-493.92,311.62,311.68,-53.336,-61.04,480.5,492,43.271,16.917,855.99,875.52,93.481,87.471,391.42,390.93,1
180,4100,-4.5588,-24.935,745.15,756.68,311.92,267.82,2787.3,2789.4,-2.386,-24.254,628.91,644.59,-416.99,-493.65,311.91,311.97,-53.321,-61.06,480.62,492.52,43.249,16.923,855.55,875.42,93.472,87.455,391.09,390.6,1
180,4150,-4.5618,-24.937,745.15,756.68,311.77,267.71,2785.9,2788,-2.3872,-24.255,628.85,644.85,-417.13,-493.41,312.17,312.23,-53.308,-61.077,480.72,492.98,43.23,16.926,855.16,875.33,93.464,87.441,390.79,390.3,1
180,4200,-4.5649,-24.939,745.15,756.68,311.62,267.6,2784.5,2786.6,-2.3884,-24.257,628.8,645.11,-417.27,-493.18,312.42,312.48,-53.295,-61.094,480.83,493.43,43.211,16.93,854.78,875.25,93.457,87.427,390.51,390.01,1
180,4250,-4.5679,-24.941,745.15,756.68,311.48,267.5,2783.3,2785.4,-2.3896,-24.258,628.76,645.34,-417.4,-492.97,312.65,312.71,-53.283,-61.11,480.93,493.83,43.194,16.933,854.44,875.17,93.451,87.414,390.24,389.74,1
180,4300,-4.5704,-24.943,745.14,756.67,311.36,267.41,2782.2,2784.3,-2.3919,-24.26,628.72,645.58,-417.51,-492.79,312.85,312.91,-53.272,-61.125,481.01,494.19,43.178,16.935,854.13,875.1,93.445,87.403,390.01,389.51,1
180,4350,-4.5723,-24.944,745.14,756.67,311.26,267.33,2781.2,2783.3,-2.3926,-24.261,628.68,645.88,-417.61,-492.62,313.03,313.1,-53.263,-61.136,481.09,494.52,43.165,16.937,853.86,875.04,93.439,87.393,389.81,389.3,1
180,4400,-4.5743,-24.946,745.14,756.67,311.15,267.26,2780.3,2782.4,-2.3934,-24.262,628.64,646.17,-417.7,-492.47,313.2,313.27,-53.254,-61.148,481.2,494.82,43.152,16.94,853.61,874.98,93.435,87.384,389.62,389.1,1
180,4450,-4.576,-24.947,745.14,756.67,311.06,267.19,2779.5,2781.6,-2.3951,-24.263,628.61,646.43,-417.78,-492.33,313.36,313.42,-53.246,-61.158,481.42,495.09,43.14,16.942,853.38,874.93,93.43,87.375,389.44,388.93,1
180,4500,-4.5774,-24.948,745.14,756.67,310.98,267.13,2778.8,2780.9,-2.3956,-24.263,628.58,646.66,-417.85,-492.2,313.49,313.56,-53.239,-61.167,481.61,495.34,43.13,16.944,853.17,874.88,93.426,87.368,389.29,388.77,1
180,4550,-4.5787,-24.949,745.14,756.67,310.91,267.08,2778.1,2780.2,-2.3968,-24.264,628.55,646.87,-417.92,-492.09,313.62,313.68,-53.233,-61.176,481.79,495.54,43.121,16.945,852.99,874.83,93.422,87.361,389.15,388.63,1
180,4600,-4.5797,-24.949,745.14,756.67,310.85,267.03,2777.5,2779.6,-2.3972,-24.265,628.52,647.02,-417.98,-491.99,313.73,313.8,-53.227,-61.183,481.95,495.62,43.112,16.947,852.82,874.79,93.419,87.354,389.03,388.5,1
180,4650,-4.5805,-24.95,745.13,756.66,310.79,266.99,2777.1,2779.2,-2.3979,-24.265,628.51,647.09,-418.02,-491.91,313.82,313.89,-53.222,-61.189,482.08,495.69,43.106,16.948,852.68,874.76,93.416,87.349,388.93,388.4,1
180,4700,-4.5811,-24.95,745.13,756.66,310.74,266.95,2776.6,2778.7,-2.3985,-24.266,628.52,647.15,-418.06,-491.83,313.91,313.97,-53.218,-61.194,482.2,495.75,43.099,16.95,852.56,874.72,93.413,87.344,388.84,388.31,1
180,4750,-4.5816,-24.951,745.13,756.66,310.7,266.92,2776.2,2778.3,-2.3989,-24.266,628.53,647.2,-418.09,-491.76,313.99,314.05,-53.214,-61.199,482.3,495.81,43.094,16.951,852.45,874.69,93.411,87.34,388.75,388.22,1
180,4800,-4.5818,-24.951,745.13,756.66,310.67,266.9,2775.9,2778,-2.3991,-24.266,628.54,647.24,-418.12,-491.71,314.04,314.11,-53.211,-61.202,482.39,495.85,43.089,16.952,852.36,874.67,93.409,87.337,388.69,388.16,1
180,4850,-4.582,-24.951,745.13,756.66,310.64,266.88,2775.6,2777.8,-2.3993,-24.266,628.55,647.27,-418.14,-491.67,314.09,314.16,-53.208,-61.205,482.46,495.89,43.086,16.953,852.29,874.64,93.407,87.334,388.64,388.1,1
180,4900,-4.5821,-24.951,745.13,756.66,310.62,266.86,2775.5,2777.6,-2.3993,-24.266,628.55,647.29,-418.14,-491.64,314.12,314.19,-53.206,-61.206,482.5,495.91,43.083,16.953,852.24,874.63,93.406,87.332,388.6,388.07,1
180,4950,-4.582,-24.951,745.13,756.66,310.61,266.86,2775.4,2777.5,-2.3993,-24.266,628.55,647.3,-418.15,-491.63,314.14,314.2,-53.205,-61.207,482.52,495.92,43.082,16.954,852.22,874.62,93.406,87.331,388.59,388.06,1
