%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,9.2852e-06,9.2852e-06,5162.9,5751.8,0.003,0.003,0.02,0.075869,0.075869,48867,48867,0.0015,0.0015,0.01,-3.6991e-06,-3.6991e-06,130.81,827.4,0,0,0,-0.087582,-0.087582,-2688.3,17.044,0.0005,0.0005,0.005,-0.0017668,-0.0017668,-141.92,141.92,0.0025,0.0025,0.015,0.0019216,0.0019216,2731.2,2731.2,0.0011197,0.0011197,0.0060643,0.012932,0.012932,12152,11883,1
336,20,0.0015,0.0015,0.01,-8.8579e-05,-8.8579e-05,5186.2,5775.3,0.003,0.003,0.02,0.0369,0.0369,47861,47861,0.0015,0.0015,0.01,-3.1331e-06,-3.1331e-06,144.62,893.14,0,0,0,-0.032897,-0.032897,-2667.1,20.638,0.0005,0.0005,0.005,-0.0021388,-0.0021388,-145.77,145.77,0.0025,0.0025,0.015,0.0021543,0.0021543,2900.5,2900.5,0.0011197,0.0011197,0.0060643,0.0071535,0.0071535,12001,11728,1
336,30,0.0015,0.0015,0.01,-0.00013163,-0.00013163,5223.4,5812.4,0.003,0.003,0.02,0.054774,0.054774,46236,46236,0.0015,0.0015,0.01,-3.8766e-06,-3.8766e-06,163.18,903.26,0,0,0,-0.050676,-0.050676,-2645.3,19.853,0.0005,0.0005,0.005,-0.0032251,-0.0032251,-149.47,163.18,0.0025,0.0025,0.015,0.0031935,0.0031935,3152.9,3152.9,0.0011197,0.0011197,0.0060643,0.010649,0.010649,11773,11493,1
336,40,0.0015,0.0015,0.01,-0.00015726,-0.00015726,5273.8,5862.6,0.003,0.003,0.02,0.072307,0.072307,44057,44057,0.0015,0.0015,0.01,-9.1626e-07,-9.1626e-07,186.94,910.09,0,0,0,-0.062682,-0.062682,-2622.9,17.45,0.0005,0.0005,0.005,-0.0039653,-0.0039653,-152.98,186.94,0.0025,0.0025,0.015,0.0041753,0.0041753,3492.1,3492.1,0.0011197,0.0011197,0.0060643,0.013451,0.013451,11485,11195,1
336,50,0.0015,0.0015,0.01,-0.00015378,-0.00015378,5333.8,5922.2,0.003,0.003,0.02,0.087231,0.087231,41560,41560,0.0015,0.0015,0.01,-6.8398e-06,-6.8398e-06,215.71,917.09,0,0,0,-0.065726,-0.065726,-2599.8,14.161,0.0005,0.0005,0.005,-0.0044959,-0.0044959,-156.28,215.71,0.0025,0.0025,0.015,0.0050145,0.0050145,3908,3908,0.0011197,0.0011197,0.0060643,0.015,0.015,11171,10870,1
336,60,0.0015,0.0015,0.01,-0.0001253,-0.0001253,5398.3,5986.1,0.003,0.003,0.02,0.096049,0.096049,39022,39022,0.0015,0.0015,0.01,2.2635e-06,2.2635e-06,249.04,924.22,0,0,0,-0.058848,-0.058848,-2576.1,10.04,0.0005,0.0005,0.005,-0.0046882,-0.0046882,-159.38,249.04,0.0025,0.0025,0.015,0.0049618,0.0049618,4384.4,4384.4,0.0011197,0.0011197,0.0060643,0.015317,0.015317,10865,10552,1
336,70,0.0015,0.0015,0.01,-8.6129e-05,-8.6129e-05,5463.2,6050.2,0.003,0.003,0.02,0.094565,0.094565,36640,36640,0.0015,0.0015,0.01,7.5864e-06,7.5864e-06,286.59,931.47,0,0,0,-0.05194,-0.05194,-2551.9,5.122,0.0005,0.0005,0.005,-0.0044625,-0.0044625,-162.3,286.59,0.0025,0.0025,0.015,0.0043858,0.0043858,4907.4,4907.4,0.0011197,0.0011197,0.0060643,0.014594,0.014594,10583,10258,1
336,80,0.0015,0.0015,0.01,-2.2778e-05,-2.2778e-05,5525.8,6111.9,0.003,0.003,0.02,0.026597,0.026597,34502,34502,0.0015,0.0015,0.01,2.6438e-06,2.6438e-06,328.28,1043.3,0,0,0,-0.035824,-0.035824,-2527.2,0.62416,0.0005,0.0005,0.005,-0.0029649,-0.0029649,-165.01,308.17,0.0025,0.0025,0.015,0.0027165,0.0027165,5466.8,5466.8,0.0011197,0.0011197,0.0060643,0.0058534,0.0058534,10328,9991.1,1
336,90,0.0015,0.0015,0.01,-5.4432e-05,-5.4432e-05,5584.4,6170,0.003,0.003,0.02,0.020371,0.020371,32623,32623,0.0015,0.0015,0.01,5.1397e-06,5.1397e-06,374.07,1178.4,0,0,0,-0.030161,-0.030161,-2502.1,7.1612,0.0005,0.0005,0.005,-0.0025692,-0.0025692,-167.51,313.96,0.0025,0.0025,0.015,0.0024748,0.0024748,6054.3,6054.3,0.0011197,0.0011197,0.0060643,0.0050332,0.0050332,10096,9748.1,1
336,100,0.0015,0.0015,0.01,-4.9184e-05,-4.9184e-05,5638.5,6223.4,0.003,0.003,0.02,0.17123,0.17123,30982,30982,0.0015,0.0015,0.01,8.2009e-06,8.2009e-06,424.17,1324.9,0,0,0,-0.17359,-0.17359,-2476.6,14.508,0.0005,0.0005,0.005,-0.004719,-0.004719,-169.81,319.69,0.0025,0.0025,0.015,0.0046931,0.0046931,6662.7,6662.7,0.0011197,0.0011197,0.0060643,0.037727,0.037727,9883.2,9524.6,1
