0 	223998 	0.00105141
0.0010101 	222644 	0.00105141
0.0020202 	221290 	0.00105141
0.0030303 	219936 	0.00105141
0.0040404 	218583 	0.00105141
0.00505051 	217229 	0.00105141
0.00606061 	215875 	0.00105141
0.00707071 	214522 	0.00105141
0.00808081 	213168 	0.00105141
0.00909091 	211815 	0.00105141
0.010101 	210462 	0.00105141
0.0111111 	209109 	0.00105141
0.0121212 	207756 	0.00105141
0.0131313 	206403 	0.00105141
0.0141414 	205050 	0.00105141
0.0151515 	203698 	0.00105141
0.0161616 	202346 	0.00105141
0.0171717 	200993 	0.00105141
0.0181818 	199641 	0.00105141
0.0191919 	198290 	0.00105141
0.020202 	196938 	0.00105141
0.0212121 	195587 	0.00105141
0.0222222 	194236 	0.00105141
0.0232323 	192885 	0.00105141
0.0242424 	191534 	0.00105141
0.0252525 	190184 	0.00105141
0.0262626 	188834 	0.00105141
0.0272727 	187484 	0.00105141
0.0282828 	186134 	0.00105141
0.0292929 	184785 	0.00105141
0.030303 	183436 	0.00105141
0.0313131 	182088 	0.00105141
0.0323232 	180740 	0.00105141
0.0333333 	179392 	0.00105141
0.0343434 	178044 	0.00105141
0.0353535 	176697 	0.00105141
0.0363636 	175350 	0.00105141
0.0373737 	174003 	0.00105141
0.0383838 	172657 	0.00105141
0.0393939 	171312 	0.00105141
0.040404 	169966 	0.00105141
0.0414141 	168621 	0.00105141
0.0424242 	167277 	0.00105141
0.0434343 	165933 	0.00105141
0.0444444 	164589 	0.00105141
0.0454545 	163246 	0.00105141
0.0464646 	161903 	0.00105141
0.0474747 	160561 	0.00105141
0.0484848 	159219 	0.00105141
0.0494949 	157878 	0.00105141
0.0505051 	155772 	0.000488068
0.0515152 	152909 	0.000488068
0.0525253 	150047 	0.000488068
0.0535354 	147185 	0.000488068
0.0545455 	144325 	0.000488068
0.0555556 	141465 	0.000488068
0.0565657 	138607 	0.000488068
0.0575758 	135749 	0.000488068
0.0585859 	132893 	0.000488068
0.059596 	130038 	0.000488068
0.0606061 	127183 	0.000488068
0.0616162 	124330 	0.000488068
0.0626263 	121479 	0.000488068
0.0636364 	118628 	0.000488068
0.0646465 	115779 	0.000488068
0.0656566 	112931 	0.000488068
0.0666667 	110084 	0.000488068
0.0676768 	107238 	0.000488068
0.0686869 	104394 	0.000488068
0.069697 	101551 	0.000488068
0.0707071 	98709.8 	0.000488068
0.0717172 	95869.6 	0.000488068
0.0727273 	93030.9 	0.000488068
0.0737374 	90193.5 	0.000488068
0.0747475 	87357.6 	0.000488068
0.0757576 	84523.1 	0.000488068
0.0767677 	81690 	0.000488068
0.0777778 	78858.3 	0.000488068
0.0787879 	76028 	0.000488068
0.079798 	73199.2 	0.000488068
0.0808081 	70371.8 	0.000488068
0.0818182 	67545.8 	0.000488068
0.0828283 	64721.2 	0.000488068
0.0838384 	61898 	0.000488068
0.0848485 	59076.1 	0.000488068
0.0858586 	56255.6 	0.000488068
0.0868687 	53436.5 	0.000488068
0.0878788 	50618.6 	0.000488068
0.0888889 	47802 	0.000488068
0.089899 	44986.7 	0.000488068
0.0909091 	42172.5 	0.000488068
0.0919192 	39359.5 	0.000488068
0.0929293 	36547.6 	0.000488068
0.0939394 	33736.7 	0.000488068
0.0949495 	30926.8 	0.000488068
0.0959596 	28117.7 	0.000488068
0.0969697 	25309.5 	0.000488068
0.0979798 	22501.9 	0.000488068
0.0989899 	19694.8 	0.000488068
0.1 	16888.2 	0.000488068
