%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,-0.00017576,-0.00017576,5350.9,5927.9,0.003,0.003,0.02,0.049208,0.049208,41791,41791,0.0015,0.0015,0.01,6.1234e-06,6.124e-06,429.75,1133.2,0,0,0,-0.050547,-0.050547,-2317.5,16.47,0.0005,0.0005,0.005,-0.0030389,-0.0030389,-199.44,359.45,0.0025,0.0025,0.015,0.002985,0.002985,4551.3,4551.3,0.0011197,0.0011197,0.0060643,0.009489,0.009489,10900,10596,1
336,20,0.0015,0.0015,0.01,6.2951e-06,6.2947e-06,5428.8,6001.3,0.003,0.003,0.02,0.022904,0.022904,38736,38736,0.0015,0.0015,0.01,-2.0297e-05,-2.0298e-05,518.65,1337.1,0,0,0,-0.025356,-0.025356,-2279.2,36.724,0.0005,0.0005,0.005,-0.0020573,-0.0020573,-197.94,363.38,0.0025,0.0025,0.015,0.0021641,0.0021641,5185.1,5185.1,0.0011197,0.0011197,0.0060643,0.0054775,0.0054775,10477,10158,1
336,30,0.0015,0.0015,0.01,2.3223e-06,2.3215e-06,5540.9,6107,0.003,0.003,0.02,0.024125,0.024125,34606,34606,0.0015,0.0015,0.01,-5.4039e-06,-5.4062e-06,650.33,1514.5,0,0,0,-0.030803,-0.030803,-2238.2,56.763,0.0005,0.0005,0.005,-0.0022801,-0.0022802,-192.17,389.39,0.0025,0.0025,0.015,0.0022347,0.0022347,6150.5,6150.5,0.0011197,0.0011197,0.0060643,0.0065727,0.0065727,9940.5,9602.1,1
336,40,0.0015,0.0015,0.01,0.00021017,0.00021017,5653.6,6211.8,0.003,0.003,0.02,0.076616,0.076616,30862,30862,0.0015,0.0015,0.01,1.005e-05,1.005e-05,814.22,1501.1,0,0,0,-0.073983,-0.073983,-2194.9,34.604,0.0005,0.0005,0.005,-0.0034326,-0.0034326,-182.83,495.32,0.0025,0.0025,0.015,0.0034515,0.0034515,7272.8,7272.8,0.0011197,0.0011197,0.0060643,0.014108,0.014108,9447.4,9089,1
336,50,0.0015,0.0015,0.01,-0.00033097,-0.00033097,5751.7,6300.3,0.003,0.003,0.02,0.092557,0.092557,27876,27876,0.0015,0.0015,0.01,-4.3361e-08,-4.3361e-08,1005.3,1581.6,0,0,0,-0.064296,-0.064296,-2149.4,7.0776,0.0005,0.0005,0.005,-0.0042393,-0.0042393,-170.05,614.74,0.0025,0.0025,0.015,0.0044604,0.0044604,8427.2,8427.2,0.0011197,0.0011197,0.0060643,0.015615,0.015615,9020,8644.6,1
336,60,0.0015,0.0015,0.01,0.00012632,0.00012632,5833.5,6373.6,0.003,0.003,0.02,0.082834,0.082834,25504,25504,0.0015,0.0015,0.01,2.7566e-06,2.7551e-06,1223.3,1907.6,0,0,0,-0.16567,-0.16567,-2102.1,26.084,0.0005,0.0005,0.005,-0.0062619,-0.0062619,-153.62,615.78,0.0025,0.0025,0.015,0.0062642,0.0062642,9529.6,9529.6,0.0011197,0.0011197,0.0060643,0.026618,0.026618,8643.9,8252.6,1
336,70,0.0015,0.0015,0.01,6.6378e-05,6.638e-05,5901.6,6432.4,0.003,0.003,0.02,0.086401,0.086401,23586,23586,0.0015,0.0015,0.01,-9.1894e-06,-9.19e-06,1468.2,2053.3,0,0,0,-0.14351,-0.14351,-2053.3,65.337,0.0005,0.0005,0.005,-0.0064924,-0.0064924,-133.15,614.95,0.0025,0.0025,0.015,0.0067375,0.0067375,10513,10513,0.0011197,0.0011197,0.0060643,0.026182,0.026182,8307.2,7902.1,1
336,80,0.0015,0.0015,0.01,3.0676e-05,3.0678e-05,5958.6,6478.8,0.003,0.003,0.02,0.080783,0.080783,22009,22009,0.0015,0.0015,0.01,-3.3244e-05,-3.3257e-05,1740.4,2003.1,0,0,0,-0.10754,-0.10754,-2003.1,108.18,0.0005,0.0005,0.005,-0.0057963,-0.0057963,-108.18,671.13,0.0025,0.0025,0.015,0.0059517,0.0059517,11333,11333,0.0011197,0.0011197,0.0060643,0.021984,0.021984,8001.8,7585.5,1
336,90,0.0015,0.0015,0.01,1.436e-05,1.4361e-05,6006.7,6514.7,0.003,0.003,0.02,0.067229,0.067229,20693,20693,0.0015,0.0015,0.01,1.4014e-06,1.4029e-06,2039.4,2039.4,0,0,0,-0.07395,-0.07395,-1951.8,78.162,0.0005,0.0005,0.005,-0.0061848,-0.0061848,-78.171,805.99,0.0025,0.0025,0.015,0.0071299,0.0071299,11969,11969,0.0011197,0.0011197,0.0060643,0.017276,0.017276,7722.1,7297.3,1
336,100,0.0015,0.0015,0.01,-8.3748e-05,-8.3745e-05,6047.6,6541.9,0.003,0.003,0.02,0.053807,0.053807,19579,19579,0.0015,0.0015,0.01,-8.4183e-06,-8.4046e-06,2364.3,2364.3,0,0,0,-0.052088,-0.052088,-1899.6,42.689,0.0005,0.0005,0.005,-0.0093408,-0.0093408,-42.702,952.53,0.0025,0.0025,0.015,0.0082779,0.0082779,12425,12425,0.0011197,0.0011197,0.0060643,0.018919,0.018919,7463.6,7033.2,1
336,110,0.0015,0.0015,0.01,5.8606e-06,5.8669e-06,6082.8,6561.3,0.003,0.003,0.02,0.092098,0.092098,18624,18624,0.0015,0.0015,0.01,-2.951e-05,-2.9465e-05,2713.1,2713.1,0,0,0,-0.061603,-0.061603,-1846.4,1.3286,0.0005,0.0005,0.005,-0.0082042,-0.0082041,-1.3411,941.64,0.0025,0.0025,0.015,0.0073497,0.0073497,12722,12722,0.0011197,0.0011197,0.0060643,0.018295,0.018295,7223.2,6790.1,1
336,120,0.0015,0.0015,0.01,4.6931e-05,4.6937e-05,6113.2,6578.6,0.003,0.003,0.02,0.091854,0.091854,17794,17794,0.0015,0.0015,0.01,1.2753e-05,1.2723e-05,3082.5,3082.5,0,0,0,-0.05869,-0.05869,-1792.5,46.502,0.0005,0.0005,0.005,-0.0077768,-0.0077767,46.505,927.67,0.0025,0.0025,0.015,0.0066816,0.0066816,12886,12886,0.0011197,0.0011197,0.0060643,0.018845,0.018845,6998.1,6561.3,1
336,130,0.0015,0.0015,0.01,7.9062e-05,7.9068e-05,6139.8,6590.5,0.003,0.003,0.02,0.088425,0.088425,17065,17065,0.0015,0.0015,0.01,7.9737e-07,7.514e-07,3468,3468,0,0,0,-0.056564,-0.056564,-1737.8,101.37,0.0005,0.0005,0.005,-0.0072371,-0.0072371,101.37,910.29,0.0025,0.0025,0.015,0.0057994,0.0057995,12944,12944,0.0011197,0.0011197,0.0060643,0.018946,0.018946,6786.3,6348.2,1
