"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
3216,50,0.0015,0.0015,0.05,-8.9476e-06,-8.9476e-06,-1386.9,1386.9,0.003,0.003,0.1,0.023722,0.023722,2.4948e-05,17852,0.0015,0.0015,0.05,-5.6565e-09,-5.6571e-09,-246.75,246.75,0,0,0,-0.023276,-0.023276,-17852,1.9797e-05,0.0005,0.0005,0.025,-0.00082933,-0.00082933,-1522.7,1.1345,0.0025,0.0025,0.075,0.00076003,0.00076003,-1.1345,1522.7,0.0011182,0.0011182,0.029016,0.0032002,0.0032002,2702.1,2702.1,1
3216,100,0.0015,0.0015,0.05,3.6777e-06,3.6777e-06,-1465.2,1465.2,0.003,0.003,0.1,0.023625,0.023625,-0.0024441,12752,0.0015,0.0015,0.05,3.8274e-09,3.8261e-09,-487.49,487.49,0,0,0,-0.027281,-0.027281,-12752,0.0024442,0.0005,0.0005,0.025,-0.0013362,-0.0013362,-2054.2,5.3039,0.0025,0.0025,0.075,0.001333,0.001333,-5.3039,2054.2,0.0011182,0.0011182,0.029016,0.0047412,0.0047412,2304.1,2304.1,1
3216,150,0.0015,0.0015,0.05,3.7086e-06,3.7086e-06,-1492.5,1492.5,0.003,0.003,0.1,0.037959,0.037959,-0.016832,10434,0.0015,0.0015,0.05,-7.1618e-09,-7.1619e-09,-720.42,720.42,0,0,0,-0.047164,-0.047164,-10434,0.016832,0.0005,0.0005,0.025,-0.0026628,-0.0026628,-2224.3,15.382,0.0025,0.0025,0.075,0.0027758,0.0027758,-15.382,2224.3,0.0011182,0.0011182,0.029016,0.0087813,0.0087813,2053.7,2053.7,1
3216,200,0.0015,0.0015,0.05,3.7189e-05,3.7189e-05,-1499.8,1499.8,0.003,0.003,0.1,0.031453,0.031453,-0.072679,9044.2,0.0015,0.0015,0.05,3.9005e-09,3.8978e-09,-921.23,921.23,0,0,0,-0.043511,-0.043511,-9044.2,0.072679,0.0005,0.0005,0.025,-0.002486,-0.002486,-2272.9,32.004,0.0025,0.0025,0.075,0.002474,0.002474,-32.004,2272.9,0.0011182,0.0011182,0.029016,0.0063209,0.0063209,1875.7,1875.7,1
3216,250,0.0015,0.0015,0.05,3.9583e-05,3.9583e-05,-1497.7,1497.7,0.003,0.003,0.1,0.030051,0.030051,-0.23,8093.5,0.0015,0.0015,0.05,-5.5679e-09,-5.5691e-09,-1051.8,1051.8,0,0,0,-0.039164,-0.039164,-8093.5,0.23,0.0005,0.0005,0.025,-0.0026769,-0.0026769,-2230.4,60.777,0.0025,0.0025,0.075,0.0025957,0.0025957,-60.777,2230.4,0.0011182,0.0011182,0.029016,0.006154,0.006154,1739.9,1739.9,1
3216,300,0.0015,0.0015,0.05,-1.3135e-05,-1.3135e-05,-1490.9,1490.9,0.003,0.003,0.1,0.047087,0.047087,-0.59381,7390.8,0.0015,0.0015,0.05,-1.586e-07,-1.586e-07,-1143.3,1143.3,0,0,0,-0.037996,-0.037996,-7390.8,0.59381,0.0005,0.0005,0.025,-0.0034453,-0.0034453,-2197.9,98.851,0.0025,0.0025,0.075,0.0033274,0.0033274,-98.851,2197.9,0.0011182,0.0011182,0.029016,0.009566,0.009566,1631.3,1631.3,1
3216,350,0.0015,0.0015,0.05,1.4162e-05,1.4162e-05,-1481.8,1481.8,0.003,0.003,0.1,0.037082,0.037082,-1.2884,6844.1,0.0015,0.0015,0.05,1.8253e-07,1.8254e-07,-1208.1,1208.1,0,0,0,-0.039912,-0.039912,-6844.1,1.2884,0.0005,0.0005,0.025,-0.0031997,-0.0031997,-2132.9,134.43,0.0025,0.0025,0.075,0.0031177,0.0031177,-134.43,2132.9,0.0011182,0.0011182,0.029016,0.0082348,0.0082348,1541.5,1541.5,1
3216,400,0.0015,0.0015,0.05,-6.7726e-06,-6.7726e-06,-1471.5,1471.5,0.003,0.003,0.1,0.057992,0.057992,-2.5181,6403.1,0.0015,0.0015,0.05,-2.4012e-09,-2.3997e-09,-1262.7,1262.7,0,0,0,-0.050344,-0.050344,-6403.1,2.5181,0.0005,0.0005,0.025,-0.0036905,-0.0036905,-2070,193.64,0.0025,0.0025,0.075,0.0035797,0.0035797,-193.64,2070,0.0011182,0.0011182,0.029016,0.0088731,0.0088731,1465.1,1465.1,1
3216,450,0.0015,0.0015,0.05,-9.0696e-06,-9.0696e-06,-1460.7,1460.7,0.003,0.003,0.1,0.05573,0.05573,-4.4347,6037.7,0.0015,0.0015,0.05,-3.5973e-08,-3.5973e-08,-1305.7,1305.7,0,0,0,-0.04506,-0.04506,-6037.7,4.4347,0.0005,0.0005,0.025,-0.0035075,-0.0035075,-2010.5,228.93,0.0025,0.0025,0.075,0.0034864,0.0034864,-228.93,2010.5,0.0011182,0.0011182,0.029016,0.0082919,0.0082919,1398.9,1398.9,1
3216,500,0.0015,0.0015,0.05,1.3693e-05,1.3693e-05,-1450,1450,0.003,0.003,0.1,0.060175,0.060175,-7.3,5728.5,0.0015,0.0015,0.05,4.4822e-07,4.4822e-07,-1330.3,1330.3,0,0,0,-0.048171,-0.048171,-5728.5,7.3,0.0005,0.0005,0.025,-0.0056359,-0.0056359,-1954.8,296.93,0.0025,0.0025,0.075,0.0055196,0.0055196,-296.93,1954.8,0.0011182,0.0011182,0.029016,0.012335,0.012335,1340.5,1340.5,1
