%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,10,0.0015,0.0015,0.01,-0.00010312,-0.00010312,5330,5908.3,0.003,0.003,0.02,0.053009,0.053009,42623,42623,0.0015,0.0015,0.01,-3.2798e-06,-3.2798e-06,400.73,1069.3,0,0,0,-0.047048,-0.047048,-2336.2,10.333,0.0005,0.0005,0.005,-0.0020143,-0.0020143,-198.37,356.12,0.0025,0.0025,0.015,0.0020328,0.0020328,4372.6,4372.6,0.0011197,0.0011197,0.0060643,0.0086639,0.0086639,11026,10726,1
336,20,0.0015,0.0015,0.01,-0.0001649,-0.0001649,5341.6,5918.9,0.003,0.003,0.02,0.081231,0.081231,42182,42182,0.0015,0.0015,0.01,1.1483e-06,1.1483e-06,418.62,1107.9,0,0,0,-0.075928,-0.075928,-2323.7,14.07,0.0005,0.0005,0.005,-0.0031242,-0.0031242,-199.13,358.23,0.0025,0.0025,0.015,0.0030063,0.0030063,4475.2,4475.2,0.0011197,0.0011197,0.0060643,0.013483,0.013483,10955,10653,1
336,30,0.0015,0.0015,0.01,0.00010285,0.00010285,5358.8,5934.8,0.003,0.003,0.02,0.057403,0.057403,41515,41515,0.0015,0.0015,0.01,-1.3746e-06,-1.3746e-06,441.22,1158.1,0,0,0,-0.051068,-0.051068,-2310.8,19.045,0.0005,0.0005,0.005,-0.0024774,-0.0024774,-199.42,360.08,0.0025,0.0025,0.015,0.0025282,0.0025282,4620.1,4620.1,0.0011197,0.0011197,0.0060643,0.0089304,0.0089304,10855,10550,1
336,40,0.0015,0.0015,0.01,0.00013969,0.00013969,5382.3,5956.9,0.003,0.003,0.02,0.076181,0.076181,40593,40593,0.0015,0.0015,0.01,4.2898e-06,4.2898e-06,469.32,1221.7,0,0,0,-0.068236,-0.068236,-2297.6,25.375,0.0005,0.0005,0.005,-0.0032742,-0.0032742,-199.21,361.65,0.0025,0.0025,0.015,0.0033561,0.0033561,4813.4,4813.4,0.0011197,0.0011197,0.0060643,0.011788,0.011788,10723,10414,1
336,50,0.0015,0.0015,0.01,-3.2805e-05,-3.2805e-05,5412.3,5985.3,0.003,0.003,0.02,0.039014,0.039014,39423,39423,0.0015,0.0015,0.01,8.6015e-06,8.6015e-06,503.29,1299.9,0,0,0,-0.042348,-0.042348,-2284,33.225,0.0005,0.0005,0.005,-0.0031943,-0.0031943,-198.41,362.87,0.0025,0.0025,0.015,0.0030317,0.0030317,5057.7,5057.7,0.0011197,0.0011197,0.0060643,0.0078833,0.0078833,10561,10247,1
336,60,0.0015,0.0015,0.01,-4.1485e-05,-4.1485e-05,5448.1,6019,0.003,0.003,0.02,0.045098,0.045098,38047,38047,0.0015,0.0015,0.01,1.7195e-06,1.7195e-06,543.24,1392.3,0,0,0,-0.049504,-0.049504,-2270.1,42.613,0.0005,0.0005,0.005,-0.0035787,-0.0035787,-197.02,363.75,0.0025,0.0025,0.015,0.0035391,0.0035391,5351,5351,0.0011197,0.0011197,0.0060643,0.0090969,0.0090969,10378,10057,1
336,70,0.0015,0.0015,0.01,-5.0577e-05,-5.0577e-05,5488.1,6056.9,0.003,0.003,0.02,0.04948,0.04948,36540,36540,0.0015,0.0015,0.01,-1.5e-07,-1.5e-07,588.83,1498.1,0,0,0,-0.055035,-0.055035,-2255.8,53.493,0.0005,0.0005,0.005,-0.0037807,-0.0037807,-195.05,364.28,0.0025,0.0025,0.015,0.0038257,0.0038257,5687.3,5687.3,0.0011197,0.0011197,0.0060643,0.009958,0.009958,10183,9854.8,1
336,80,0.0015,0.0015,0.01,-5.9359e-05,-5.9359e-05,5530.8,6097.1,0.003,0.003,0.02,0.052075,0.052075,34980,34980,0.0015,0.0015,0.01,1.2971e-06,1.2971e-06,639.59,1514.3,0,0,0,-0.058443,-0.058443,-2241.2,57.981,0.0005,0.0005,0.005,-0.0040251,-0.0040251,-192.52,382.75,0.0025,0.0025,0.015,0.0037923,0.0037923,6058.8,6058.8,0.0011197,0.0011197,0.0060643,0.01046,0.01046,9985.9,9649.5,1
336,90,0.0015,0.0015,0.01,-6.6087e-05,-6.6087e-05,5574.5,6138.1,0.003,0.003,0.02,0.052993,0.052993,33438,33438,0.0015,0.0015,0.01,1.4327e-06,1.4327e-06,695.06,1509.7,0,0,0,-0.059436,-0.059436,-2226.3,50.596,0.0005,0.0005,0.005,-0.0039305,-0.0039305,-189.48,418.52,0.0025,0.0025,0.015,0.0038156,0.0038156,6457.4,6457.4,0.0011197,0.0011197,0.0060643,0.010647,0.010647,9792.4,9448.2,1
336,100,0.0015,0.0015,0.01,-6.6994e-05,-6.6994e-05,5618,6178.7,0.003,0.003,0.02,0.052252,0.052252,31964,31964,0.0015,0.0015,0.01,9.1798e-06,9.1798e-06,754.88,1504.9,0,0,0,-0.058044,-0.058044,-2211.1,42.42,0.0005,0.0005,0.005,-0.0039276,-0.0039276,-185.93,457.17,0.0025,0.0025,0.015,0.0037214,0.0037214,6875.8,6875.8,0.0011197,0.0011197,0.0060643,0.010507,0.010507,9606.8,9255.1,1
