0 	-13.2672 	154.648 	4368.82
0.00020202 	-60.3385 	80.7738 	4234.32
0.00040404 	-107.41 	6.89994 	4099.82
0.000606061 	-100.513 	-25.9312 	4091.99
0.000808081 	-44.7875 	-21.6284 	4198.76
0.0010101 	11.4717 	-18.2527 	4303.72
0.00121212 	77.8714 	-32.4897 	4374.11
0.00141414 	144.271 	-46.7267 	4444.51
0.00161616 	133.971 	-49.0893 	4464.09
0.00181818 	66.9804 	-42.675 	4446.12
0.0020202 	9.40494 	-33.7594 	4370.96
0.00222222 	36.5681 	-2.33179 	3781.19
0.00242424 	63.7313 	29.0958 	3191.42
0.00262626 	51.8885 	30.7971 	3370.62
0.00282828 	16.642 	14.6627 	4011.22
0.0030303 	-11.1644 	14.5867 	4649.54
0.00323232 	3.18911 	105.509 	5275.05
0.00343434 	17.5427 	196.431 	5900.55
0.00363636 	11.3071 	164.987 	5597.65
0.00383838 	-4.84171 	74.6254 	4847.75
0.0040404 	-17.3489 	1.38914 	4156.95
0.00424242 	-15.2896 	-3.34663 	3702.59
0.00444444 	-13.2302 	-8.08239 	3248.22
0.00464646 	-12.8394 	1.35439 	3493.09
0.00484848 	-13.0815 	16.167 	4003.18
0.00505051 	-19.1811 	36.061 	4393.02
0.00525253 	-42.8533 	71.1996 	4422.1
0.00545455 	-66.5255 	106.338 	4451.17
0.00565657 	-47.2493 	86.4231 	4462.43
0.00585859 	-15.5042 	50.5249 	4468.51
0.00606061 	7.91495 	-12.4444 	4584.23
0.00626263 	11.907 	-138.58 	4955.77
0.00646465 	15.899 	-264.715 	5327.31
0.00666667 	23.0759 	-189.988 	5028.84
0.00686869 	30.9283 	-72.6542 	4588.25
0.00707071 	46.5069 	12.7367 	4251.22
0.00727273 	76.4339 	38.8045 	4106.55
0.00747475 	106.361 	64.8724 	3961.87
0.00767677 	74.6587 	43.5465 	3998.47
0.00787879 	34.1522 	15.4501 	4060.96
0.00808081 	4.39593 	1.36922 	4113.27
0.00828283 	-9.23485 	8.31154 	4150.29
0.00848485 	-22.8656 	15.2539 	4187.32
0.00868687 	-24.8845 	4.31715 	4166.07
0.00888889 	-25.962 	-8.06921 	4140.1
0.00909091 	-43.5599 	-17.8361 	4202.64
0.00929293 	-81.3495 	-24.4014 	4373.35
0.00949495 	-119.139 	-30.9666 	4544.05
0.00969697 	-77.6532 	-18.4113 	4369.97
0.00989899 	-34.1346 	-5.36578 	4187.05
0.010101 	-4.71421 	12.5083 	4017.16
0.010303 	10.6079 	35.211 	3860.32
0.0105051 	25.3573 	56.7519 	3712.6
0.0107071 	17.7689 	32.984 	3921.04
0.0109091 	10.1804 	9.21617 	4129.47
0.0111111 	31.0394 	6.83309 	4611.64
0.0113131 	75.1735 	21.9467 	5317.77
0.0115152 	112.817 	35.1398 	5919.19
0.0117172 	70.4126 	24.6475 	5229.28
0.0119192 	28.008 	14.1552 	4539.37
0.0121212 	14.4978 	33.4994 	3891.12
0.0123232 	20.2506 	72.7344 	3270.63
0.0125253 	24.6242 	103.095 	2802.61
0.0127273 	19.3439 	71.3303 	3401.91
0.0129293 	14.0636 	39.5659 	4001.2
0.0131313 	-4.82897 	27.9542 	4679.81
0.0133333 	-31.0511 	27.1939 	5401.12
0.0135354 	-49.0608 	23.6211 	5873.76
0.0137374 	-28.3542 	6.78904 	5174.08
0.0139394 	-7.6476 	-10.043 	4474.41
0.0141414 	-14.626 	-73.2529 	3982.68
0.0143434 	-33.4694 	-156.339 	3580.07
0.0145455 	-43.7612 	-203.475 	3345.84
0.0147475 	-24.5977 	-126.781 	3691.6
0.0149495 	-5.43424 	-50.0867 	4037.36
0.0151515 	11.5189 	-38.1339 	4204.55
0.0153535 	27.7353 	-47.7613 	4312.22
0.0155556 	37.4493 	-50.1241 	4347.32
0.0157576 	30.021 	-33.3342 	4191.12
0.0159596 	22.5926 	-16.5444 	4034.93
0.0161616 	43.9062 	-25.6279 	3585.12
0.0163636 	72.4053 	-41.1798 	3061.91
0.0165657 	81.8354 	-45.4635 	2893.64
0.0167677 	51.6605 	-26.3443 	3462.56
0.0169697 	21.4857 	-7.22514 	4031.48
0.0171717 	-6.63411 	-28.9389 	4110.26
0.0173737 	-34.3912 	-57.8585 	4102.55
0.0175758 	-46.5366 	-60.0162 	4143.43
0.0177778 	-32.6622 	-17.5706 	4265.27
0.0179798 	-18.7878 	24.875 	4387.11
0.0181818 	-123.234 	46.0959 	3712.81
0.0183838 	-240.828 	64.9585 	2950.06
0.0185859 	-256.607 	65.7995 	2775.11
0.0187879 	-134.636 	42.2584 	3395.44
0.0189899 	-12.6649 	18.7173 	4015.77
0.0191919 	126.36 	49.8114 	3670.65
0.0193939 	266.282 	83.781 	3274.73
0.019596 	256.85 	53.2428 	3265.39
0.019798 	82.3411 	-48.5936 	3683.31
0.02 	-92.1676 	-150.43 	4101.24
