0 	213102 	0.00103547
0.00020202 	211118 	0.000780494
0.00040404 	209600 	0.000938575
0.000606061 	207624 	0.000765871
0.000808081 	205941 	0.000811997
0.0010101 	204245 	0.000704138
0.00121212 	202198 	0.000771655
0.00141414 	200863 	0.000603108
0.00161616 	198675 	0.000678772
0.00181818 	197410 	0.000493329
0.0020202 	194602 	0.000748362
0.00222222 	191645 	0.00090599
0.00242424 	191209 	0.000631792
0.00262626 	189590 	0.000483425
0.00282828 	186758 	0.000602152
0.0030303 	185106 	0.000472918
0.00323232 	181431 	0.000861937
0.00343434 	179063 	0.000998195
0.00363636 	178627 	0.000698595
0.00383838 	178054 	0.000459037
0.0040404 	174321 	0.000908115
0.00424242 	171210 	0.00130219
0.00444444 	170658 	0.000892963
0.00464646 	168738 	0.000888583
0.00484848 	167270 	0.000804982
0.00505051 	165647 	0.000731922
0.00525253 	163949 	0.000673149
0.00545455 	162256 	0.000600347
0.00565657 	160246 	0.000575024
0.00585859 	158075 	0.000553869
0.00606061 	155767 	0.000555597
0.00626263 	153752 	0.000543253
0.00646465 	151386 	0.000599235
0.00666667 	149568 	0.000543424
0.00686869 	147107 	0.000650781
0.00707071 	144912 	0.000662913
0.00727273 	142959 	0.00091703
0.00747475 	140959 	0.000996837
0.00767677 	139839 	0.000687375
0.00787879 	138110 	0.000607949
0.00808081 	135742 	0.000729828
0.00828283 	133711 	0.000797404
0.00848485 	132061 	0.000877908
0.00868687 	130365 	0.000883632
0.00888889 	128937 	0.000757322
0.00909091 	127316 	0.000691177
0.00929293 	125649 	0.000577202
0.00949495 	123746 	0.000559579
0.00969697 	121112 	0.000814976
0.00989899 	119025 	0.000814267
0.010101 	117638 	0.000613431
0.010303 	115588 	0.000629561
0.0105051 	113627 	0.000657982
0.0107071 	111771 	0.000647899
0.0109091 	110590 	0.000492986
0.0111111 	108552 	0.000478905
0.0113131 	105828 	0.000477896
0.0115152 	103484 	0.000512461
0.0117172 	100794 	0.000521645
0.0119192 	98565 	0.00058215
0.0121212 	95986.8 	0.000759372
0.0123232 	94302.7 	0.000770275
0.0125253 	92460.7 	0.000816268
0.0127273 	90737 	0.000783258
0.0129293 	89048 	0.000693584
0.0131313 	87171.2 	0.000769317
0.0133333 	85550.3 	0.000750475
0.0135354 	83898 	0.000764216
0.0137374 	82313.3 	0.000608157
0.0139394 	80448.2 	0.000603888
0.0141414 	78196.9 	0.00070449
0.0143434 	76421.6 	0.000769765
0.0145455 	74842.8 	0.000946703
0.0147475 	73128.2 	0.000814283
0.0149495 	72100.6 	0.000473905
0.0151515 	69566.9 	0.000525501
0.0153535 	67050.6 	0.000512142
0.0155556 	64920.6 	0.000604629
0.0157576 	62781.9 	0.000580778
0.0159596 	60960.6 	0.000662772
0.0161616 	59068.9 	0.000780435
0.0163636 	57279.4 	0.000661457
0.0165657 	55862.9 	0.000564494
0.0167677 	53558.7 	0.000647356
0.0169697 	52124.1 	0.000448545
0.0171717 	49819.1 	0.000629373
0.0173737 	48012.4 	0.000533809
0.0175758 	46146.7 	0.000583487
0.0177778 	44685.7 	0.00039379
0.0179798 	42444.5 	0.000616173
0.0181818 	40644.2 	0.000455294
0.0183838 	38834.6 	0.000713005
0.0185859 	37135.5 	0.00051582
0.0187879 	35561.3 	0.000743438
0.0189899 	33972.5 	0.000740398
0.0191919 	32267.3 	0.000753531
0.0193939 	31066.3 	0.000404593
0.019596 	29027.7 	0.000939859
0.019798 	27009 	0.000575991
0.02 	26166.2 	0.00110771
