%"N","Time","avg(X)","avg(Y)","avg(Z)","avg(radHeatFlux (0))","avg(radHeatFlux (1))","avg(radHeatFlux (2))","avg(radHeatFlux (Magnitude))","max(X)","max(Y)","max(Z)","max(radHeatFlux (0))","max(radHeatFlux (1))","max(radHeatFlux (2))","max(radHeatFlux (Magnitude))","med(X)","med(Y)","med(Z)","med(radHeatFlux (0))","med(radHeatFlux (1))","med(radHeatFlux (2))","med(radHeatFlux (Magnitude))","min(X)","min(Y)","min(Z)","min(radHeatFlux (0))","min(radHeatFlux (1))","min(radHeatFlux (2))","min(radHeatFlux (Magnitude))","q1(X)","q1(Y)","q1(Z)","q1(radHeatFlux (0))","q1(radHeatFlux (1))","q1(radHeatFlux (2))","q1(radHeatFlux (Magnitude))","q3(X)","q3(Y)","q3(Z)","q3(radHeatFlux (0))","q3(radHeatFlux (1))","q3(radHeatFlux (2))","q3(radHeatFlux (Magnitude))","std(X)","std(Y)","std(Z)","std(radHeatFlux (0))","std(radHeatFlux (1))","std(radHeatFlux (2))","std(radHeatFlux (Magnitude))","vtkValidPointMask"
336,500,0.0015,0.0015,0.01,1.5535,1.142,1273.9,1907.1,0.003,0.003,0.02,631.87,773.76,6365.1,6366,0.0015,0.0015,0.01,-0.089536,-0.0015413,333.18,1210.9,0,0,0,-313.41,-1405.6,-1643.6,1.6968,0.0005,0.0005,0.005,-5.9473,-5.875,-481.47,456.12,0.0025,0.0025,0.015,5.7097,5.9343,2951.8,2951.9,0.0011197,0.0011197,0.0060643,66.925,136.33,2394.5,1933,1
336,1000,0.0015,0.0015,0.01,3.6984,2.564,2087.4,2536.6,0.003,0.003,0.02,762.29,924.96,6685.8,6687.3,0.0015,0.0015,0.01,0.42756,-0.08395,1632.7,1632.7,0,0,0,-377.6,-1677.7,-1115.2,94.265,0.0005,0.0005,0.005,-16.369,-11.427,-381.54,735.75,0.0025,0.0025,0.015,14.72,15.459,4563.7,4563.9,0.0011197,0.0011197,0.0060643,86.689,174.33,2548.3,2109.1,1
336,1500,0.0015,0.0015,0.01,6.6515,3.9177,2812.9,2903.4,0.003,0.003,0.02,875.7,1052.7,6807.6,6815.2,0.0015,0.0015,0.01,0.69514,-0.57496,2863.9,2864.3,0,0,0,-433.22,-1908.2,-472.53,4.4051,0.0005,0.0005,0.005,-29.641,-24.185,563.64,563.75,0.0025,0.0025,0.015,29.597,26.044,4939.5,4941.1,0.0011197,0.0011197,0.0060643,111.56,211.56,2281.8,2178.2,1
336,2000,0.0015,0.0015,0.01,9.9483,5.4869,3525,3532.4,0.003,0.003,0.02,989.03,1179.7,6910.5,6923.1,0.0015,0.0015,0.01,2.7377,-1.3837,3539.3,3539.8,0,0,0,-488.76,-2137.4,808.72,808.82,0.0005,0.0005,0.005,-48.486,-40.847,1854.4,1855,0.0025,0.0025,0.015,45.407,43.926,5094.2,5104,0.0011197,0.0011197,0.0060643,143.49,252.99,1771,1780,1
336,2500,0.0015,0.0015,0.01,13.08,6.999,4199.4,4209.9,0.003,0.003,0.02,1098.1,1302,7026.8,7045.2,0.0015,0.0015,0.01,2.1797,-1.2636,4086.6,4087.3,0,0,0,-542.22,-2358.1,2221.6,2221.7,0.0005,0.0005,0.005,-76.456,-69.403,2996.5,2998.6,0.0025,0.0025,0.015,71.15,74.255,5321.6,5324.3,0.0011197,0.0011197,0.0060643,179.17,296.13,1271.7,1284.1,1
336,3000,0.0015,0.0015,0.01,15.621,8.2381,4758.3,4771.6,0.003,0.003,0.02,1188.8,1403.9,7147.4,7171.3,0.0015,0.0015,0.01,1.4517,-1.9512,4656.3,4664.2,0,0,0,-586.69,-2542.1,3299.8,3300.1,0.0005,0.0005,0.005,-99.509,-93.314,3994.3,3996,0.0025,0.0025,0.015,89.277,94.682,5491.3,5505.2,0.0011197,0.0011197,0.0060643,210.22,333.3,907.79,923.36,1
336,3500,0.0015,0.0015,0.01,17.423,9.1157,5160.6,5176,0.003,0.003,0.02,1254.1,1477.4,7244.7,7272.9,0.0015,0.0015,0.01,1.5721,-1.756,5050.8,5064.9,0,0,0,-618.69,-2674.6,3987.2,3989.9,0.0005,0.0005,0.005,-115.13,-107.77,4590,4597.1,0.0025,0.0025,0.015,103.18,107.85,5641.7,5654,0.0011197,0.0011197,0.0060643,232.82,360.45,681.72,699.47,1
336,4000,0.0015,0.0015,0.01,18.59,9.6874,5423.3,5440.2,0.003,0.003,0.02,1296.8,1525.4,7311.6,7345.8,0.0015,0.0015,0.01,1.6473,-1.9561,5355.3,5358.9,0,0,0,-639.61,-2761.3,4400.1,4402.9,0.0005,0.0005,0.005,-123.56,-115.24,4974.8,4979.3,0.0025,0.0025,0.015,112.83,115.83,5787.6,5819.7,0.0011197,0.0011197,0.0060643,247.65,378.33,557.84,576.34,1
336,4500,0.0015,0.0015,0.01,19.306,10.038,5585.2,5603,0.003,0.003,0.02,1323.1,1555,7353.7,7395.3,0.0015,0.0015,0.01,1.6712,-2.0609,5529,5537.6,0,0,0,-652.5,-2814.6,4652.4,4655.5,0.0005,0.0005,0.005,-128.3,-119.39,5211.5,5213.7,0.0025,0.0025,0.015,118.22,119.71,5885,5900.6,0.0011197,0.0011197,0.0060643,256.81,389.4,496.05,514.29,1
336,5000,0.0015,0.0015,0.01,19.733,10.247,5681.6,5700,0.003,0.003,0.02,1338.7,1572.7,7379.2,7425.1,0.0015,0.0015,0.01,1.6874,-2.1367,5613.6,5625,0,0,0,-660.19,-2846.5,4719.1,4731,0.0005,0.0005,0.005,-131.23,-121.86,5338.4,5349.6,0.0025,0.0025,0.015,121.25,122.85,5996.2,6002.9,0.0011197,0.0011197,0.0060643,262.28,396,466.51,484.14,1
